ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	16.00	25.00
2	0	0	0.6	0.6	1.60	0.60	16.00	25.00
3	1	0	1	0	2.60	0.60	16.00	25.00
4	0	1	0	1	2.60	1.60	16.00	25.00
5	0	0	0.6	0.6	3.20	2.20	16.00	25.00
6	1	1	0.2	0.2	3.40	2.40	16.00	25.00
7	1	1	0.2	0.2	3.60	2.60	16.00	25.00
8	0	0	0.6	0.6	4.20	3.20	16.00	25.00
9	1	1	0.2	0.2	4.40	3.40	16.00	25.00
10	1	1	0.2	0.2	4.60	3.60	16.00	25.00
11	0	0	0.6	0.6	5.20	4.20	16.00	25.00
12	1	1	0.2	0.2	5.40	4.40	16.00	25.00
13	1	1	0.2	0.2	5.60	4.60	16.00	25.00
14	0	0	0.6	0.6	6.20	5.20	16.00	25.00
15	1	1	0.2	0.2	6.40	5.40	16.00	25.00
16	1	1	0.2	0.2	6.60	5.60	16.00	25.00
17	0	0	0.6	0.6	7.20	6.20	16.00	25.00
18	0	1	0	1	7.20	7.20	16.00	25.00
19	0	0	0.6	0.6	7.80	7.80	16.00	25.00
20	1	1	0.2	0.2	8.00	8.00	16.00	25.00
21	1	1	0.2	0.2	8.20	8.20	16.00	25.00
22	1	0	1	0	9.20	8.20	16.00	25.00
23	0	0	0.6	0.6	9.80	8.80	16.00	25.00
24	1	1	0.2	0.2	10.00	9.00	16.00	25.00
25	1	0	1	0	11.00	9.00	16.00	25.00
26	0	1	0	1	11.00	10.00	16.00	25.00
27	0	1	0	1	11.00	11.00	16.00	25.00
28	0	1	0	1	11.00	12.00	16.00	25.00
29	0	0	0.6	0.6	11.60	12.60	16.00	25.00
30	1	1	0.2	0.2	11.80	12.80	16.00	25.00
31	1	1	0.2	0.2	12.00	13.00	16.00	25.00
32	0	0	0.6	0.6	12.60	13.60	16.00	25.00
33	1	1	0.2	0.2	12.80	13.80	16.00	25.00
34	1	1	0.2	0.2	13.00	14.00	16.00	25.00
35	0	1	0	1	13.00	15.00	16.00	25.00
36	0	1	0	1	13.00	16.00	16.00	25.00
37	0	1	0	1	13.00	17.00	16.00	25.00
38	0	0	0.6	0.6	13.60	17.60	16.00	25.00
39	1	1	0.2	0.2	13.80	17.80	16.00	25.00
40	1	1	0.2	0.2	14.00	18.00	16.00	25.00
41	0	1	0	1	14.00	19.00	16.00	25.00
42	1	1	0.2	0.2	14.20	19.20	16.00	25.00
43	0	1	0	1	14.20	20.20	16.00	25.00
44	1	1	0.2	0.2	14.40	20.40	16.00	25.00
45	0	1	0	1	14.40	21.40	16.00	25.00
46	1	0	1	0	15.40	21.40	16.00	25.00
47	0	0	0.6	0.6	16.00	22.00	16.00	25.00
48	0	1	0	1	16.00	23.00	16.00	25.00
49	0	1	0	1	16.00	24.00	16.00	25.00
50	0	1	0	1	16.00	25.00	16.00	25.00
