ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	19.40	21.40
2	0	1	0	1	1.00	1.00	19.40	21.40
3	1	1	0.2	0.2	1.20	1.20	19.40	21.40
4	0	1	0	1	1.20	2.20	19.40	21.40
5	1	1	0.2	0.2	1.40	2.40	19.40	21.40
6	1	1	0.2	0.2	1.60	2.60	19.40	21.40
7	1	1	0.2	0.2	1.80	2.80	19.40	21.40
8	0	1	0	1	1.80	3.80	19.40	21.40
9	1	1	0.2	0.2	2.00	4.00	19.40	21.40
10	1	1	0.2	0.2	2.20	4.20	19.40	21.40
11	1	1	0.2	0.2	2.40	4.40	19.40	21.40
12	1	1	0.2	0.2	2.60	4.60	19.40	21.40
13	0	1	0	1	2.60	5.60	19.40	21.40
14	1	1	0.2	0.2	2.80	5.80	19.40	21.40
15	1	0	1	0	3.80	5.80	19.40	21.40
16	0	0	0.6	0.6	4.40	6.40	19.40	21.40
17	1	1	0.2	0.2	4.60	6.60	19.40	21.40
18	0	0	0.6	0.6	5.20	7.20	19.40	21.40
19	1	0	1	0	6.20	7.20	19.40	21.40
20	0	1	0	1	6.20	8.20	19.40	21.40
21	1	0	1	0	7.20	8.20	19.40	21.40
22	0	1	0	1	7.20	9.20	19.40	21.40
23	1	0	1	0	8.20	9.20	19.40	21.40
24	0	1	0	1	8.20	10.20	19.40	21.40
25	1	0	1	0	9.20	10.20	19.40	21.40
26	0	1	0	1	9.20	11.20	19.40	21.40
27	1	0	1	0	10.20	11.20	19.40	21.40
28	0	1	0	1	10.20	12.20	19.40	21.40
29	1	0	1	0	11.20	12.20	19.40	21.40
30	0	1	0	1	11.20	13.20	19.40	21.40
31	1	0	1	0	12.20	13.20	19.40	21.40
32	0	1	0	1	12.20	14.20	19.40	21.40
33	1	1	0.2	0.2	12.40	14.40	19.40	21.40
34	1	1	0.2	0.2	12.60	14.60	19.40	21.40
35	1	1	0.2	0.2	12.80	14.80	19.40	21.40
36	1	1	0.2	0.2	13.00	15.00	19.40	21.40
37	1	1	0.2	0.2	13.20	15.20	19.40	21.40
38	1	1	0.2	0.2	13.40	15.40	19.40	21.40
39	1	0	1	0	14.40	15.40	19.40	21.40
40	0	1	0	1	14.40	16.40	19.40	21.40
41	1	0	1	0	15.40	16.40	19.40	21.40
42	0	1	0	1	15.40	17.40	19.40	21.40
43	1	0	1	0	16.40	17.40	19.40	21.40
44	0	1	0	1	16.40	18.40	19.40	21.40
45	1	0	1	0	17.40	18.40	19.40	21.40
46	0	1	0	1	17.40	19.40	19.40	21.40
47	1	0	1	0	18.40	19.40	19.40	21.40
48	0	1	0	1	18.40	20.40	19.40	21.40
49	1	0	1	0	19.40	20.40	19.40	21.40
50	0	1	0	1	19.40	21.40	19.40	21.40
