ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	23.80	26.80
2	0	1	0	1	0.20	1.20	23.80	26.80
3	1	1	0.2	0.2	0.40	1.40	23.80	26.80
4	1	0	1	0	1.40	1.40	23.80	26.80
5	1	0	1	0	2.40	1.40	23.80	26.80
6	1	1	0.2	0.2	2.60	1.60	23.80	26.80
7	1	1	0.2	0.2	2.80	1.80	23.80	26.80
8	0	1	0	1	2.80	2.80	23.80	26.80
9	1	1	0.2	0.2	3.00	3.00	23.80	26.80
10	0	1	0	1	3.00	4.00	23.80	26.80
11	1	1	0.2	0.2	3.20	4.20	23.80	26.80
12	0	1	0	1	3.20	5.20	23.80	26.80
13	1	1	0.2	0.2	3.40	5.40	23.80	26.80
14	1	1	0.2	0.2	3.60	5.60	23.80	26.80
15	1	1	0.2	0.2	3.80	5.80	23.80	26.80
16	0	1	0	1	3.80	6.80	23.80	26.80
17	1	1	0.2	0.2	4.00	7.00	23.80	26.80
18	0	0	0.6	0.6	4.60	7.60	23.80	26.80
19	0	0	0.6	0.6	5.20	8.20	23.80	26.80
20	0	0	0.6	0.6	5.80	8.80	23.80	26.80
21	0	0	0.6	0.6	6.40	9.40	23.80	26.80
22	0	0	0.6	0.6	7.00	10.00	23.80	26.80
23	0	0	0.6	0.6	7.60	10.60	23.80	26.80
24	0	0	0.6	0.6	8.20	11.20	23.80	26.80
25	0	0	0.6	0.6	8.80	11.80	23.80	26.80
26	0	0	0.6	0.6	9.40	12.40	23.80	26.80
27	0	0	0.6	0.6	10.00	13.00	23.80	26.80
28	0	0	0.6	0.6	10.60	13.60	23.80	26.80
29	0	0	0.6	0.6	11.20	14.20	23.80	26.80
30	0	0	0.6	0.6	11.80	14.80	23.80	26.80
31	0	0	0.6	0.6	12.40	15.40	23.80	26.80
32	0	0	0.6	0.6	13.00	16.00	23.80	26.80
33	0	0	0.6	0.6	13.60	16.60	23.80	26.80
34	0	0	0.6	0.6	14.20	17.20	23.80	26.80
35	0	0	0.6	0.6	14.80	17.80	23.80	26.80
36	0	0	0.6	0.6	15.40	18.40	23.80	26.80
37	0	0	0.6	0.6	16.00	19.00	23.80	26.80
38	0	0	0.6	0.6	16.60	19.60	23.80	26.80
39	0	0	0.6	0.6	17.20	20.20	23.80	26.80
40	0	0	0.6	0.6	17.80	20.80	23.80	26.80
41	0	0	0.6	0.6	18.40	21.40	23.80	26.80
42	0	0	0.6	0.6	19.00	22.00	23.80	26.80
43	0	0	0.6	0.6	19.60	22.60	23.80	26.80
44	0	0	0.6	0.6	20.20	23.20	23.80	26.80
45	0	0	0.6	0.6	20.80	23.80	23.80	26.80
46	0	0	0.6	0.6	21.40	24.40	23.80	26.80
47	0	0	0.6	0.6	22.00	25.00	23.80	26.80
48	0	0	0.6	0.6	22.60	25.60	23.80	26.80
49	0	0	0.6	0.6	23.20	26.20	23.80	26.80
50	0	0	0.6	0.6	23.80	26.80	23.80	26.80
