ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	34.20	23.20
2	0	0	0.6	0.6	1.20	1.20	34.20	23.20
3	0	0	0.6	0.6	1.80	1.80	34.20	23.20
4	0	0	0.6	0.6	2.40	2.40	34.20	23.20
5	0	0	0.6	0.6	3.00	3.00	34.20	23.20
6	0	0	0.6	0.6	3.60	3.60	34.20	23.20
7	0	0	0.6	0.6	4.20	4.20	34.20	23.20
8	0	0	0.6	0.6	4.80	4.80	34.20	23.20
9	0	0	0.6	0.6	5.40	5.40	34.20	23.20
10	0	0	0.6	0.6	6.00	6.00	34.20	23.20
11	0	0	0.6	0.6	6.60	6.60	34.20	23.20
12	0	0	0.6	0.6	7.20	7.20	34.20	23.20
13	0	0	0.6	0.6	7.80	7.80	34.20	23.20
14	0	0	0.6	0.6	8.40	8.40	34.20	23.20
15	0	0	0.6	0.6	9.00	9.00	34.20	23.20
16	0	0	0.6	0.6	9.60	9.60	34.20	23.20
17	1	0	1	0	10.60	9.60	34.20	23.20
18	0	0	0.6	0.6	11.20	10.20	34.20	23.20
19	0	0	0.6	0.6	11.80	10.80	34.20	23.20
20	0	0	0.6	0.6	12.40	11.40	34.20	23.20
21	0	0	0.6	0.6	13.00	12.00	34.20	23.20
22	0	0	0.6	0.6	13.60	12.60	34.20	23.20
23	0	0	0.6	0.6	14.20	13.20	34.20	23.20
24	0	0	0.6	0.6	14.80	13.80	34.20	23.20
25	0	0	0.6	0.6	15.40	14.40	34.20	23.20
26	0	0	0.6	0.6	16.00	15.00	34.20	23.20
27	0	0	0.6	0.6	16.60	15.60	34.20	23.20
28	0	0	0.6	0.6	17.20	16.20	34.20	23.20
29	0	0	0.6	0.6	17.80	16.80	34.20	23.20
30	0	0	0.6	0.6	18.40	17.40	34.20	23.20
31	0	0	0.6	0.6	19.00	18.00	34.20	23.20
32	0	0	0.6	0.6	19.60	18.60	34.20	23.20
33	0	1	0	1	19.60	19.60	34.20	23.20
34	0	0	0.6	0.6	20.20	20.20	34.20	23.20
35	0	0	0.6	0.6	20.80	20.80	34.20	23.20
36	0	0	0.6	0.6	21.40	21.40	34.20	23.20
37	0	0	0.6	0.6	22.00	22.00	34.20	23.20
38	0	0	0.6	0.6	22.60	22.60	34.20	23.20
39	0	0	0.6	0.6	23.20	23.20	34.20	23.20
40	1	0	1	0	24.20	23.20	34.20	23.20
41	1	0	1	0	25.20	23.20	34.20	23.20
42	1	0	1	0	26.20	23.20	34.20	23.20
43	1	0	1	0	27.20	23.20	34.20	23.20
44	1	0	1	0	28.20	23.20	34.20	23.20
45	1	0	1	0	29.20	23.20	34.20	23.20
46	1	0	1	0	30.20	23.20	34.20	23.20
47	1	0	1	0	31.20	23.20	34.20	23.20
48	1	0	1	0	32.20	23.20	34.20	23.20
49	1	0	1	0	33.20	23.20	34.20	23.20
50	1	0	1	0	34.20	23.20	34.20	23.20
