ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	25.40	24.40
2	0	0	0.6	0.6	1.20	1.20	25.40	24.40
3	1	1	0.2	0.2	1.40	1.40	25.40	24.40
4	1	0	1	0	2.40	1.40	25.40	24.40
5	0	1	0	1	2.40	2.40	25.40	24.40
6	1	0	1	0	3.40	2.40	25.40	24.40
7	0	1	0	1	3.40	3.40	25.40	24.40
8	1	0	1	0	4.40	3.40	25.40	24.40
9	0	1	0	1	4.40	4.40	25.40	24.40
10	1	0	1	0	5.40	4.40	25.40	24.40
11	0	1	0	1	5.40	5.40	25.40	24.40
12	1	0	1	0	6.40	5.40	25.40	24.40
13	0	1	0	1	6.40	6.40	25.40	24.40
14	1	0	1	0	7.40	6.40	25.40	24.40
15	0	1	0	1	7.40	7.40	25.40	24.40
16	1	0	1	0	8.40	7.40	25.40	24.40
17	0	1	0	1	8.40	8.40	25.40	24.40
18	1	0	1	0	9.40	8.40	25.40	24.40
19	0	1	0	1	9.40	9.40	25.40	24.40
20	1	0	1	0	10.40	9.40	25.40	24.40
21	0	1	0	1	10.40	10.40	25.40	24.40
22	1	0	1	0	11.40	10.40	25.40	24.40
23	0	1	0	1	11.40	11.40	25.40	24.40
24	1	0	1	0	12.40	11.40	25.40	24.40
25	0	1	0	1	12.40	12.40	25.40	24.40
26	1	0	1	0	13.40	12.40	25.40	24.40
27	0	1	0	1	13.40	13.40	25.40	24.40
28	1	0	1	0	14.40	13.40	25.40	24.40
29	0	1	0	1	14.40	14.40	25.40	24.40
30	1	0	1	0	15.40	14.40	25.40	24.40
31	0	1	0	1	15.40	15.40	25.40	24.40
32	1	0	1	0	16.40	15.40	25.40	24.40
33	0	1	0	1	16.40	16.40	25.40	24.40
34	1	0	1	0	17.40	16.40	25.40	24.40
35	0	1	0	1	17.40	17.40	25.40	24.40
36	1	0	1	0	18.40	17.40	25.40	24.40
37	0	1	0	1	18.40	18.40	25.40	24.40
38	1	0	1	0	19.40	18.40	25.40	24.40
39	0	1	0	1	19.40	19.40	25.40	24.40
40	1	0	1	0	20.40	19.40	25.40	24.40
41	0	1	0	1	20.40	20.40	25.40	24.40
42	1	0	1	0	21.40	20.40	25.40	24.40
43	0	1	0	1	21.40	21.40	25.40	24.40
44	1	0	1	0	22.40	21.40	25.40	24.40
45	0	1	0	1	22.40	22.40	25.40	24.40
46	1	0	1	0	23.40	22.40	25.40	24.40
47	0	1	0	1	23.40	23.40	25.40	24.40
48	1	0	1	0	24.40	23.40	25.40	24.40
49	0	1	0	1	24.40	24.40	25.40	24.40
50	1	0	1	0	25.40	24.40	25.40	24.40
