ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	28.40	25.40
2	1	1	0.2	0.2	0.40	0.40	28.40	25.40
3	1	0	1	0	1.40	0.40	28.40	25.40
4	1	1	0.2	0.2	1.60	0.60	28.40	25.40
5	0	0	0.6	0.6	2.20	1.20	28.40	25.40
6	1	0	1	0	3.20	1.20	28.40	25.40
7	0	1	0	1	3.20	2.20	28.40	25.40
8	1	0	1	0	4.20	2.20	28.40	25.40
9	0	1	0	1	4.20	3.20	28.40	25.40
10	1	0	1	0	5.20	3.20	28.40	25.40
11	0	1	0	1	5.20	4.20	28.40	25.40
12	1	0	1	0	6.20	4.20	28.40	25.40
13	1	1	0.2	0.2	6.40	4.40	28.40	25.40
14	1	0	1	0	7.40	4.40	28.40	25.40
15	1	1	0.2	0.2	7.60	4.60	28.40	25.40
16	1	0	1	0	8.60	4.60	28.40	25.40
17	0	1	0	1	8.60	5.60	28.40	25.40
18	0	0	0.6	0.6	9.20	6.20	28.40	25.40
19	0	0	0.6	0.6	9.80	6.80	28.40	25.40
20	0	0	0.6	0.6	10.40	7.40	28.40	25.40
21	0	0	0.6	0.6	11.00	8.00	28.40	25.40
22	0	0	0.6	0.6	11.60	8.60	28.40	25.40
23	0	0	0.6	0.6	12.20	9.20	28.40	25.40
24	0	0	0.6	0.6	12.80	9.80	28.40	25.40
25	0	0	0.6	0.6	13.40	10.40	28.40	25.40
26	0	0	0.6	0.6	14.00	11.00	28.40	25.40
27	0	0	0.6	0.6	14.60	11.60	28.40	25.40
28	0	0	0.6	0.6	15.20	12.20	28.40	25.40
29	0	0	0.6	0.6	15.80	12.80	28.40	25.40
30	0	0	0.6	0.6	16.40	13.40	28.40	25.40
31	0	0	0.6	0.6	17.00	14.00	28.40	25.40
32	0	0	0.6	0.6	17.60	14.60	28.40	25.40
33	0	0	0.6	0.6	18.20	15.20	28.40	25.40
34	0	0	0.6	0.6	18.80	15.80	28.40	25.40
35	0	0	0.6	0.6	19.40	16.40	28.40	25.40
36	0	0	0.6	0.6	20.00	17.00	28.40	25.40
37	0	0	0.6	0.6	20.60	17.60	28.40	25.40
38	0	0	0.6	0.6	21.20	18.20	28.40	25.40
39	0	0	0.6	0.6	21.80	18.80	28.40	25.40
40	0	0	0.6	0.6	22.40	19.40	28.40	25.40
41	0	0	0.6	0.6	23.00	20.00	28.40	25.40
42	0	0	0.6	0.6	23.60	20.60	28.40	25.40
43	0	0	0.6	0.6	24.20	21.20	28.40	25.40
44	0	0	0.6	0.6	24.80	21.80	28.40	25.40
45	0	0	0.6	0.6	25.40	22.40	28.40	25.40
46	0	0	0.6	0.6	26.00	23.00	28.40	25.40
47	0	0	0.6	0.6	26.60	23.60	28.40	25.40
48	0	0	0.6	0.6	27.20	24.20	28.40	25.40
49	0	0	0.6	0.6	27.80	24.80	28.40	25.40
50	0	0	0.6	0.6	28.40	25.40	28.40	25.40
