ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	26.40	27.40
2	0	1	0	1	0.20	1.20	26.40	27.40
3	1	0	1	0	1.20	1.20	26.40	27.40
4	0	1	0	1	1.20	2.20	26.40	27.40
5	1	0	1	0	2.20	2.20	26.40	27.40
6	0	0	0.6	0.6	2.80	2.80	26.40	27.40
7	0	1	0	1	2.80	3.80	26.40	27.40
8	1	0	1	0	3.80	3.80	26.40	27.40
9	0	0	0.6	0.6	4.40	4.40	26.40	27.40
10	0	1	0	1	4.40	5.40	26.40	27.40
11	1	0	1	0	5.40	5.40	26.40	27.40
12	1	0	1	0	6.40	5.40	26.40	27.40
13	1	1	0.2	0.2	6.60	5.60	26.40	27.40
14	0	1	0	1	6.60	6.60	26.40	27.40
15	1	1	0.2	0.2	6.80	6.80	26.40	27.40
16	0	1	0	1	6.80	7.80	26.40	27.40
17	1	1	0.2	0.2	7.00	8.00	26.40	27.40
18	1	1	0.2	0.2	7.20	8.20	26.40	27.40
19	0	0	0.6	0.6	7.80	8.80	26.40	27.40
20	0	0	0.6	0.6	8.40	9.40	26.40	27.40
21	0	0	0.6	0.6	9.00	10.00	26.40	27.40
22	0	0	0.6	0.6	9.60	10.60	26.40	27.40
23	0	0	0.6	0.6	10.20	11.20	26.40	27.40
24	0	0	0.6	0.6	10.80	11.80	26.40	27.40
25	0	0	0.6	0.6	11.40	12.40	26.40	27.40
26	0	0	0.6	0.6	12.00	13.00	26.40	27.40
27	0	0	0.6	0.6	12.60	13.60	26.40	27.40
28	0	0	0.6	0.6	13.20	14.20	26.40	27.40
29	0	0	0.6	0.6	13.80	14.80	26.40	27.40
30	0	0	0.6	0.6	14.40	15.40	26.40	27.40
31	0	0	0.6	0.6	15.00	16.00	26.40	27.40
32	0	0	0.6	0.6	15.60	16.60	26.40	27.40
33	0	0	0.6	0.6	16.20	17.20	26.40	27.40
34	0	0	0.6	0.6	16.80	17.80	26.40	27.40
35	0	0	0.6	0.6	17.40	18.40	26.40	27.40
36	0	0	0.6	0.6	18.00	19.00	26.40	27.40
37	0	0	0.6	0.6	18.60	19.60	26.40	27.40
38	0	0	0.6	0.6	19.20	20.20	26.40	27.40
39	0	0	0.6	0.6	19.80	20.80	26.40	27.40
40	0	0	0.6	0.6	20.40	21.40	26.40	27.40
41	0	0	0.6	0.6	21.00	22.00	26.40	27.40
42	0	0	0.6	0.6	21.60	22.60	26.40	27.40
43	0	0	0.6	0.6	22.20	23.20	26.40	27.40
44	0	0	0.6	0.6	22.80	23.80	26.40	27.40
45	0	0	0.6	0.6	23.40	24.40	26.40	27.40
46	0	0	0.6	0.6	24.00	25.00	26.40	27.40
47	0	0	0.6	0.6	24.60	25.60	26.40	27.40
48	0	0	0.6	0.6	25.20	26.20	26.40	27.40
49	0	0	0.6	0.6	25.80	26.80	26.40	27.40
50	0	0	0.6	0.6	26.40	27.40	26.40	27.40
