ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	26.40	25.40
2	0	0	0.6	0.6	0.80	0.80	26.40	25.40
3	0	0	0.6	0.6	1.40	1.40	26.40	25.40
4	0	0	0.6	0.6	2.00	2.00	26.40	25.40
5	0	0	0.6	0.6	2.60	2.60	26.40	25.40
6	0	0	0.6	0.6	3.20	3.20	26.40	25.40
7	0	0	0.6	0.6	3.80	3.80	26.40	25.40
8	0	0	0.6	0.6	4.40	4.40	26.40	25.40
9	0	0	0.6	0.6	5.00	5.00	26.40	25.40
10	0	0	0.6	0.6	5.60	5.60	26.40	25.40
11	0	0	0.6	0.6	6.20	6.20	26.40	25.40
12	0	0	0.6	0.6	6.80	6.80	26.40	25.40
13	0	0	0.6	0.6	7.40	7.40	26.40	25.40
14	1	0	1	0	8.40	7.40	26.40	25.40
15	0	1	0	1	8.40	8.40	26.40	25.40
16	1	0	1	0	9.40	8.40	26.40	25.40
17	0	1	0	1	9.40	9.40	26.40	25.40
18	1	0	1	0	10.40	9.40	26.40	25.40
19	0	1	0	1	10.40	10.40	26.40	25.40
20	1	0	1	0	11.40	10.40	26.40	25.40
21	0	1	0	1	11.40	11.40	26.40	25.40
22	1	0	1	0	12.40	11.40	26.40	25.40
23	0	1	0	1	12.40	12.40	26.40	25.40
24	1	0	1	0	13.40	12.40	26.40	25.40
25	0	1	0	1	13.40	13.40	26.40	25.40
26	1	0	1	0	14.40	13.40	26.40	25.40
27	0	1	0	1	14.40	14.40	26.40	25.40
28	1	0	1	0	15.40	14.40	26.40	25.40
29	0	1	0	1	15.40	15.40	26.40	25.40
30	1	0	1	0	16.40	15.40	26.40	25.40
31	0	1	0	1	16.40	16.40	26.40	25.40
32	1	0	1	0	17.40	16.40	26.40	25.40
33	0	1	0	1	17.40	17.40	26.40	25.40
34	1	0	1	0	18.40	17.40	26.40	25.40
35	0	1	0	1	18.40	18.40	26.40	25.40
36	1	0	1	0	19.40	18.40	26.40	25.40
37	0	1	0	1	19.40	19.40	26.40	25.40
38	1	0	1	0	20.40	19.40	26.40	25.40
39	0	1	0	1	20.40	20.40	26.40	25.40
40	1	0	1	0	21.40	20.40	26.40	25.40
41	0	1	0	1	21.40	21.40	26.40	25.40
42	1	0	1	0	22.40	21.40	26.40	25.40
43	0	1	0	1	22.40	22.40	26.40	25.40
44	1	0	1	0	23.40	22.40	26.40	25.40
45	0	1	0	1	23.40	23.40	26.40	25.40
46	1	0	1	0	24.40	23.40	26.40	25.40
47	0	1	0	1	24.40	24.40	26.40	25.40
48	1	0	1	0	25.40	24.40	26.40	25.40
49	0	1	0	1	25.40	25.40	26.40	25.40
50	1	0	1	0	26.40	25.40	26.40	25.40
