ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	19.20	19.20
2	0	0	0.6	0.6	1.20	1.20	19.20	19.20
3	0	0	0.6	0.6	1.80	1.80	19.20	19.20
4	0	1	0	1	1.80	2.80	19.20	19.20
5	0	1	0	1	1.80	3.80	19.20	19.20
6	0	0	0.6	0.6	2.40	4.40	19.20	19.20
7	1	1	0.2	0.2	2.60	4.60	19.20	19.20
8	1	1	0.2	0.2	2.80	4.80	19.20	19.20
9	1	0	1	0	3.80	4.80	19.20	19.20
10	1	0	1	0	4.80	4.80	19.20	19.20
11	0	0	0.6	0.6	5.40	5.40	19.20	19.20
12	1	1	0.2	0.2	5.60	5.60	19.20	19.20
13	1	1	0.2	0.2	5.80	5.80	19.20	19.20
14	0	0	0.6	0.6	6.40	6.40	19.20	19.20
15	1	1	0.2	0.2	6.60	6.60	19.20	19.20
16	1	1	0.2	0.2	6.80	6.80	19.20	19.20
17	0	0	0.6	0.6	7.40	7.40	19.20	19.20
18	0	1	0	1	7.40	8.40	19.20	19.20
19	0	0	0.6	0.6	8.00	9.00	19.20	19.20
20	1	1	0.2	0.2	8.20	9.20	19.20	19.20
21	1	1	0.2	0.2	8.40	9.40	19.20	19.20
22	1	0	1	0	9.40	9.40	19.20	19.20
23	0	0	0.6	0.6	10.00	10.00	19.20	19.20
24	1	1	0.2	0.2	10.20	10.20	19.20	19.20
25	1	1	0.2	0.2	10.40	10.40	19.20	19.20
26	0	0	0.6	0.6	11.00	11.00	19.20	19.20
27	1	1	0.2	0.2	11.20	11.20	19.20	19.20
28	1	1	0.2	0.2	11.40	11.40	19.20	19.20
29	0	0	0.6	0.6	12.00	12.00	19.20	19.20
30	1	1	0.2	0.2	12.20	12.20	19.20	19.20
31	1	1	0.2	0.2	12.40	12.40	19.20	19.20
32	0	0	0.6	0.6	13.00	13.00	19.20	19.20
33	1	1	0.2	0.2	13.20	13.20	19.20	19.20
34	1	1	0.2	0.2	13.40	13.40	19.20	19.20
35	0	0	0.6	0.6	14.00	14.00	19.20	19.20
36	1	1	0.2	0.2	14.20	14.20	19.20	19.20
37	1	1	0.2	0.2	14.40	14.40	19.20	19.20
38	0	0	0.6	0.6	15.00	15.00	19.20	19.20
39	1	1	0.2	0.2	15.20	15.20	19.20	19.20
40	1	1	0.2	0.2	15.40	15.40	19.20	19.20
41	0	0	0.6	0.6	16.00	16.00	19.20	19.20
42	1	1	0.2	0.2	16.20	16.20	19.20	19.20
43	1	1	0.2	0.2	16.40	16.40	19.20	19.20
44	0	0	0.6	0.6	17.00	17.00	19.20	19.20
45	1	1	0.2	0.2	17.20	17.20	19.20	19.20
46	1	1	0.2	0.2	17.40	17.40	19.20	19.20
47	0	0	0.6	0.6	18.00	18.00	19.20	19.20
48	1	1	0.2	0.2	18.20	18.20	19.20	19.20
49	0	1	0	1	18.20	19.20	19.20	19.20
50	1	0	1	0	19.20	19.20	19.20	19.20
