ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	33.80	21.80
2	1	1	0.2	0.2	0.20	1.20	33.80	21.80
3	0	1	0	1	0.20	2.20	33.80	21.80
4	0	0	0.6	0.6	0.80	2.80	33.80	21.80
5	0	0	0.6	0.6	1.40	3.40	33.80	21.80
6	1	0	1	0	2.40	3.40	33.80	21.80
7	0	0	0.6	0.6	3.00	4.00	33.80	21.80
8	0	0	0.6	0.6	3.60	4.60	33.80	21.80
9	0	0	0.6	0.6	4.20	5.20	33.80	21.80
10	0	0	0.6	0.6	4.80	5.80	33.80	21.80
11	0	0	0.6	0.6	5.40	6.40	33.80	21.80
12	0	1	0	1	5.40	7.40	33.80	21.80
13	0	0	0.6	0.6	6.00	8.00	33.80	21.80
14	0	0	0.6	0.6	6.60	8.60	33.80	21.80
15	0	0	0.6	0.6	7.20	9.20	33.80	21.80
16	0	0	0.6	0.6	7.80	9.80	33.80	21.80
17	0	0	0.6	0.6	8.40	10.40	33.80	21.80
18	0	0	0.6	0.6	9.00	11.00	33.80	21.80
19	0	0	0.6	0.6	9.60	11.60	33.80	21.80
20	0	0	0.6	0.6	10.20	12.20	33.80	21.80
21	0	0	0.6	0.6	10.80	12.80	33.80	21.80
22	0	0	0.6	0.6	11.40	13.40	33.80	21.80
23	0	0	0.6	0.6	12.00	14.00	33.80	21.80
24	0	0	0.6	0.6	12.60	14.60	33.80	21.80
25	0	0	0.6	0.6	13.20	15.20	33.80	21.80
26	0	0	0.6	0.6	13.80	15.80	33.80	21.80
27	1	0	1	0	14.80	15.80	33.80	21.80
28	0	0	0.6	0.6	15.40	16.40	33.80	21.80
29	0	0	0.6	0.6	16.00	17.00	33.80	21.80
30	0	0	0.6	0.6	16.60	17.60	33.80	21.80
31	0	0	0.6	0.6	17.20	18.20	33.80	21.80
32	0	0	0.6	0.6	17.80	18.80	33.80	21.80
33	0	0	0.6	0.6	18.40	19.40	33.80	21.80
34	0	0	0.6	0.6	19.00	20.00	33.80	21.80
35	0	0	0.6	0.6	19.60	20.60	33.80	21.80
36	0	0	0.6	0.6	20.20	21.20	33.80	21.80
37	0	0	0.6	0.6	20.80	21.80	33.80	21.80
38	1	0	1	0	21.80	21.80	33.80	21.80
39	1	0	1	0	22.80	21.80	33.80	21.80
40	1	0	1	0	23.80	21.80	33.80	21.80
41	1	0	1	0	24.80	21.80	33.80	21.80
42	1	0	1	0	25.80	21.80	33.80	21.80
43	1	0	1	0	26.80	21.80	33.80	21.80
44	1	0	1	0	27.80	21.80	33.80	21.80
45	1	0	1	0	28.80	21.80	33.80	21.80
46	1	0	1	0	29.80	21.80	33.80	21.80
47	1	0	1	0	30.80	21.80	33.80	21.80
48	1	0	1	0	31.80	21.80	33.80	21.80
49	1	0	1	0	32.80	21.80	33.80	21.80
50	1	0	1	0	33.80	21.80	33.80	21.80
