ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	24.40	27.40
2	0	0	0.6	0.6	0.80	0.80	24.40	27.40
3	1	0	1	0	1.80	0.80	24.40	27.40
4	0	0	0.6	0.6	2.40	1.40	24.40	27.40
5	1	1	0.2	0.2	2.60	1.60	24.40	27.40
6	1	1	0.2	0.2	2.80	1.80	24.40	27.40
7	0	0	0.6	0.6	3.40	2.40	24.40	27.40
8	0	0	0.6	0.6	4.00	3.00	24.40	27.40
9	0	0	0.6	0.6	4.60	3.60	24.40	27.40
10	0	0	0.6	0.6	5.20	4.20	24.40	27.40
11	0	0	0.6	0.6	5.80	4.80	24.40	27.40
12	0	0	0.6	0.6	6.40	5.40	24.40	27.40
13	0	0	0.6	0.6	7.00	6.00	24.40	27.40
14	0	0	0.6	0.6	7.60	6.60	24.40	27.40
15	0	0	0.6	0.6	8.20	7.20	24.40	27.40
16	0	0	0.6	0.6	8.80	7.80	24.40	27.40
17	0	0	0.6	0.6	9.40	8.40	24.40	27.40
18	0	0	0.6	0.6	10.00	9.00	24.40	27.40
19	0	0	0.6	0.6	10.60	9.60	24.40	27.40
20	0	0	0.6	0.6	11.20	10.20	24.40	27.40
21	0	1	0	1	11.20	11.20	24.40	27.40
22	1	0	1	0	12.20	11.20	24.40	27.40
23	0	0	0.6	0.6	12.80	11.80	24.40	27.40
24	0	1	0	1	12.80	12.80	24.40	27.40
25	1	0	1	0	13.80	12.80	24.40	27.40
26	0	1	0	1	13.80	13.80	24.40	27.40
27	1	0	1	0	14.80	13.80	24.40	27.40
28	0	0	0.6	0.6	15.40	14.40	24.40	27.40
29	0	1	0	1	15.40	15.40	24.40	27.40
30	1	0	1	0	16.40	15.40	24.40	27.40
31	0	1	0	1	16.40	16.40	24.40	27.40
32	0	1	0	1	16.40	17.40	24.40	27.40
33	1	1	0.2	0.2	16.60	17.60	24.40	27.40
34	0	1	0	1	16.60	18.60	24.40	27.40
35	1	1	0.2	0.2	16.80	18.80	24.40	27.40
36	0	1	0	1	16.80	19.80	24.40	27.40
37	1	1	0.2	0.2	17.00	20.00	24.40	27.40
38	1	1	0.2	0.2	17.20	20.20	24.40	27.40
39	0	0	0.6	0.6	17.80	20.80	24.40	27.40
40	0	0	0.6	0.6	18.40	21.40	24.40	27.40
41	0	0	0.6	0.6	19.00	22.00	24.40	27.40
42	0	0	0.6	0.6	19.60	22.60	24.40	27.40
43	0	0	0.6	0.6	20.20	23.20	24.40	27.40
44	0	0	0.6	0.6	20.80	23.80	24.40	27.40
45	0	0	0.6	0.6	21.40	24.40	24.40	27.40
46	0	0	0.6	0.6	22.00	25.00	24.40	27.40
47	0	0	0.6	0.6	22.60	25.60	24.40	27.40
48	0	0	0.6	0.6	23.20	26.20	24.40	27.40
49	0	0	0.6	0.6	23.80	26.80	24.40	27.40
50	0	0	0.6	0.6	24.40	27.40	24.40	27.40
