ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	18.20	16.20
2	0	0	0.6	0.6	1.60	0.60	18.20	16.20
3	0	0	0.6	0.6	2.20	1.20	18.20	16.20
4	1	1	0.2	0.2	2.40	1.40	18.20	16.20
5	1	1	0.2	0.2	2.60	1.60	18.20	16.20
6	1	1	0.2	0.2	2.80	1.80	18.20	16.20
7	0	0	0.6	0.6	3.40	2.40	18.20	16.20
8	1	1	0.2	0.2	3.60	2.60	18.20	16.20
9	1	1	0.2	0.2	3.80	2.80	18.20	16.20
10	0	0	0.6	0.6	4.40	3.40	18.20	16.20
11	1	1	0.2	0.2	4.60	3.60	18.20	16.20
12	1	1	0.2	0.2	4.80	3.80	18.20	16.20
13	0	0	0.6	0.6	5.40	4.40	18.20	16.20
14	0	1	0	1	5.40	5.40	18.20	16.20
15	0	0	0.6	0.6	6.00	6.00	18.20	16.20
16	1	1	0.2	0.2	6.20	6.20	18.20	16.20
17	1	1	0.2	0.2	6.40	6.40	18.20	16.20
18	1	0	1	0	7.40	6.40	18.20	16.20
19	0	0	0.6	0.6	8.00	7.00	18.20	16.20
20	1	1	0.2	0.2	8.20	7.20	18.20	16.20
21	1	1	0.2	0.2	8.40	7.40	18.20	16.20
22	0	0	0.6	0.6	9.00	8.00	18.20	16.20
23	1	1	0.2	0.2	9.20	8.20	18.20	16.20
24	1	0	1	0	10.20	8.20	18.20	16.20
25	0	0	0.6	0.6	10.80	8.80	18.20	16.20
26	1	1	0.2	0.2	11.00	9.00	18.20	16.20
27	1	1	0.2	0.2	11.20	9.20	18.20	16.20
28	0	0	0.6	0.6	11.80	9.80	18.20	16.20
29	1	1	0.2	0.2	12.00	10.00	18.20	16.20
30	1	1	0.2	0.2	12.20	10.20	18.20	16.20
31	0	0	0.6	0.6	12.80	10.80	18.20	16.20
32	1	1	0.2	0.2	13.00	11.00	18.20	16.20
33	1	1	0.2	0.2	13.20	11.20	18.20	16.20
34	0	0	0.6	0.6	13.80	11.80	18.20	16.20
35	1	1	0.2	0.2	14.00	12.00	18.20	16.20
36	1	1	0.2	0.2	14.20	12.20	18.20	16.20
37	0	0	0.6	0.6	14.80	12.80	18.20	16.20
38	1	1	0.2	0.2	15.00	13.00	18.20	16.20
39	1	1	0.2	0.2	15.20	13.20	18.20	16.20
40	0	0	0.6	0.6	15.80	13.80	18.20	16.20
41	1	1	0.2	0.2	16.00	14.00	18.20	16.20
42	1	1	0.2	0.2	16.20	14.20	18.20	16.20
43	0	0	0.6	0.6	16.80	14.80	18.20	16.20
44	1	1	0.2	0.2	17.00	15.00	18.20	16.20
45	1	1	0.2	0.2	17.20	15.20	18.20	16.20
46	1	1	0.2	0.2	17.40	15.40	18.20	16.20
47	1	1	0.2	0.2	17.60	15.60	18.20	16.20
48	1	1	0.2	0.2	17.80	15.80	18.20	16.20
49	1	1	0.2	0.2	18.00	16.00	18.20	16.20
50	1	1	0.2	0.2	18.20	16.20	18.20	16.20
