ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	21.60	23.60
2	1	1	0.2	0.2	0.80	0.80	21.60	23.60
3	0	0	0.6	0.6	1.40	1.40	21.60	23.60
4	1	1	0.2	0.2	1.60	1.60	21.60	23.60
5	1	1	0.2	0.2	1.80	1.80	21.60	23.60
6	0	1	0	1	1.80	2.80	21.60	23.60
7	0	1	0	1	1.80	3.80	21.60	23.60
8	1	1	0.2	0.2	2.00	4.00	21.60	23.60
9	1	1	0.2	0.2	2.20	4.20	21.60	23.60
10	0	1	0	1	2.20	5.20	21.60	23.60
11	1	1	0.2	0.2	2.40	5.40	21.60	23.60
12	1	1	0.2	0.2	2.60	5.60	21.60	23.60
13	0	0	0.6	0.6	3.20	6.20	21.60	23.60
14	1	0	1	0	4.20	6.20	21.60	23.60
15	0	1	0	1	4.20	7.20	21.60	23.60
16	1	0	1	0	5.20	7.20	21.60	23.60
17	0	1	0	1	5.20	8.20	21.60	23.60
18	1	1	0.2	0.2	5.40	8.40	21.60	23.60
19	1	1	0.2	0.2	5.60	8.60	21.60	23.60
20	1	0	1	0	6.60	8.60	21.60	23.60
21	0	1	0	1	6.60	9.60	21.60	23.60
22	1	0	1	0	7.60	9.60	21.60	23.60
23	0	1	0	1	7.60	10.60	21.60	23.60
24	1	0	1	0	8.60	10.60	21.60	23.60
25	0	1	0	1	8.60	11.60	21.60	23.60
26	1	0	1	0	9.60	11.60	21.60	23.60
27	0	1	0	1	9.60	12.60	21.60	23.60
28	1	0	1	0	10.60	12.60	21.60	23.60
29	0	1	0	1	10.60	13.60	21.60	23.60
30	1	0	1	0	11.60	13.60	21.60	23.60
31	0	1	0	1	11.60	14.60	21.60	23.60
32	1	0	1	0	12.60	14.60	21.60	23.60
33	0	1	0	1	12.60	15.60	21.60	23.60
34	1	0	1	0	13.60	15.60	21.60	23.60
35	0	1	0	1	13.60	16.60	21.60	23.60
36	1	0	1	0	14.60	16.60	21.60	23.60
37	0	1	0	1	14.60	17.60	21.60	23.60
38	1	0	1	0	15.60	17.60	21.60	23.60
39	0	1	0	1	15.60	18.60	21.60	23.60
40	1	0	1	0	16.60	18.60	21.60	23.60
41	0	1	0	1	16.60	19.60	21.60	23.60
42	1	0	1	0	17.60	19.60	21.60	23.60
43	0	1	0	1	17.60	20.60	21.60	23.60
44	1	0	1	0	18.60	20.60	21.60	23.60
45	0	1	0	1	18.60	21.60	21.60	23.60
46	1	0	1	0	19.60	21.60	21.60	23.60
47	0	1	0	1	19.60	22.60	21.60	23.60
48	1	0	1	0	20.60	22.60	21.60	23.60
49	0	1	0	1	20.60	23.60	21.60	23.60
50	1	0	1	0	21.60	23.60	21.60	23.60
