ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	18.60	19.60
2	0	0	0.6	0.6	1.60	0.60	18.60	19.60
3	0	0	0.6	0.6	2.20	1.20	18.60	19.60
4	0	1	0	1	2.20	2.20	18.60	19.60
5	0	1	0	1	2.20	3.20	18.60	19.60
6	0	0	0.6	0.6	2.80	3.80	18.60	19.60
7	0	1	0	1	2.80	4.80	18.60	19.60
8	1	0	1	0	3.80	4.80	18.60	19.60
9	1	0	1	0	4.80	4.80	18.60	19.60
10	0	0	0.6	0.6	5.40	5.40	18.60	19.60
11	1	1	0.2	0.2	5.60	5.60	18.60	19.60
12	1	1	0.2	0.2	5.80	5.80	18.60	19.60
13	0	0	0.6	0.6	6.40	6.40	18.60	19.60
14	1	1	0.2	0.2	6.60	6.60	18.60	19.60
15	1	1	0.2	0.2	6.80	6.80	18.60	19.60
16	0	0	0.6	0.6	7.40	7.40	18.60	19.60
17	1	1	0.2	0.2	7.60	7.60	18.60	19.60
18	1	1	0.2	0.2	7.80	7.80	18.60	19.60
19	0	0	0.6	0.6	8.40	8.40	18.60	19.60
20	1	1	0.2	0.2	8.60	8.60	18.60	19.60
21	1	1	0.2	0.2	8.80	8.80	18.60	19.60
22	0	0	0.6	0.6	9.40	9.40	18.60	19.60
23	1	1	0.2	0.2	9.60	9.60	18.60	19.60
24	1	1	0.2	0.2	9.80	9.80	18.60	19.60
25	0	0	0.6	0.6	10.40	10.40	18.60	19.60
26	1	1	0.2	0.2	10.60	10.60	18.60	19.60
27	1	1	0.2	0.2	10.80	10.80	18.60	19.60
28	0	0	0.6	0.6	11.40	11.40	18.60	19.60
29	1	1	0.2	0.2	11.60	11.60	18.60	19.60
30	1	1	0.2	0.2	11.80	11.80	18.60	19.60
31	0	0	0.6	0.6	12.40	12.40	18.60	19.60
32	1	1	0.2	0.2	12.60	12.60	18.60	19.60
33	1	1	0.2	0.2	12.80	12.80	18.60	19.60
34	0	0	0.6	0.6	13.40	13.40	18.60	19.60
35	1	1	0.2	0.2	13.60	13.60	18.60	19.60
36	1	1	0.2	0.2	13.80	13.80	18.60	19.60
37	0	0	0.6	0.6	14.40	14.40	18.60	19.60
38	1	1	0.2	0.2	14.60	14.60	18.60	19.60
39	1	1	0.2	0.2	14.80	14.80	18.60	19.60
40	0	0	0.6	0.6	15.40	15.40	18.60	19.60
41	1	1	0.2	0.2	15.60	15.60	18.60	19.60
42	1	1	0.2	0.2	15.80	15.80	18.60	19.60
43	0	0	0.6	0.6	16.40	16.40	18.60	19.60
44	1	1	0.2	0.2	16.60	16.60	18.60	19.60
45	1	0	1	0	17.60	16.60	18.60	19.60
46	0	1	0	1	17.60	17.60	18.60	19.60
47	0	0	0.6	0.6	18.20	18.20	18.60	19.60
48	1	1	0.2	0.2	18.40	18.40	18.60	19.60
49	1	1	0.2	0.2	18.60	18.60	18.60	19.60
50	0	1	0	1	18.60	19.60	18.60	19.60
