ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	20.80	22.80
2	1	0	1	0	1.20	0.20	20.80	22.80
3	1	0	1	0	2.20	0.20	20.80	22.80
4	1	1	0.2	0.2	2.40	0.40	20.80	22.80
5	1	1	0.2	0.2	2.60	0.60	20.80	22.80
6	0	1	0	1	2.60	1.60	20.80	22.80
7	1	1	0.2	0.2	2.80	1.80	20.80	22.80
8	0	1	0	1	2.80	2.80	20.80	22.80
9	1	1	0.2	0.2	3.00	3.00	20.80	22.80
10	1	1	0.2	0.2	3.20	3.20	20.80	22.80
11	0	1	0	1	3.20	4.20	20.80	22.80
12	1	1	0.2	0.2	3.40	4.40	20.80	22.80
13	0	1	0	1	3.40	5.40	20.80	22.80
14	1	1	0.2	0.2	3.60	5.60	20.80	22.80
15	0	1	0	1	3.60	6.60	20.80	22.80
16	1	1	0.2	0.2	3.80	6.80	20.80	22.80
17	0	1	0	1	3.80	7.80	20.80	22.80
18	1	1	0.2	0.2	4.00	8.00	20.80	22.80
19	1	0	1	0	5.00	8.00	20.80	22.80
20	1	1	0.2	0.2	5.20	8.20	20.80	22.80
21	0	0	0.6	0.6	5.80	8.80	20.80	22.80
22	1	0	1	0	6.80	8.80	20.80	22.80
23	0	1	0	1	6.80	9.80	20.80	22.80
24	1	0	1	0	7.80	9.80	20.80	22.80
25	0	1	0	1	7.80	10.80	20.80	22.80
26	1	0	1	0	8.80	10.80	20.80	22.80
27	0	1	0	1	8.80	11.80	20.80	22.80
28	1	0	1	0	9.80	11.80	20.80	22.80
29	0	1	0	1	9.80	12.80	20.80	22.80
30	1	0	1	0	10.80	12.80	20.80	22.80
31	0	1	0	1	10.80	13.80	20.80	22.80
32	1	0	1	0	11.80	13.80	20.80	22.80
33	0	1	0	1	11.80	14.80	20.80	22.80
34	1	0	1	0	12.80	14.80	20.80	22.80
35	0	1	0	1	12.80	15.80	20.80	22.80
36	1	0	1	0	13.80	15.80	20.80	22.80
37	0	1	0	1	13.80	16.80	20.80	22.80
38	1	0	1	0	14.80	16.80	20.80	22.80
39	0	1	0	1	14.80	17.80	20.80	22.80
40	1	0	1	0	15.80	17.80	20.80	22.80
41	0	1	0	1	15.80	18.80	20.80	22.80
42	1	0	1	0	16.80	18.80	20.80	22.80
43	0	1	0	1	16.80	19.80	20.80	22.80
44	1	0	1	0	17.80	19.80	20.80	22.80
45	0	1	0	1	17.80	20.80	20.80	22.80
46	1	0	1	0	18.80	20.80	20.80	22.80
47	0	1	0	1	18.80	21.80	20.80	22.80
48	1	0	1	0	19.80	21.80	20.80	22.80
49	0	1	0	1	19.80	22.80	20.80	22.80
50	1	0	1	0	20.80	22.80	20.80	22.80
