ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	26.40	25.40
2	0	0	0.6	0.6	0.80	0.80	26.40	25.40
3	0	1	0	1	0.80	1.80	26.40	25.40
4	0	0	0.6	0.6	1.40	2.40	26.40	25.40
5	1	1	0.2	0.2	1.60	2.60	26.40	25.40
6	1	1	0.2	0.2	1.80	2.80	26.40	25.40
7	1	1	0.2	0.2	2.00	3.00	26.40	25.40
8	0	0	0.6	0.6	2.60	3.60	26.40	25.40
9	0	0	0.6	0.6	3.20	4.20	26.40	25.40
10	0	0	0.6	0.6	3.80	4.80	26.40	25.40
11	0	0	0.6	0.6	4.40	5.40	26.40	25.40
12	0	0	0.6	0.6	5.00	6.00	26.40	25.40
13	0	0	0.6	0.6	5.60	6.60	26.40	25.40
14	0	0	0.6	0.6	6.20	7.20	26.40	25.40
15	0	0	0.6	0.6	6.80	7.80	26.40	25.40
16	0	0	0.6	0.6	7.40	8.40	26.40	25.40
17	0	0	0.6	0.6	8.00	9.00	26.40	25.40
18	0	0	0.6	0.6	8.60	9.60	26.40	25.40
19	0	0	0.6	0.6	9.20	10.20	26.40	25.40
20	1	0	1	0	10.20	10.20	26.40	25.40
21	0	1	0	1	10.20	11.20	26.40	25.40
22	0	0	0.6	0.6	10.80	11.80	26.40	25.40
23	1	0	1	0	11.80	11.80	26.40	25.40
24	1	1	0.2	0.2	12.00	12.00	26.40	25.40
25	1	0	1	0	13.00	12.00	26.40	25.40
26	1	1	0.2	0.2	13.20	12.20	26.40	25.40
27	1	1	0.2	0.2	13.40	12.40	26.40	25.40
28	1	1	0.2	0.2	13.60	12.60	26.40	25.40
29	1	1	0.2	0.2	13.80	12.80	26.40	25.40
30	0	0	0.6	0.6	14.40	13.40	26.40	25.40
31	0	0	0.6	0.6	15.00	14.00	26.40	25.40
32	0	0	0.6	0.6	15.60	14.60	26.40	25.40
33	0	0	0.6	0.6	16.20	15.20	26.40	25.40
34	0	0	0.6	0.6	16.80	15.80	26.40	25.40
35	0	0	0.6	0.6	17.40	16.40	26.40	25.40
36	0	0	0.6	0.6	18.00	17.00	26.40	25.40
37	0	0	0.6	0.6	18.60	17.60	26.40	25.40
38	0	0	0.6	0.6	19.20	18.20	26.40	25.40
39	0	0	0.6	0.6	19.80	18.80	26.40	25.40
40	0	0	0.6	0.6	20.40	19.40	26.40	25.40
41	0	0	0.6	0.6	21.00	20.00	26.40	25.40
42	0	0	0.6	0.6	21.60	20.60	26.40	25.40
43	0	0	0.6	0.6	22.20	21.20	26.40	25.40
44	0	0	0.6	0.6	22.80	21.80	26.40	25.40
45	0	0	0.6	0.6	23.40	22.40	26.40	25.40
46	0	0	0.6	0.6	24.00	23.00	26.40	25.40
47	0	0	0.6	0.6	24.60	23.60	26.40	25.40
48	0	0	0.6	0.6	25.20	24.20	26.40	25.40
49	0	0	0.6	0.6	25.80	24.80	26.40	25.40
50	0	0	0.6	0.6	26.40	25.40	26.40	25.40
