ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	18.60	37.60
2	0	0	0.6	0.6	0.60	1.60	18.60	37.60
3	0	0	0.6	0.6	1.20	2.20	18.60	37.60
4	0	0	0.6	0.6	1.80	2.80	18.60	37.60
5	0	0	0.6	0.6	2.40	3.40	18.60	37.60
6	0	0	0.6	0.6	3.00	4.00	18.60	37.60
7	0	0	0.6	0.6	3.60	4.60	18.60	37.60
8	0	0	0.6	0.6	4.20	5.20	18.60	37.60
9	0	0	0.6	0.6	4.80	5.80	18.60	37.60
10	0	1	0	1	4.80	6.80	18.60	37.60
11	0	0	0.6	0.6	5.40	7.40	18.60	37.60
12	0	0	0.6	0.6	6.00	8.00	18.60	37.60
13	0	0	0.6	0.6	6.60	8.60	18.60	37.60
14	0	0	0.6	0.6	7.20	9.20	18.60	37.60
15	0	0	0.6	0.6	7.80	9.80	18.60	37.60
16	0	0	0.6	0.6	8.40	10.40	18.60	37.60
17	0	0	0.6	0.6	9.00	11.00	18.60	37.60
18	0	0	0.6	0.6	9.60	11.60	18.60	37.60
19	0	0	0.6	0.6	10.20	12.20	18.60	37.60
20	0	0	0.6	0.6	10.80	12.80	18.60	37.60
21	0	0	0.6	0.6	11.40	13.40	18.60	37.60
22	0	0	0.6	0.6	12.00	14.00	18.60	37.60
23	0	0	0.6	0.6	12.60	14.60	18.60	37.60
24	0	0	0.6	0.6	13.20	15.20	18.60	37.60
25	0	0	0.6	0.6	13.80	15.80	18.60	37.60
26	0	0	0.6	0.6	14.40	16.40	18.60	37.60
27	0	0	0.6	0.6	15.00	17.00	18.60	37.60
28	0	0	0.6	0.6	15.60	17.60	18.60	37.60
29	0	0	0.6	0.6	16.20	18.20	18.60	37.60
30	0	0	0.6	0.6	16.80	18.80	18.60	37.60
31	0	0	0.6	0.6	17.40	19.40	18.60	37.60
32	0	0	0.6	0.6	18.00	20.00	18.60	37.60
33	0	0	0.6	0.6	18.60	20.60	18.60	37.60
34	0	1	0	1	18.60	21.60	18.60	37.60
35	0	1	0	1	18.60	22.60	18.60	37.60
36	0	1	0	1	18.60	23.60	18.60	37.60
37	0	1	0	1	18.60	24.60	18.60	37.60
38	0	1	0	1	18.60	25.60	18.60	37.60
39	0	1	0	1	18.60	26.60	18.60	37.60
40	0	1	0	1	18.60	27.60	18.60	37.60
41	0	1	0	1	18.60	28.60	18.60	37.60
42	0	1	0	1	18.60	29.60	18.60	37.60
43	0	1	0	1	18.60	30.60	18.60	37.60
44	0	1	0	1	18.60	31.60	18.60	37.60
45	0	1	0	1	18.60	32.60	18.60	37.60
46	0	1	0	1	18.60	33.60	18.60	37.60
47	0	1	0	1	18.60	34.60	18.60	37.60
48	0	1	0	1	18.60	35.60	18.60	37.60
49	0	1	0	1	18.60	36.60	18.60	37.60
50	0	1	0	1	18.60	37.60	18.60	37.60
