ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	20.80	16.80
2	0	0	0.6	0.6	0.80	0.80	20.80	16.80
3	0	0	0.6	0.6	1.40	1.40	20.80	16.80
4	1	1	0.2	0.2	1.60	1.60	20.80	16.80
5	1	1	0.2	0.2	1.80	1.80	20.80	16.80
6	1	1	0.2	0.2	2.00	2.00	20.80	16.80
7	0	0	0.6	0.6	2.60	2.60	20.80	16.80
8	1	1	0.2	0.2	2.80	2.80	20.80	16.80
9	1	1	0.2	0.2	3.00	3.00	20.80	16.80
10	0	0	0.6	0.6	3.60	3.60	20.80	16.80
11	1	1	0.2	0.2	3.80	3.80	20.80	16.80
12	1	1	0.2	0.2	4.00	4.00	20.80	16.80
13	0	0	0.6	0.6	4.60	4.60	20.80	16.80
14	1	1	0.2	0.2	4.80	4.80	20.80	16.80
15	1	1	0.2	0.2	5.00	5.00	20.80	16.80
16	0	0	0.6	0.6	5.60	5.60	20.80	16.80
17	1	1	0.2	0.2	5.80	5.80	20.80	16.80
18	1	1	0.2	0.2	6.00	6.00	20.80	16.80
19	0	0	0.6	0.6	6.60	6.60	20.80	16.80
20	1	1	0.2	0.2	6.80	6.80	20.80	16.80
21	1	1	0.2	0.2	7.00	7.00	20.80	16.80
22	0	0	0.6	0.6	7.60	7.60	20.80	16.80
23	1	1	0.2	0.2	7.80	7.80	20.80	16.80
24	1	1	0.2	0.2	8.00	8.00	20.80	16.80
25	0	0	0.6	0.6	8.60	8.60	20.80	16.80
26	1	1	0.2	0.2	8.80	8.80	20.80	16.80
27	1	1	0.2	0.2	9.00	9.00	20.80	16.80
28	0	0	0.6	0.6	9.60	9.60	20.80	16.80
29	1	1	0.2	0.2	9.80	9.80	20.80	16.80
30	1	1	0.2	0.2	10.00	10.00	20.80	16.80
31	0	0	0.6	0.6	10.60	10.60	20.80	16.80
32	1	1	0.2	0.2	10.80	10.80	20.80	16.80
33	1	1	0.2	0.2	11.00	11.00	20.80	16.80
34	0	0	0.6	0.6	11.60	11.60	20.80	16.80
35	1	1	0.2	0.2	11.80	11.80	20.80	16.80
36	0	1	0	1	11.80	12.80	20.80	16.80
37	0	0	0.6	0.6	12.40	13.40	20.80	16.80
38	1	1	0.2	0.2	12.60	13.60	20.80	16.80
39	0	1	0	1	12.60	14.60	20.80	16.80
40	1	0	1	0	13.60	14.60	20.80	16.80
41	1	0	1	0	14.60	14.60	20.80	16.80
42	1	0	1	0	15.60	14.60	20.80	16.80
43	0	0	0.6	0.6	16.20	15.20	20.80	16.80
44	1	0	1	0	17.20	15.20	20.80	16.80
45	0	0	0.6	0.6	17.80	15.80	20.80	16.80
46	1	0	1	0	18.80	15.80	20.80	16.80
47	1	0	1	0	19.80	15.80	20.80	16.80
48	0	0	0.6	0.6	20.40	16.40	20.80	16.80
49	1	1	0.2	0.2	20.60	16.60	20.80	16.80
50	1	1	0.2	0.2	20.80	16.80	20.80	16.80
