ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	17.80	22.80
2	0	0	0.6	0.6	0.80	0.80	17.80	22.80
3	0	1	0	1	0.80	1.80	17.80	22.80
4	0	0	0.6	0.6	1.40	2.40	17.80	22.80
5	1	1	0.2	0.2	1.60	2.60	17.80	22.80
6	1	1	0.2	0.2	1.80	2.80	17.80	22.80
7	1	0	1	0	2.80	2.80	17.80	22.80
8	0	0	0.6	0.6	3.40	3.40	17.80	22.80
9	1	1	0.2	0.2	3.60	3.60	17.80	22.80
10	1	1	0.2	0.2	3.80	3.80	17.80	22.80
11	0	0	0.6	0.6	4.40	4.40	17.80	22.80
12	0	1	0	1	4.40	5.40	17.80	22.80
13	0	0	0.6	0.6	5.00	6.00	17.80	22.80
14	1	1	0.2	0.2	5.20	6.20	17.80	22.80
15	1	1	0.2	0.2	5.40	6.40	17.80	22.80
16	1	0	1	0	6.40	6.40	17.80	22.80
17	0	0	0.6	0.6	7.00	7.00	17.80	22.80
18	1	1	0.2	0.2	7.20	7.20	17.80	22.80
19	1	1	0.2	0.2	7.40	7.40	17.80	22.80
20	0	0	0.6	0.6	8.00	8.00	17.80	22.80
21	1	1	0.2	0.2	8.20	8.20	17.80	22.80
22	1	1	0.2	0.2	8.40	8.40	17.80	22.80
23	0	0	0.6	0.6	9.00	9.00	17.80	22.80
24	1	1	0.2	0.2	9.20	9.20	17.80	22.80
25	1	1	0.2	0.2	9.40	9.40	17.80	22.80
26	0	0	0.6	0.6	10.00	10.00	17.80	22.80
27	0	1	0	1	10.00	11.00	17.80	22.80
28	0	0	0.6	0.6	10.60	11.60	17.80	22.80
29	1	1	0.2	0.2	10.80	11.80	17.80	22.80
30	1	1	0.2	0.2	11.00	12.00	17.80	22.80
31	1	0	1	0	12.00	12.00	17.80	22.80
32	0	0	0.6	0.6	12.60	12.60	17.80	22.80
33	1	1	0.2	0.2	12.80	12.80	17.80	22.80
34	1	1	0.2	0.2	13.00	13.00	17.80	22.80
35	0	0	0.6	0.6	13.60	13.60	17.80	22.80
36	1	1	0.2	0.2	13.80	13.80	17.80	22.80
37	1	1	0.2	0.2	14.00	14.00	17.80	22.80
38	0	0	0.6	0.6	14.60	14.60	17.80	22.80
39	0	1	0	1	14.60	15.60	17.80	22.80
40	1	0	1	0	15.60	15.60	17.80	22.80
41	0	0	0.6	0.6	16.20	16.20	17.80	22.80
42	0	1	0	1	16.20	17.20	17.80	22.80
43	0	1	0	1	16.20	18.20	17.80	22.80
44	0	1	0	1	16.20	19.20	17.80	22.80
45	0	1	0	1	16.20	20.20	17.80	22.80
46	0	1	0	1	16.20	21.20	17.80	22.80
47	0	0	0.6	0.6	16.80	21.80	17.80	22.80
48	1	1	0.2	0.2	17.00	22.00	17.80	22.80
49	1	1	0.2	0.2	17.20	22.20	17.80	22.80
50	0	0	0.6	0.6	17.80	22.80	17.80	22.80
