ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	25.40	25.40
2	0	0	0.6	0.6	0.80	0.80	25.40	25.40
3	0	0	0.6	0.6	1.40	1.40	25.40	25.40
4	1	1	0.2	0.2	1.60	1.60	25.40	25.40
5	1	1	0.2	0.2	1.80	1.80	25.40	25.40
6	1	0	1	0	2.80	1.80	25.40	25.40
7	0	0	0.6	0.6	3.40	2.40	25.40	25.40
8	0	0	0.6	0.6	4.00	3.00	25.40	25.40
9	0	0	0.6	0.6	4.60	3.60	25.40	25.40
10	0	0	0.6	0.6	5.20	4.20	25.40	25.40
11	0	0	0.6	0.6	5.80	4.80	25.40	25.40
12	0	0	0.6	0.6	6.40	5.40	25.40	25.40
13	0	0	0.6	0.6	7.00	6.00	25.40	25.40
14	0	0	0.6	0.6	7.60	6.60	25.40	25.40
15	0	0	0.6	0.6	8.20	7.20	25.40	25.40
16	0	0	0.6	0.6	8.80	7.80	25.40	25.40
17	0	0	0.6	0.6	9.40	8.40	25.40	25.40
18	0	1	0	1	9.40	9.40	25.40	25.40
19	1	0	1	0	10.40	9.40	25.40	25.40
20	0	1	0	1	10.40	10.40	25.40	25.40
21	1	0	1	0	11.40	10.40	25.40	25.40
22	0	1	0	1	11.40	11.40	25.40	25.40
23	1	0	1	0	12.40	11.40	25.40	25.40
24	0	1	0	1	12.40	12.40	25.40	25.40
25	1	0	1	0	13.40	12.40	25.40	25.40
26	0	1	0	1	13.40	13.40	25.40	25.40
27	1	0	1	0	14.40	13.40	25.40	25.40
28	0	1	0	1	14.40	14.40	25.40	25.40
29	1	0	1	0	15.40	14.40	25.40	25.40
30	0	1	0	1	15.40	15.40	25.40	25.40
31	1	0	1	0	16.40	15.40	25.40	25.40
32	0	1	0	1	16.40	16.40	25.40	25.40
33	1	0	1	0	17.40	16.40	25.40	25.40
34	0	1	0	1	17.40	17.40	25.40	25.40
35	1	0	1	0	18.40	17.40	25.40	25.40
36	0	1	0	1	18.40	18.40	25.40	25.40
37	1	0	1	0	19.40	18.40	25.40	25.40
38	0	1	0	1	19.40	19.40	25.40	25.40
39	1	0	1	0	20.40	19.40	25.40	25.40
40	0	1	0	1	20.40	20.40	25.40	25.40
41	1	0	1	0	21.40	20.40	25.40	25.40
42	0	1	0	1	21.40	21.40	25.40	25.40
43	1	0	1	0	22.40	21.40	25.40	25.40
44	0	1	0	1	22.40	22.40	25.40	25.40
45	1	0	1	0	23.40	22.40	25.40	25.40
46	0	1	0	1	23.40	23.40	25.40	25.40
47	1	0	1	0	24.40	23.40	25.40	25.40
48	0	1	0	1	24.40	24.40	25.40	25.40
49	1	0	1	0	25.40	24.40	25.40	25.40
50	0	1	0	1	25.40	25.40	25.40	25.40
