ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	29.00	23.00
2	0	0	0.6	0.6	0.80	0.80	29.00	23.00
3	0	0	0.6	0.6	1.40	1.40	29.00	23.00
4	0	0	0.6	0.6	2.00	2.00	29.00	23.00
5	0	0	0.6	0.6	2.60	2.60	29.00	23.00
6	0	0	0.6	0.6	3.20	3.20	29.00	23.00
7	0	0	0.6	0.6	3.80	3.80	29.00	23.00
8	0	0	0.6	0.6	4.40	4.40	29.00	23.00
9	0	0	0.6	0.6	5.00	5.00	29.00	23.00
10	0	0	0.6	0.6	5.60	5.60	29.00	23.00
11	0	0	0.6	0.6	6.20	6.20	29.00	23.00
12	0	0	0.6	0.6	6.80	6.80	29.00	23.00
13	0	0	0.6	0.6	7.40	7.40	29.00	23.00
14	0	0	0.6	0.6	8.00	8.00	29.00	23.00
15	0	0	0.6	0.6	8.60	8.60	29.00	23.00
16	0	0	0.6	0.6	9.20	9.20	29.00	23.00
17	0	0	0.6	0.6	9.80	9.80	29.00	23.00
18	0	0	0.6	0.6	10.40	10.40	29.00	23.00
19	0	0	0.6	0.6	11.00	11.00	29.00	23.00
20	0	0	0.6	0.6	11.60	11.60	29.00	23.00
21	0	0	0.6	0.6	12.20	12.20	29.00	23.00
22	0	0	0.6	0.6	12.80	12.80	29.00	23.00
23	0	0	0.6	0.6	13.40	13.40	29.00	23.00
24	1	1	0.2	0.2	13.60	13.60	29.00	23.00
25	1	1	0.2	0.2	13.80	13.80	29.00	23.00
26	0	0	0.6	0.6	14.40	14.40	29.00	23.00
27	1	0	1	0	15.40	14.40	29.00	23.00
28	0	0	0.6	0.6	16.00	15.00	29.00	23.00
29	1	0	1	0	17.00	15.00	29.00	23.00
30	1	0	1	0	18.00	15.00	29.00	23.00
31	1	0	1	0	19.00	15.00	29.00	23.00
32	1	0	1	0	20.00	15.00	29.00	23.00
33	1	1	0.2	0.2	20.20	15.20	29.00	23.00
34	0	0	0.6	0.6	20.80	15.80	29.00	23.00
35	1	0	1	0	21.80	15.80	29.00	23.00
36	0	0	0.6	0.6	22.40	16.40	29.00	23.00
37	0	0	0.6	0.6	23.00	17.00	29.00	23.00
38	1	0	1	0	24.00	17.00	29.00	23.00
39	1	1	0.2	0.2	24.20	17.20	29.00	23.00
40	1	1	0.2	0.2	24.40	17.40	29.00	23.00
41	0	1	0	1	24.40	18.40	29.00	23.00
42	1	0	1	0	25.40	18.40	29.00	23.00
43	0	1	0	1	25.40	19.40	29.00	23.00
44	1	0	1	0	26.40	19.40	29.00	23.00
45	0	1	0	1	26.40	20.40	29.00	23.00
46	1	0	1	0	27.40	20.40	29.00	23.00
47	0	1	0	1	27.40	21.40	29.00	23.00
48	1	0	1	0	28.40	21.40	29.00	23.00
49	0	1	0	1	28.40	22.40	29.00	23.00
50	0	0	0.6	0.6	29.00	23.00	29.00	23.00
