ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	24.80	24.80
2	1	1	0.2	0.2	0.80	0.80	24.80	24.80
3	1	1	0.2	0.2	1.00	1.00	24.80	24.80
4	0	1	0	1	1.00	2.00	24.80	24.80
5	1	1	0.2	0.2	1.20	2.20	24.80	24.80
6	1	1	0.2	0.2	1.40	2.40	24.80	24.80
7	1	0	1	0	2.40	2.40	24.80	24.80
8	1	1	0.2	0.2	2.60	2.60	24.80	24.80
9	0	0	0.6	0.6	3.20	3.20	24.80	24.80
10	1	0	1	0	4.20	3.20	24.80	24.80
11	0	1	0	1	4.20	4.20	24.80	24.80
12	0	0	0.6	0.6	4.80	4.80	24.80	24.80
13	1	0	1	0	5.80	4.80	24.80	24.80
14	0	1	0	1	5.80	5.80	24.80	24.80
15	0	0	0.6	0.6	6.40	6.40	24.80	24.80
16	1	0	1	0	7.40	6.40	24.80	24.80
17	0	1	0	1	7.40	7.40	24.80	24.80
18	1	0	1	0	8.40	7.40	24.80	24.80
19	0	1	0	1	8.40	8.40	24.80	24.80
20	1	0	1	0	9.40	8.40	24.80	24.80
21	0	1	0	1	9.40	9.40	24.80	24.80
22	0	0	0.6	0.6	10.00	10.00	24.80	24.80
23	1	0	1	0	11.00	10.00	24.80	24.80
24	0	1	0	1	11.00	11.00	24.80	24.80
25	0	0	0.6	0.6	11.60	11.60	24.80	24.80
26	1	0	1	0	12.60	11.60	24.80	24.80
27	0	1	0	1	12.60	12.60	24.80	24.80
28	1	0	1	0	13.60	12.60	24.80	24.80
29	0	1	0	1	13.60	13.60	24.80	24.80
30	0	0	0.6	0.6	14.20	14.20	24.80	24.80
31	1	0	1	0	15.20	14.20	24.80	24.80
32	0	1	0	1	15.20	15.20	24.80	24.80
33	1	0	1	0	16.20	15.20	24.80	24.80
34	0	1	0	1	16.20	16.20	24.80	24.80
35	0	0	0.6	0.6	16.80	16.80	24.80	24.80
36	1	0	1	0	17.80	16.80	24.80	24.80
37	0	1	0	1	17.80	17.80	24.80	24.80
38	0	0	0.6	0.6	18.40	18.40	24.80	24.80
39	1	0	1	0	19.40	18.40	24.80	24.80
40	0	1	0	1	19.40	19.40	24.80	24.80
41	0	0	0.6	0.6	20.00	20.00	24.80	24.80
42	1	0	1	0	21.00	20.00	24.80	24.80
43	0	1	0	1	21.00	21.00	24.80	24.80
44	1	0	1	0	22.00	21.00	24.80	24.80
45	0	1	0	1	22.00	22.00	24.80	24.80
46	0	0	0.6	0.6	22.60	22.60	24.80	24.80
47	1	0	1	0	23.60	22.60	24.80	24.80
48	0	1	0	1	23.60	23.60	24.80	24.80
49	0	0	0.6	0.6	24.20	24.20	24.80	24.80
50	0	0	0.6	0.6	24.80	24.80	24.80	24.80
