ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	15.80	22.80
2	0	0	0.6	0.6	0.80	0.80	15.80	22.80
3	1	0	1	0	1.80	0.80	15.80	22.80
4	0	0	0.6	0.6	2.40	1.40	15.80	22.80
5	1	1	0.2	0.2	2.60	1.60	15.80	22.80
6	1	1	0.2	0.2	2.80	1.80	15.80	22.80
7	0	1	0	1	2.80	2.80	15.80	22.80
8	0	0	0.6	0.6	3.40	3.40	15.80	22.80
9	1	1	0.2	0.2	3.60	3.60	15.80	22.80
10	1	1	0.2	0.2	3.80	3.80	15.80	22.80
11	0	0	0.6	0.6	4.40	4.40	15.80	22.80
12	1	1	0.2	0.2	4.60	4.60	15.80	22.80
13	1	1	0.2	0.2	4.80	4.80	15.80	22.80
14	0	0	0.6	0.6	5.40	5.40	15.80	22.80
15	1	1	0.2	0.2	5.60	5.60	15.80	22.80
16	1	1	0.2	0.2	5.80	5.80	15.80	22.80
17	0	0	0.6	0.6	6.40	6.40	15.80	22.80
18	0	0	0.6	0.6	7.00	7.00	15.80	22.80
19	0	1	0	1	7.00	8.00	15.80	22.80
20	0	1	0	1	7.00	9.00	15.80	22.80
21	0	0	0.6	0.6	7.60	9.60	15.80	22.80
22	1	1	0.2	0.2	7.80	9.80	15.80	22.80
23	1	1	0.2	0.2	8.00	10.00	15.80	22.80
24	0	0	0.6	0.6	8.60	10.60	15.80	22.80
25	1	1	0.2	0.2	8.80	10.80	15.80	22.80
26	1	1	0.2	0.2	9.00	11.00	15.80	22.80
27	0	0	0.6	0.6	9.60	11.60	15.80	22.80
28	1	1	0.2	0.2	9.80	11.80	15.80	22.80
29	1	1	0.2	0.2	10.00	12.00	15.80	22.80
30	0	0	0.6	0.6	10.60	12.60	15.80	22.80
31	1	1	0.2	0.2	10.80	12.80	15.80	22.80
32	1	1	0.2	0.2	11.00	13.00	15.80	22.80
33	0	0	0.6	0.6	11.60	13.60	15.80	22.80
34	1	1	0.2	0.2	11.80	13.80	15.80	22.80
35	1	1	0.2	0.2	12.00	14.00	15.80	22.80
36	0	0	0.6	0.6	12.60	14.60	15.80	22.80
37	1	1	0.2	0.2	12.80	14.80	15.80	22.80
38	1	1	0.2	0.2	13.00	15.00	15.80	22.80
39	0	0	0.6	0.6	13.60	15.60	15.80	22.80
40	1	1	0.2	0.2	13.80	15.80	15.80	22.80
41	1	1	0.2	0.2	14.00	16.00	15.80	22.80
42	0	1	0	1	14.00	17.00	15.80	22.80
43	0	1	0	1	14.00	18.00	15.80	22.80
44	0	1	0	1	14.00	19.00	15.80	22.80
45	0	1	0	1	14.00	20.00	15.80	22.80
46	0	1	0	1	14.00	21.00	15.80	22.80
47	0	0	0.6	0.6	14.60	21.60	15.80	22.80
48	0	1	0	1	14.60	22.60	15.80	22.80
49	1	0	1	0	15.60	22.60	15.80	22.80
50	1	1	0.2	0.2	15.80	22.80	15.80	22.80
