ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	25.20	27.20
2	0	0	0.6	0.6	0.60	1.60	25.20	27.20
3	0	0	0.6	0.6	1.20	2.20	25.20	27.20
4	0	0	0.6	0.6	1.80	2.80	25.20	27.20
5	0	0	0.6	0.6	2.40	3.40	25.20	27.20
6	0	0	0.6	0.6	3.00	4.00	25.20	27.20
7	0	0	0.6	0.6	3.60	4.60	25.20	27.20
8	0	0	0.6	0.6	4.20	5.20	25.20	27.20
9	0	0	0.6	0.6	4.80	5.80	25.20	27.20
10	0	0	0.6	0.6	5.40	6.40	25.20	27.20
11	1	0	1	0	6.40	6.40	25.20	27.20
12	0	0	0.6	0.6	7.00	7.00	25.20	27.20
13	0	0	0.6	0.6	7.60	7.60	25.20	27.20
14	0	1	0	1	7.60	8.60	25.20	27.20
15	1	0	1	0	8.60	8.60	25.20	27.20
16	0	1	0	1	8.60	9.60	25.20	27.20
17	1	0	1	0	9.60	9.60	25.20	27.20
18	0	1	0	1	9.60	10.60	25.20	27.20
19	1	0	1	0	10.60	10.60	25.20	27.20
20	0	1	0	1	10.60	11.60	25.20	27.20
21	1	0	1	0	11.60	11.60	25.20	27.20
22	0	1	0	1	11.60	12.60	25.20	27.20
23	1	0	1	0	12.60	12.60	25.20	27.20
24	0	1	0	1	12.60	13.60	25.20	27.20
25	1	0	1	0	13.60	13.60	25.20	27.20
26	0	1	0	1	13.60	14.60	25.20	27.20
27	1	0	1	0	14.60	14.60	25.20	27.20
28	0	1	0	1	14.60	15.60	25.20	27.20
29	1	0	1	0	15.60	15.60	25.20	27.20
30	0	1	0	1	15.60	16.60	25.20	27.20
31	1	0	1	0	16.60	16.60	25.20	27.20
32	0	1	0	1	16.60	17.60	25.20	27.20
33	1	0	1	0	17.60	17.60	25.20	27.20
34	0	1	0	1	17.60	18.60	25.20	27.20
35	1	0	1	0	18.60	18.60	25.20	27.20
36	0	1	0	1	18.60	19.60	25.20	27.20
37	1	0	1	0	19.60	19.60	25.20	27.20
38	0	1	0	1	19.60	20.60	25.20	27.20
39	1	0	1	0	20.60	20.60	25.20	27.20
40	0	1	0	1	20.60	21.60	25.20	27.20
41	1	0	1	0	21.60	21.60	25.20	27.20
42	0	1	0	1	21.60	22.60	25.20	27.20
43	1	0	1	0	22.60	22.60	25.20	27.20
44	0	1	0	1	22.60	23.60	25.20	27.20
45	0	0	0.6	0.6	23.20	24.20	25.20	27.20
46	0	1	0	1	23.20	25.20	25.20	27.20
47	1	0	1	0	24.20	25.20	25.20	27.20
48	0	1	0	1	24.20	26.20	25.20	27.20
49	1	0	1	0	25.20	26.20	25.20	27.20
50	0	1	0	1	25.20	27.20	25.20	27.20
