ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	14.40	24.40
2	0	0	0.6	0.6	0.80	0.80	14.40	24.40
3	0	0	0.6	0.6	1.40	1.40	14.40	24.40
4	1	1	0.2	0.2	1.60	1.60	14.40	24.40
5	1	1	0.2	0.2	1.80	1.80	14.40	24.40
6	1	1	0.2	0.2	2.00	2.00	14.40	24.40
7	0	0	0.6	0.6	2.60	2.60	14.40	24.40
8	1	1	0.2	0.2	2.80	2.80	14.40	24.40
9	1	1	0.2	0.2	3.00	3.00	14.40	24.40
10	0	0	0.6	0.6	3.60	3.60	14.40	24.40
11	1	1	0.2	0.2	3.80	3.80	14.40	24.40
12	1	1	0.2	0.2	4.00	4.00	14.40	24.40
13	0	0	0.6	0.6	4.60	4.60	14.40	24.40
14	0	0	0.6	0.6	5.20	5.20	14.40	24.40
15	1	1	0.2	0.2	5.40	5.40	14.40	24.40
16	1	1	0.2	0.2	5.60	5.60	14.40	24.40
17	1	0	1	0	6.60	5.60	14.40	24.40
18	0	1	0	1	6.60	6.60	14.40	24.40
19	0	1	0	1	6.60	7.60	14.40	24.40
20	0	1	0	1	6.60	8.60	14.40	24.40
21	0	0	0.6	0.6	7.20	9.20	14.40	24.40
22	0	1	0	1	7.20	10.20	14.40	24.40
23	0	0	0.6	0.6	7.80	10.80	14.40	24.40
24	1	1	0.2	0.2	8.00	11.00	14.40	24.40
25	1	1	0.2	0.2	8.20	11.20	14.40	24.40
26	0	0	0.6	0.6	8.80	11.80	14.40	24.40
27	1	0	1	0	9.80	11.80	14.40	24.40
28	0	1	0	1	9.80	12.80	14.40	24.40
29	1	1	0.2	0.2	10.00	13.00	14.40	24.40
30	0	0	0.6	0.6	10.60	13.60	14.40	24.40
31	1	1	0.2	0.2	10.80	13.80	14.40	24.40
32	0	1	0	1	10.80	14.80	14.40	24.40
33	1	1	0.2	0.2	11.00	15.00	14.40	24.40
34	0	1	0	1	11.00	16.00	14.40	24.40
35	1	1	0.2	0.2	11.20	16.20	14.40	24.40
36	0	1	0	1	11.20	17.20	14.40	24.40
37	1	1	0.2	0.2	11.40	17.40	14.40	24.40
38	0	1	0	1	11.40	18.40	14.40	24.40
39	1	1	0.2	0.2	11.60	18.60	14.40	24.40
40	0	1	0	1	11.60	19.60	14.40	24.40
41	1	1	0.2	0.2	11.80	19.80	14.40	24.40
42	0	1	0	1	11.80	20.80	14.40	24.40
43	1	1	0.2	0.2	12.00	21.00	14.40	24.40
44	0	1	0	1	12.00	22.00	14.40	24.40
45	1	1	0.2	0.2	12.20	22.20	14.40	24.40
46	0	1	0	1	12.20	23.20	14.40	24.40
47	1	1	0.2	0.2	12.40	23.40	14.40	24.40
48	0	1	0	1	12.40	24.40	14.40	24.40
49	1	0	1	0	13.40	24.40	14.40	24.40
50	1	0	1	0	14.40	24.40	14.40	24.40
