ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	17.80	22.80
2	0	0	0.6	0.6	1.60	0.60	17.80	22.80
3	0	1	0	1	1.60	1.60	17.80	22.80
4	0	0	0.6	0.6	2.20	2.20	17.80	22.80
5	1	1	0.2	0.2	2.40	2.40	17.80	22.80
6	1	1	0.2	0.2	2.60	2.60	17.80	22.80
7	1	0	1	0	3.60	2.60	17.80	22.80
8	0	0	0.6	0.6	4.20	3.20	17.80	22.80
9	1	1	0.2	0.2	4.40	3.40	17.80	22.80
10	1	1	0.2	0.2	4.60	3.60	17.80	22.80
11	0	0	0.6	0.6	5.20	4.20	17.80	22.80
12	1	1	0.2	0.2	5.40	4.40	17.80	22.80
13	1	1	0.2	0.2	5.60	4.60	17.80	22.80
14	0	0	0.6	0.6	6.20	5.20	17.80	22.80
15	1	1	0.2	0.2	6.40	5.40	17.80	22.80
16	1	1	0.2	0.2	6.60	5.60	17.80	22.80
17	0	0	0.6	0.6	7.20	6.20	17.80	22.80
18	1	1	0.2	0.2	7.40	6.40	17.80	22.80
19	1	1	0.2	0.2	7.60	6.60	17.80	22.80
20	0	0	0.6	0.6	8.20	7.20	17.80	22.80
21	1	1	0.2	0.2	8.40	7.40	17.80	22.80
22	1	1	0.2	0.2	8.60	7.60	17.80	22.80
23	0	0	0.6	0.6	9.20	8.20	17.80	22.80
24	1	1	0.2	0.2	9.40	8.40	17.80	22.80
25	1	1	0.2	0.2	9.60	8.60	17.80	22.80
26	0	0	0.6	0.6	10.20	9.20	17.80	22.80
27	0	1	0	1	10.20	10.20	17.80	22.80
28	1	0	1	0	11.20	10.20	17.80	22.80
29	1	0	1	0	12.20	10.20	17.80	22.80
30	0	0	0.6	0.6	12.80	10.80	17.80	22.80
31	1	1	0.2	0.2	13.00	11.00	17.80	22.80
32	1	1	0.2	0.2	13.20	11.20	17.80	22.80
33	0	0	0.6	0.6	13.80	11.80	17.80	22.80
34	1	1	0.2	0.2	14.00	12.00	17.80	22.80
35	0	0	0.6	0.6	14.60	12.60	17.80	22.80
36	1	1	0.2	0.2	14.80	12.80	17.80	22.80
37	1	1	0.2	0.2	15.00	13.00	17.80	22.80
38	0	0	0.6	0.6	15.60	13.60	17.80	22.80
39	1	1	0.2	0.2	15.80	13.80	17.80	22.80
40	1	1	0.2	0.2	16.00	14.00	17.80	22.80
41	0	1	0	1	16.00	15.00	17.80	22.80
42	0	1	0	1	16.00	16.00	17.80	22.80
43	0	1	0	1	16.00	17.00	17.80	22.80
44	0	1	0	1	16.00	18.00	17.80	22.80
45	0	1	0	1	16.00	19.00	17.80	22.80
46	0	0	0.6	0.6	16.60	19.60	17.80	22.80
47	0	1	0	1	16.60	20.60	17.80	22.80
48	0	0	0.6	0.6	17.20	21.20	17.80	22.80
49	0	1	0	1	17.20	22.20	17.80	22.80
50	0	0	0.6	0.6	17.80	22.80	17.80	22.80
