ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	23.00	22.00
2	1	0	1	0	1.00	1.00	23.00	22.00
3	0	1	0	1	1.00	2.00	23.00	22.00
4	0	0	0.6	0.6	1.60	2.60	23.00	22.00
5	1	0	1	0	2.60	2.60	23.00	22.00
6	0	1	0	1	2.60	3.60	23.00	22.00
7	0	0	0.6	0.6	3.20	4.20	23.00	22.00
8	0	0	0.6	0.6	3.80	4.80	23.00	22.00
9	0	0	0.6	0.6	4.40	5.40	23.00	22.00
10	0	0	0.6	0.6	5.00	6.00	23.00	22.00
11	0	0	0.6	0.6	5.60	6.60	23.00	22.00
12	0	0	0.6	0.6	6.20	7.20	23.00	22.00
13	0	0	0.6	0.6	6.80	7.80	23.00	22.00
14	0	0	0.6	0.6	7.40	8.40	23.00	22.00
15	0	1	0	1	7.40	9.40	23.00	22.00
16	0	0	0.6	0.6	8.00	10.00	23.00	22.00
17	1	1	0.2	0.2	8.20	10.20	23.00	22.00
18	1	0	1	0	9.20	10.20	23.00	22.00
19	1	1	0.2	0.2	9.40	10.40	23.00	22.00
20	0	1	0	1	9.40	11.40	23.00	22.00
21	1	1	0.2	0.2	9.60	11.60	23.00	22.00
22	1	0	1	0	10.60	11.60	23.00	22.00
23	1	0	1	0	11.60	11.60	23.00	22.00
24	1	1	0.2	0.2	11.80	11.80	23.00	22.00
25	1	0	1	0	12.80	11.80	23.00	22.00
26	1	1	0.2	0.2	13.00	12.00	23.00	22.00
27	1	0	1	0	14.00	12.00	23.00	22.00
28	0	1	0	1	14.00	13.00	23.00	22.00
29	0	1	0	1	14.00	14.00	23.00	22.00
30	1	1	0.2	0.2	14.20	14.20	23.00	22.00
31	0	1	0	1	14.20	15.20	23.00	22.00
32	1	1	0.2	0.2	14.40	15.40	23.00	22.00
33	0	1	0	1	14.40	16.40	23.00	22.00
34	1	1	0.2	0.2	14.60	16.60	23.00	22.00
35	1	1	0.2	0.2	14.80	16.80	23.00	22.00
36	1	1	0.2	0.2	15.00	17.00	23.00	22.00
37	1	0	1	0	16.00	17.00	23.00	22.00
38	1	1	0.2	0.2	16.20	17.20	23.00	22.00
39	1	0	1	0	17.20	17.20	23.00	22.00
40	0	1	0	1	17.20	18.20	23.00	22.00
41	1	0	1	0	18.20	18.20	23.00	22.00
42	0	0	0.6	0.6	18.80	18.80	23.00	22.00
43	1	0	1	0	19.80	18.80	23.00	22.00
44	1	1	0.2	0.2	20.00	19.00	23.00	22.00
45	1	0	1	0	21.00	19.00	23.00	22.00
46	0	1	0	1	21.00	20.00	23.00	22.00
47	1	0	1	0	22.00	20.00	23.00	22.00
48	0	1	0	1	22.00	21.00	23.00	22.00
49	1	0	1	0	23.00	21.00	23.00	22.00
50	0	1	0	1	23.00	22.00	23.00	22.00
