ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	27.40	28.40
2	1	0	1	0	1.00	1.00	27.40	28.40
3	1	0	1	0	2.00	1.00	27.40	28.40
4	1	1	0.2	0.2	2.20	1.20	27.40	28.40
5	0	1	0	1	2.20	2.20	27.40	28.40
6	1	1	0.2	0.2	2.40	2.40	27.40	28.40
7	1	1	0.2	0.2	2.60	2.60	27.40	28.40
8	0	1	0	1	2.60	3.60	27.40	28.40
9	1	1	0.2	0.2	2.80	3.80	27.40	28.40
10	0	0	0.6	0.6	3.40	4.40	27.40	28.40
11	0	0	0.6	0.6	4.00	5.00	27.40	28.40
12	0	0	0.6	0.6	4.60	5.60	27.40	28.40
13	0	0	0.6	0.6	5.20	6.20	27.40	28.40
14	0	0	0.6	0.6	5.80	6.80	27.40	28.40
15	0	0	0.6	0.6	6.40	7.40	27.40	28.40
16	0	0	0.6	0.6	7.00	8.00	27.40	28.40
17	0	0	0.6	0.6	7.60	8.60	27.40	28.40
18	0	0	0.6	0.6	8.20	9.20	27.40	28.40
19	0	0	0.6	0.6	8.80	9.80	27.40	28.40
20	0	0	0.6	0.6	9.40	10.40	27.40	28.40
21	0	0	0.6	0.6	10.00	11.00	27.40	28.40
22	0	0	0.6	0.6	10.60	11.60	27.40	28.40
23	0	0	0.6	0.6	11.20	12.20	27.40	28.40
24	0	0	0.6	0.6	11.80	12.80	27.40	28.40
25	0	0	0.6	0.6	12.40	13.40	27.40	28.40
26	0	0	0.6	0.6	13.00	14.00	27.40	28.40
27	0	0	0.6	0.6	13.60	14.60	27.40	28.40
28	0	0	0.6	0.6	14.20	15.20	27.40	28.40
29	0	0	0.6	0.6	14.80	15.80	27.40	28.40
30	0	0	0.6	0.6	15.40	16.40	27.40	28.40
31	0	0	0.6	0.6	16.00	17.00	27.40	28.40
32	0	0	0.6	0.6	16.60	17.60	27.40	28.40
33	0	0	0.6	0.6	17.20	18.20	27.40	28.40
34	0	0	0.6	0.6	17.80	18.80	27.40	28.40
35	0	0	0.6	0.6	18.40	19.40	27.40	28.40
36	0	0	0.6	0.6	19.00	20.00	27.40	28.40
37	0	0	0.6	0.6	19.60	20.60	27.40	28.40
38	0	0	0.6	0.6	20.20	21.20	27.40	28.40
39	0	0	0.6	0.6	20.80	21.80	27.40	28.40
40	0	0	0.6	0.6	21.40	22.40	27.40	28.40
41	0	0	0.6	0.6	22.00	23.00	27.40	28.40
42	0	0	0.6	0.6	22.60	23.60	27.40	28.40
43	0	0	0.6	0.6	23.20	24.20	27.40	28.40
44	0	0	0.6	0.6	23.80	24.80	27.40	28.40
45	0	0	0.6	0.6	24.40	25.40	27.40	28.40
46	0	0	0.6	0.6	25.00	26.00	27.40	28.40
47	0	0	0.6	0.6	25.60	26.60	27.40	28.40
48	0	0	0.6	0.6	26.20	27.20	27.40	28.40
49	0	0	0.6	0.6	26.80	27.80	27.40	28.40
50	0	0	0.6	0.6	27.40	28.40	27.40	28.40
