ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	22.80	21.80
2	0	0	0.6	0.6	1.60	0.60	22.80	21.80
3	1	0	1	0	2.60	0.60	22.80	21.80
4	0	1	0	1	2.60	1.60	22.80	21.80
5	0	0	0.6	0.6	3.20	2.20	22.80	21.80
6	0	1	0	1	3.20	3.20	22.80	21.80
7	1	0	1	0	4.20	3.20	22.80	21.80
8	0	0	0.6	0.6	4.80	3.80	22.80	21.80
9	1	0	1	0	5.80	3.80	22.80	21.80
10	0	1	0	1	5.80	4.80	22.80	21.80
11	0	0	0.6	0.6	6.40	5.40	22.80	21.80
12	1	1	0.2	0.2	6.60	5.60	22.80	21.80
13	1	1	0.2	0.2	6.80	5.80	22.80	21.80
14	0	0	0.6	0.6	7.40	6.40	22.80	21.80
15	1	1	0.2	0.2	7.60	6.60	22.80	21.80
16	1	1	0.2	0.2	7.80	6.80	22.80	21.80
17	0	0	0.6	0.6	8.40	7.40	22.80	21.80
18	1	1	0.2	0.2	8.60	7.60	22.80	21.80
19	1	1	0.2	0.2	8.80	7.80	22.80	21.80
20	0	0	0.6	0.6	9.40	8.40	22.80	21.80
21	0	1	0	1	9.40	9.40	22.80	21.80
22	1	0	1	0	10.40	9.40	22.80	21.80
23	0	0	0.6	0.6	11.00	10.00	22.80	21.80
24	0	1	0	1	11.00	11.00	22.80	21.80
25	0	0	0.6	0.6	11.60	11.60	22.80	21.80
26	1	1	0.2	0.2	11.80	11.80	22.80	21.80
27	1	1	0.2	0.2	12.00	12.00	22.80	21.80
28	0	0	0.6	0.6	12.60	12.60	22.80	21.80
29	1	1	0.2	0.2	12.80	12.80	22.80	21.80
30	1	1	0.2	0.2	13.00	13.00	22.80	21.80
31	0	0	0.6	0.6	13.60	13.60	22.80	21.80
32	1	1	0.2	0.2	13.80	13.80	22.80	21.80
33	1	0	1	0	14.80	13.80	22.80	21.80
34	0	1	0	1	14.80	14.80	22.80	21.80
35	0	0	0.6	0.6	15.40	15.40	22.80	21.80
36	1	0	1	0	16.40	15.40	22.80	21.80
37	1	1	0.2	0.2	16.60	15.60	22.80	21.80
38	1	1	0.2	0.2	16.80	15.80	22.80	21.80
39	1	0	1	0	17.80	15.80	22.80	21.80
40	0	1	0	1	17.80	16.80	22.80	21.80
41	1	0	1	0	18.80	16.80	22.80	21.80
42	0	1	0	1	18.80	17.80	22.80	21.80
43	1	0	1	0	19.80	17.80	22.80	21.80
44	0	1	0	1	19.80	18.80	22.80	21.80
45	1	0	1	0	20.80	18.80	22.80	21.80
46	0	1	0	1	20.80	19.80	22.80	21.80
47	1	0	1	0	21.80	19.80	22.80	21.80
48	0	1	0	1	21.80	20.80	22.80	21.80
49	1	0	1	0	22.80	20.80	22.80	21.80
50	0	1	0	1	22.80	21.80	22.80	21.80
