ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	20.20	18.20
2	0	0	0.6	0.6	1.20	1.20	20.20	18.20
3	1	0	1	0	2.20	1.20	20.20	18.20
4	0	0	0.6	0.6	2.80	1.80	20.20	18.20
5	1	1	0.2	0.2	3.00	2.00	20.20	18.20
6	1	1	0.2	0.2	3.20	2.20	20.20	18.20
7	0	1	0	1	3.20	3.20	20.20	18.20
8	0	0	0.6	0.6	3.80	3.80	20.20	18.20
9	1	1	0.2	0.2	4.00	4.00	20.20	18.20
10	1	1	0.2	0.2	4.20	4.20	20.20	18.20
11	0	0	0.6	0.6	4.80	4.80	20.20	18.20
12	1	1	0.2	0.2	5.00	5.00	20.20	18.20
13	1	1	0.2	0.2	5.20	5.20	20.20	18.20
14	0	0	0.6	0.6	5.80	5.80	20.20	18.20
15	1	1	0.2	0.2	6.00	6.00	20.20	18.20
16	1	1	0.2	0.2	6.20	6.20	20.20	18.20
17	0	0	0.6	0.6	6.80	6.80	20.20	18.20
18	1	1	0.2	0.2	7.00	7.00	20.20	18.20
19	1	1	0.2	0.2	7.20	7.20	20.20	18.20
20	0	0	0.6	0.6	7.80	7.80	20.20	18.20
21	1	0	1	0	8.80	7.80	20.20	18.20
22	0	1	0	1	8.80	8.80	20.20	18.20
23	0	0	0.6	0.6	9.40	9.40	20.20	18.20
24	1	0	1	0	10.40	9.40	20.20	18.20
25	0	0	0.6	0.6	11.00	10.00	20.20	18.20
26	1	1	0.2	0.2	11.20	10.20	20.20	18.20
27	1	1	0.2	0.2	11.40	10.40	20.20	18.20
28	0	0	0.6	0.6	12.00	11.00	20.20	18.20
29	1	1	0.2	0.2	12.20	11.20	20.20	18.20
30	1	1	0.2	0.2	12.40	11.40	20.20	18.20
31	0	0	0.6	0.6	13.00	12.00	20.20	18.20
32	1	1	0.2	0.2	13.20	12.20	20.20	18.20
33	1	1	0.2	0.2	13.40	12.40	20.20	18.20
34	0	0	0.6	0.6	14.00	13.00	20.20	18.20
35	1	1	0.2	0.2	14.20	13.20	20.20	18.20
36	1	1	0.2	0.2	14.40	13.40	20.20	18.20
37	0	0	0.6	0.6	15.00	14.00	20.20	18.20
38	1	1	0.2	0.2	15.20	14.20	20.20	18.20
39	1	1	0.2	0.2	15.40	14.40	20.20	18.20
40	0	0	0.6	0.6	16.00	15.00	20.20	18.20
41	1	1	0.2	0.2	16.20	15.20	20.20	18.20
42	1	1	0.2	0.2	16.40	15.40	20.20	18.20
43	1	0	1	0	17.40	15.40	20.20	18.20
44	0	0	0.6	0.6	18.00	16.00	20.20	18.20
45	1	1	0.2	0.2	18.20	16.20	20.20	18.20
46	1	0	1	0	19.20	16.20	20.20	18.20
47	0	1	0	1	19.20	17.20	20.20	18.20
48	0	0	0.6	0.6	19.80	17.80	20.20	18.20
49	1	1	0.2	0.2	20.00	18.00	20.20	18.20
50	1	1	0.2	0.2	20.20	18.20	20.20	18.20
