ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	24.60	15.60
2	0	0	0.6	0.6	0.60	1.60	24.60	15.60
3	0	1	0	1	0.60	2.60	24.60	15.60
4	1	0	1	0	1.60	2.60	24.60	15.60
5	0	0	0.6	0.6	2.20	3.20	24.60	15.60
6	1	1	0.2	0.2	2.40	3.40	24.60	15.60
7	1	1	0.2	0.2	2.60	3.60	24.60	15.60
8	0	0	0.6	0.6	3.20	4.20	24.60	15.60
9	1	1	0.2	0.2	3.40	4.40	24.60	15.60
10	1	1	0.2	0.2	3.60	4.60	24.60	15.60
11	0	0	0.6	0.6	4.20	5.20	24.60	15.60
12	1	1	0.2	0.2	4.40	5.40	24.60	15.60
13	1	1	0.2	0.2	4.60	5.60	24.60	15.60
14	0	0	0.6	0.6	5.20	6.20	24.60	15.60
15	1	1	0.2	0.2	5.40	6.40	24.60	15.60
16	1	1	0.2	0.2	5.60	6.60	24.60	15.60
17	0	0	0.6	0.6	6.20	7.20	24.60	15.60
18	1	1	0.2	0.2	6.40	7.40	24.60	15.60
19	1	1	0.2	0.2	6.60	7.60	24.60	15.60
20	0	0	0.6	0.6	7.20	8.20	24.60	15.60
21	1	1	0.2	0.2	7.40	8.40	24.60	15.60
22	1	1	0.2	0.2	7.60	8.60	24.60	15.60
23	0	0	0.6	0.6	8.20	9.20	24.60	15.60
24	1	1	0.2	0.2	8.40	9.40	24.60	15.60
25	1	0	1	0	9.40	9.40	24.60	15.60
26	0	0	0.6	0.6	10.00	10.00	24.60	15.60
27	1	1	0.2	0.2	10.20	10.20	24.60	15.60
28	1	0	1	0	11.20	10.20	24.60	15.60
29	0	1	0	1	11.20	11.20	24.60	15.60
30	0	0	0.6	0.6	11.80	11.80	24.60	15.60
31	1	0	1	0	12.80	11.80	24.60	15.60
32	1	1	0.2	0.2	13.00	12.00	24.60	15.60
33	1	0	1	0	14.00	12.00	24.60	15.60
34	1	0	1	0	15.00	12.00	24.60	15.60
35	0	0	0.6	0.6	15.60	12.60	24.60	15.60
36	1	1	0.2	0.2	15.80	12.80	24.60	15.60
37	1	1	0.2	0.2	16.00	13.00	24.60	15.60
38	1	0	1	0	17.00	13.00	24.60	15.60
39	1	0	1	0	18.00	13.00	24.60	15.60
40	1	0	1	0	19.00	13.00	24.60	15.60
41	1	0	1	0	20.00	13.00	24.60	15.60
42	1	0	1	0	21.00	13.00	24.60	15.60
43	0	0	0.6	0.6	21.60	13.60	24.60	15.60
44	1	1	0.2	0.2	21.80	13.80	24.60	15.60
45	1	1	0.2	0.2	22.00	14.00	24.60	15.60
46	0	0	0.6	0.6	22.60	14.60	24.60	15.60
47	1	1	0.2	0.2	22.80	14.80	24.60	15.60
48	1	1	0.2	0.2	23.00	15.00	24.60	15.60
49	1	0	1	0	24.00	15.00	24.60	15.60
50	0	0	0.6	0.6	24.60	15.60	24.60	15.60
