ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	25.40	26.40
2	0	1	0	1	0.20	1.20	25.40	26.40
3	0	0	0.6	0.6	0.80	1.80	25.40	26.40
4	0	1	0	1	0.80	2.80	25.40	26.40
5	0	0	0.6	0.6	1.40	3.40	25.40	26.40
6	0	0	0.6	0.6	2.00	4.00	25.40	26.40
7	0	0	0.6	0.6	2.60	4.60	25.40	26.40
8	0	0	0.6	0.6	3.20	5.20	25.40	26.40
9	0	0	0.6	0.6	3.80	5.80	25.40	26.40
10	0	0	0.6	0.6	4.40	6.40	25.40	26.40
11	0	0	0.6	0.6	5.00	7.00	25.40	26.40
12	0	0	0.6	0.6	5.60	7.60	25.40	26.40
13	0	1	0	1	5.60	8.60	25.40	26.40
14	1	0	1	0	6.60	8.60	25.40	26.40
15	0	1	0	1	6.60	9.60	25.40	26.40
16	1	0	1	0	7.60	9.60	25.40	26.40
17	0	0	0.6	0.6	8.20	10.20	25.40	26.40
18	1	0	1	0	9.20	10.20	25.40	26.40
19	0	1	0	1	9.20	11.20	25.40	26.40
20	0	0	0.6	0.6	9.80	11.80	25.40	26.40
21	0	0	0.6	0.6	10.40	12.40	25.40	26.40
22	1	0	1	0	11.40	12.40	25.40	26.40
23	0	1	0	1	11.40	13.40	25.40	26.40
24	1	0	1	0	12.40	13.40	25.40	26.40
25	0	1	0	1	12.40	14.40	25.40	26.40
26	1	0	1	0	13.40	14.40	25.40	26.40
27	0	1	0	1	13.40	15.40	25.40	26.40
28	1	0	1	0	14.40	15.40	25.40	26.40
29	0	1	0	1	14.40	16.40	25.40	26.40
30	1	0	1	0	15.40	16.40	25.40	26.40
31	0	1	0	1	15.40	17.40	25.40	26.40
32	1	0	1	0	16.40	17.40	25.40	26.40
33	0	1	0	1	16.40	18.40	25.40	26.40
34	1	0	1	0	17.40	18.40	25.40	26.40
35	0	1	0	1	17.40	19.40	25.40	26.40
36	1	0	1	0	18.40	19.40	25.40	26.40
37	0	1	0	1	18.40	20.40	25.40	26.40
38	1	0	1	0	19.40	20.40	25.40	26.40
39	0	1	0	1	19.40	21.40	25.40	26.40
40	1	0	1	0	20.40	21.40	25.40	26.40
41	0	1	0	1	20.40	22.40	25.40	26.40
42	1	0	1	0	21.40	22.40	25.40	26.40
43	0	1	0	1	21.40	23.40	25.40	26.40
44	1	0	1	0	22.40	23.40	25.40	26.40
45	0	1	0	1	22.40	24.40	25.40	26.40
46	1	0	1	0	23.40	24.40	25.40	26.40
47	0	1	0	1	23.40	25.40	25.40	26.40
48	1	0	1	0	24.40	25.40	25.40	26.40
49	0	1	0	1	24.40	26.40	25.40	26.40
50	1	0	1	0	25.40	26.40	25.40	26.40
