ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	28.20	28.20
2	0	1	0	1	0.60	1.60	28.20	28.20
3	0	0	0.6	0.6	1.20	2.20	28.20	28.20
4	0	0	0.6	0.6	1.80	2.80	28.20	28.20
5	0	0	0.6	0.6	2.40	3.40	28.20	28.20
6	0	0	0.6	0.6	3.00	4.00	28.20	28.20
7	1	0	1	0	4.00	4.00	28.20	28.20
8	0	0	0.6	0.6	4.60	4.60	28.20	28.20
9	0	0	0.6	0.6	5.20	5.20	28.20	28.20
10	0	0	0.6	0.6	5.80	5.80	28.20	28.20
11	0	0	0.6	0.6	6.40	6.40	28.20	28.20
12	0	0	0.6	0.6	7.00	7.00	28.20	28.20
13	0	0	0.6	0.6	7.60	7.60	28.20	28.20
14	0	0	0.6	0.6	8.20	8.20	28.20	28.20
15	0	0	0.6	0.6	8.80	8.80	28.20	28.20
16	0	0	0.6	0.6	9.40	9.40	28.20	28.20
17	0	0	0.6	0.6	10.00	10.00	28.20	28.20
18	0	0	0.6	0.6	10.60	10.60	28.20	28.20
19	0	0	0.6	0.6	11.20	11.20	28.20	28.20
20	0	0	0.6	0.6	11.80	11.80	28.20	28.20
21	0	0	0.6	0.6	12.40	12.40	28.20	28.20
22	0	0	0.6	0.6	13.00	13.00	28.20	28.20
23	0	0	0.6	0.6	13.60	13.60	28.20	28.20
24	0	1	0	1	13.60	14.60	28.20	28.20
25	0	0	0.6	0.6	14.20	15.20	28.20	28.20
26	0	0	0.6	0.6	14.80	15.80	28.20	28.20
27	0	0	0.6	0.6	15.40	16.40	28.20	28.20
28	0	0	0.6	0.6	16.00	17.00	28.20	28.20
29	1	0	1	0	17.00	17.00	28.20	28.20
30	0	0	0.6	0.6	17.60	17.60	28.20	28.20
31	0	0	0.6	0.6	18.20	18.20	28.20	28.20
32	0	0	0.6	0.6	18.80	18.80	28.20	28.20
33	0	0	0.6	0.6	19.40	19.40	28.20	28.20
34	0	0	0.6	0.6	20.00	20.00	28.20	28.20
35	0	0	0.6	0.6	20.60	20.60	28.20	28.20
36	0	0	0.6	0.6	21.20	21.20	28.20	28.20
37	0	0	0.6	0.6	21.80	21.80	28.20	28.20
38	0	0	0.6	0.6	22.40	22.40	28.20	28.20
39	1	1	0.2	0.2	22.60	22.60	28.20	28.20
40	0	1	0	1	22.60	23.60	28.20	28.20
41	1	0	1	0	23.60	23.60	28.20	28.20
42	1	1	0.2	0.2	23.80	23.80	28.20	28.20
43	1	1	0.2	0.2	24.00	24.00	28.20	28.20
44	0	0	0.6	0.6	24.60	24.60	28.20	28.20
45	0	0	0.6	0.6	25.20	25.20	28.20	28.20
46	0	0	0.6	0.6	25.80	25.80	28.20	28.20
47	0	0	0.6	0.6	26.40	26.40	28.20	28.20
48	0	0	0.6	0.6	27.00	27.00	28.20	28.20
49	0	0	0.6	0.6	27.60	27.60	28.20	28.20
50	0	0	0.6	0.6	28.20	28.20	28.20	28.20
