ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	22.60	32.60
2	0	0	0.6	0.6	1.60	0.60	22.60	32.60
3	0	0	0.6	0.6	2.20	1.20	22.60	32.60
4	0	0	0.6	0.6	2.80	1.80	22.60	32.60
5	0	0	0.6	0.6	3.40	2.40	22.60	32.60
6	0	1	0	1	3.40	3.40	22.60	32.60
7	0	0	0.6	0.6	4.00	4.00	22.60	32.60
8	0	0	0.6	0.6	4.60	4.60	22.60	32.60
9	0	0	0.6	0.6	5.20	5.20	22.60	32.60
10	0	0	0.6	0.6	5.80	5.80	22.60	32.60
11	0	0	0.6	0.6	6.40	6.40	22.60	32.60
12	0	0	0.6	0.6	7.00	7.00	22.60	32.60
13	0	0	0.6	0.6	7.60	7.60	22.60	32.60
14	0	0	0.6	0.6	8.20	8.20	22.60	32.60
15	0	0	0.6	0.6	8.80	8.80	22.60	32.60
16	0	0	0.6	0.6	9.40	9.40	22.60	32.60
17	0	0	0.6	0.6	10.00	10.00	22.60	32.60
18	0	0	0.6	0.6	10.60	10.60	22.60	32.60
19	0	0	0.6	0.6	11.20	11.20	22.60	32.60
20	0	0	0.6	0.6	11.80	11.80	22.60	32.60
21	0	0	0.6	0.6	12.40	12.40	22.60	32.60
22	0	0	0.6	0.6	13.00	13.00	22.60	32.60
23	0	0	0.6	0.6	13.60	13.60	22.60	32.60
24	0	0	0.6	0.6	14.20	14.20	22.60	32.60
25	0	1	0	1	14.20	15.20	22.60	32.60
26	0	1	0	1	14.20	16.20	22.60	32.60
27	0	1	0	1	14.20	17.20	22.60	32.60
28	0	1	0	1	14.20	18.20	22.60	32.60
29	0	1	0	1	14.20	19.20	22.60	32.60
30	0	1	0	1	14.20	20.20	22.60	32.60
31	0	1	0	1	14.20	21.20	22.60	32.60
32	0	1	0	1	14.20	22.20	22.60	32.60
33	0	1	0	1	14.20	23.20	22.60	32.60
34	0	1	0	1	14.20	24.20	22.60	32.60
35	0	1	0	1	14.20	25.20	22.60	32.60
36	0	1	0	1	14.20	26.20	22.60	32.60
37	0	1	0	1	14.20	27.20	22.60	32.60
38	1	1	0.2	0.2	14.40	27.40	22.60	32.60
39	1	0	1	0	15.40	27.40	22.60	32.60
40	0	1	0	1	15.40	28.40	22.60	32.60
41	0	0	0.6	0.6	16.00	29.00	22.60	32.60
42	1	0	1	0	17.00	29.00	22.60	32.60
43	0	0	0.6	0.6	17.60	29.60	22.60	32.60
44	1	0	1	0	18.60	29.60	22.60	32.60
45	0	0	0.6	0.6	19.20	30.20	22.60	32.60
46	0	0	0.6	0.6	19.80	30.80	22.60	32.60
47	0	0	0.6	0.6	20.40	31.40	22.60	32.60
48	0	0	0.6	0.6	21.00	32.00	22.60	32.60
49	0	0	0.6	0.6	21.60	32.60	22.60	32.60
50	1	0	1	0	22.60	32.60	22.60	32.60
