ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	20.20	36.20
2	0	0	0.6	0.6	0.60	1.60	20.20	36.20
3	0	0	0.6	0.6	1.20	2.20	20.20	36.20
4	0	1	0	1	1.20	3.20	20.20	36.20
5	0	0	0.6	0.6	1.80	3.80	20.20	36.20
6	0	0	0.6	0.6	2.40	4.40	20.20	36.20
7	0	0	0.6	0.6	3.00	5.00	20.20	36.20
8	0	0	0.6	0.6	3.60	5.60	20.20	36.20
9	0	0	0.6	0.6	4.20	6.20	20.20	36.20
10	0	0	0.6	0.6	4.80	6.80	20.20	36.20
11	0	0	0.6	0.6	5.40	7.40	20.20	36.20
12	0	0	0.6	0.6	6.00	8.00	20.20	36.20
13	0	0	0.6	0.6	6.60	8.60	20.20	36.20
14	0	0	0.6	0.6	7.20	9.20	20.20	36.20
15	0	0	0.6	0.6	7.80	9.80	20.20	36.20
16	0	0	0.6	0.6	8.40	10.40	20.20	36.20
17	0	0	0.6	0.6	9.00	11.00	20.20	36.20
18	0	0	0.6	0.6	9.60	11.60	20.20	36.20
19	0	0	0.6	0.6	10.20	12.20	20.20	36.20
20	0	0	0.6	0.6	10.80	12.80	20.20	36.20
21	0	0	0.6	0.6	11.40	13.40	20.20	36.20
22	0	0	0.6	0.6	12.00	14.00	20.20	36.20
23	0	0	0.6	0.6	12.60	14.60	20.20	36.20
24	0	0	0.6	0.6	13.20	15.20	20.20	36.20
25	0	0	0.6	0.6	13.80	15.80	20.20	36.20
26	0	0	0.6	0.6	14.40	16.40	20.20	36.20
27	0	0	0.6	0.6	15.00	17.00	20.20	36.20
28	0	0	0.6	0.6	15.60	17.60	20.20	36.20
29	0	0	0.6	0.6	16.20	18.20	20.20	36.20
30	0	0	0.6	0.6	16.80	18.80	20.20	36.20
31	0	0	0.6	0.6	17.40	19.40	20.20	36.20
32	1	0	1	0	18.40	19.40	20.20	36.20
33	0	0	0.6	0.6	19.00	20.00	20.20	36.20
34	0	0	0.6	0.6	19.60	20.60	20.20	36.20
35	0	0	0.6	0.6	20.20	21.20	20.20	36.20
36	0	1	0	1	20.20	22.20	20.20	36.20
37	0	1	0	1	20.20	23.20	20.20	36.20
38	0	1	0	1	20.20	24.20	20.20	36.20
39	0	1	0	1	20.20	25.20	20.20	36.20
40	0	1	0	1	20.20	26.20	20.20	36.20
41	0	1	0	1	20.20	27.20	20.20	36.20
42	0	1	0	1	20.20	28.20	20.20	36.20
43	0	1	0	1	20.20	29.20	20.20	36.20
44	0	1	0	1	20.20	30.20	20.20	36.20
45	0	1	0	1	20.20	31.20	20.20	36.20
46	0	1	0	1	20.20	32.20	20.20	36.20
47	0	1	0	1	20.20	33.20	20.20	36.20
48	0	1	0	1	20.20	34.20	20.20	36.20
49	0	1	0	1	20.20	35.20	20.20	36.20
50	0	1	0	1	20.20	36.20	20.20	36.20
