ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	17.40	22.40
2	0	0	0.6	0.6	0.60	1.60	17.40	22.40
3	0	0	0.6	0.6	1.20	2.20	17.40	22.40
4	1	0	1	0	2.20	2.20	17.40	22.40
5	1	0	1	0	3.20	2.20	17.40	22.40
6	0	0	0.6	0.6	3.80	2.80	17.40	22.40
7	1	0	1	0	4.80	2.80	17.40	22.40
8	0	1	0	1	4.80	3.80	17.40	22.40
9	0	1	0	1	4.80	4.80	17.40	22.40
10	0	0	0.6	0.6	5.40	5.40	17.40	22.40
11	1	1	0.2	0.2	5.60	5.60	17.40	22.40
12	1	1	0.2	0.2	5.80	5.80	17.40	22.40
13	0	0	0.6	0.6	6.40	6.40	17.40	22.40
14	1	1	0.2	0.2	6.60	6.60	17.40	22.40
15	1	1	0.2	0.2	6.80	6.80	17.40	22.40
16	0	0	0.6	0.6	7.40	7.40	17.40	22.40
17	1	1	0.2	0.2	7.60	7.60	17.40	22.40
18	0	1	0	1	7.60	8.60	17.40	22.40
19	0	0	0.6	0.6	8.20	9.20	17.40	22.40
20	1	1	0.2	0.2	8.40	9.40	17.40	22.40
21	1	1	0.2	0.2	8.60	9.60	17.40	22.40
22	0	0	0.6	0.6	9.20	10.20	17.40	22.40
23	1	1	0.2	0.2	9.40	10.40	17.40	22.40
24	1	1	0.2	0.2	9.60	10.60	17.40	22.40
25	0	0	0.6	0.6	10.20	11.20	17.40	22.40
26	1	1	0.2	0.2	10.40	11.40	17.40	22.40
27	1	1	0.2	0.2	10.60	11.60	17.40	22.40
28	0	0	0.6	0.6	11.20	12.20	17.40	22.40
29	1	1	0.2	0.2	11.40	12.40	17.40	22.40
30	1	1	0.2	0.2	11.60	12.60	17.40	22.40
31	0	0	0.6	0.6	12.20	13.20	17.40	22.40
32	1	1	0.2	0.2	12.40	13.40	17.40	22.40
33	1	1	0.2	0.2	12.60	13.60	17.40	22.40
34	0	0	0.6	0.6	13.20	14.20	17.40	22.40
35	1	1	0.2	0.2	13.40	14.40	17.40	22.40
36	1	1	0.2	0.2	13.60	14.60	17.40	22.40
37	0	0	0.6	0.6	14.20	15.20	17.40	22.40
38	1	1	0.2	0.2	14.40	15.40	17.40	22.40
39	1	0	1	0	15.40	15.40	17.40	22.40
40	0	1	0	1	15.40	16.40	17.40	22.40
41	0	0	0.6	0.6	16.00	17.00	17.40	22.40
42	1	1	0.2	0.2	16.20	17.20	17.40	22.40
43	1	1	0.2	0.2	16.40	17.40	17.40	22.40
44	0	1	0	1	16.40	18.40	17.40	22.40
45	0	1	0	1	16.40	19.40	17.40	22.40
46	0	1	0	1	16.40	20.40	17.40	22.40
47	0	1	0	1	16.40	21.40	17.40	22.40
48	0	0	0.6	0.6	17.00	22.00	17.40	22.40
49	1	1	0.2	0.2	17.20	22.20	17.40	22.40
50	1	1	0.2	0.2	17.40	22.40	17.40	22.40
