ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	21.20	18.20
2	0	0	0.6	0.6	0.80	0.80	21.20	18.20
3	1	0	1	0	1.80	0.80	21.20	18.20
4	0	0	0.6	0.6	2.40	1.40	21.20	18.20
5	1	1	0.2	0.2	2.60	1.60	21.20	18.20
6	1	1	0.2	0.2	2.80	1.80	21.20	18.20
7	0	1	0	1	2.80	2.80	21.20	18.20
8	0	0	0.6	0.6	3.40	3.40	21.20	18.20
9	1	1	0.2	0.2	3.60	3.60	21.20	18.20
10	1	1	0.2	0.2	3.80	3.80	21.20	18.20
11	0	0	0.6	0.6	4.40	4.40	21.20	18.20
12	1	1	0.2	0.2	4.60	4.60	21.20	18.20
13	1	1	0.2	0.2	4.80	4.80	21.20	18.20
14	0	0	0.6	0.6	5.40	5.40	21.20	18.20
15	1	1	0.2	0.2	5.60	5.60	21.20	18.20
16	1	1	0.2	0.2	5.80	5.80	21.20	18.20
17	0	0	0.6	0.6	6.40	6.40	21.20	18.20
18	1	1	0.2	0.2	6.60	6.60	21.20	18.20
19	1	1	0.2	0.2	6.80	6.80	21.20	18.20
20	0	0	0.6	0.6	7.40	7.40	21.20	18.20
21	1	1	0.2	0.2	7.60	7.60	21.20	18.20
22	1	1	0.2	0.2	7.80	7.80	21.20	18.20
23	0	0	0.6	0.6	8.40	8.40	21.20	18.20
24	1	0	1	0	9.40	8.40	21.20	18.20
25	0	1	0	1	9.40	9.40	21.20	18.20
26	0	1	0	1	9.40	10.40	21.20	18.20
27	0	0	0.6	0.6	10.00	11.00	21.20	18.20
28	1	1	0.2	0.2	10.20	11.20	21.20	18.20
29	1	1	0.2	0.2	10.40	11.40	21.20	18.20
30	0	0	0.6	0.6	11.00	12.00	21.20	18.20
31	1	0	1	0	12.00	12.00	21.20	18.20
32	0	0	0.6	0.6	12.60	12.60	21.20	18.20
33	1	1	0.2	0.2	12.80	12.80	21.20	18.20
34	1	1	0.2	0.2	13.00	13.00	21.20	18.20
35	0	1	0	1	13.00	14.00	21.20	18.20
36	0	0	0.6	0.6	13.60	14.60	21.20	18.20
37	1	1	0.2	0.2	13.80	14.80	21.20	18.20
38	0	1	0	1	13.80	15.80	21.20	18.20
39	1	0	1	0	14.80	15.80	21.20	18.20
40	1	0	1	0	15.80	15.80	21.20	18.20
41	1	0	1	0	16.80	15.80	21.20	18.20
42	0	0	0.6	0.6	17.40	16.40	21.20	18.20
43	1	1	0.2	0.2	17.60	16.60	21.20	18.20
44	1	1	0.2	0.2	17.80	16.80	21.20	18.20
45	1	0	1	0	18.80	16.80	21.20	18.20
46	1	1	0.2	0.2	19.00	17.00	21.20	18.20
47	1	0	1	0	20.00	17.00	21.20	18.20
48	1	1	0.2	0.2	20.20	17.20	21.20	18.20
49	1	0	1	0	21.20	17.20	21.20	18.20
50	0	1	0	1	21.20	18.20	21.20	18.20
