ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	18.20	18.20
2	0	0	0.6	0.6	0.80	0.80	18.20	18.20
3	1	1	0.2	0.2	1.00	1.00	18.20	18.20
4	1	1	0.2	0.2	1.20	1.20	18.20	18.20
5	0	0	0.6	0.6	1.80	1.80	18.20	18.20
6	1	1	0.2	0.2	2.00	2.00	18.20	18.20
7	1	1	0.2	0.2	2.20	2.20	18.20	18.20
8	0	0	0.6	0.6	2.80	2.80	18.20	18.20
9	1	1	0.2	0.2	3.00	3.00	18.20	18.20
10	1	1	0.2	0.2	3.20	3.20	18.20	18.20
11	0	0	0.6	0.6	3.80	3.80	18.20	18.20
12	1	1	0.2	0.2	4.00	4.00	18.20	18.20
13	1	1	0.2	0.2	4.20	4.20	18.20	18.20
14	0	0	0.6	0.6	4.80	4.80	18.20	18.20
15	1	1	0.2	0.2	5.00	5.00	18.20	18.20
16	1	1	0.2	0.2	5.20	5.20	18.20	18.20
17	0	0	0.6	0.6	5.80	5.80	18.20	18.20
18	1	1	0.2	0.2	6.00	6.00	18.20	18.20
19	1	1	0.2	0.2	6.20	6.20	18.20	18.20
20	0	0	0.6	0.6	6.80	6.80	18.20	18.20
21	1	1	0.2	0.2	7.00	7.00	18.20	18.20
22	1	1	0.2	0.2	7.20	7.20	18.20	18.20
23	0	0	0.6	0.6	7.80	7.80	18.20	18.20
24	0	1	0	1	7.80	8.80	18.20	18.20
25	0	0	0.6	0.6	8.40	9.40	18.20	18.20
26	1	1	0.2	0.2	8.60	9.60	18.20	18.20
27	1	1	0.2	0.2	8.80	9.80	18.20	18.20
28	1	0	1	0	9.80	9.80	18.20	18.20
29	0	0	0.6	0.6	10.40	10.40	18.20	18.20
30	1	1	0.2	0.2	10.60	10.60	18.20	18.20
31	1	1	0.2	0.2	10.80	10.80	18.20	18.20
32	0	0	0.6	0.6	11.40	11.40	18.20	18.20
33	1	1	0.2	0.2	11.60	11.60	18.20	18.20
34	1	1	0.2	0.2	11.80	11.80	18.20	18.20
35	0	0	0.6	0.6	12.40	12.40	18.20	18.20
36	1	1	0.2	0.2	12.60	12.60	18.20	18.20
37	1	1	0.2	0.2	12.80	12.80	18.20	18.20
38	0	0	0.6	0.6	13.40	13.40	18.20	18.20
39	0	1	0	1	13.40	14.40	18.20	18.20
40	1	0	1	0	14.40	14.40	18.20	18.20
41	1	0	1	0	15.40	14.40	18.20	18.20
42	0	0	0.6	0.6	16.00	15.00	18.20	18.20
43	1	1	0.2	0.2	16.20	15.20	18.20	18.20
44	1	1	0.2	0.2	16.40	15.40	18.20	18.20
45	0	0	0.6	0.6	17.00	16.00	18.20	18.20
46	1	1	0.2	0.2	17.20	16.20	18.20	18.20
47	1	1	0.2	0.2	17.40	16.40	18.20	18.20
48	0	1	0	1	17.40	17.40	18.20	18.20
49	0	0	0.6	0.6	18.00	18.00	18.20	18.20
50	1	1	0.2	0.2	18.20	18.20	18.20	18.20
