ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	24.80	14.80
2	0	0	0.6	0.6	0.80	0.80	24.80	14.80
3	1	1	0.2	0.2	1.00	1.00	24.80	14.80
4	1	1	0.2	0.2	1.20	1.20	24.80	14.80
5	0	0	0.6	0.6	1.80	1.80	24.80	14.80
6	1	1	0.2	0.2	2.00	2.00	24.80	14.80
7	1	1	0.2	0.2	2.20	2.20	24.80	14.80
8	0	0	0.6	0.6	2.80	2.80	24.80	14.80
9	0	0	0.6	0.6	3.40	3.40	24.80	14.80
10	1	1	0.2	0.2	3.60	3.60	24.80	14.80
11	1	1	0.2	0.2	3.80	3.80	24.80	14.80
12	1	1	0.2	0.2	4.00	4.00	24.80	14.80
13	0	0	0.6	0.6	4.60	4.60	24.80	14.80
14	1	1	0.2	0.2	4.80	4.80	24.80	14.80
15	1	1	0.2	0.2	5.00	5.00	24.80	14.80
16	0	0	0.6	0.6	5.60	5.60	24.80	14.80
17	1	1	0.2	0.2	5.80	5.80	24.80	14.80
18	1	1	0.2	0.2	6.00	6.00	24.80	14.80
19	0	0	0.6	0.6	6.60	6.60	24.80	14.80
20	1	0	1	0	7.60	6.60	24.80	14.80
21	0	0	0.6	0.6	8.20	7.20	24.80	14.80
22	1	1	0.2	0.2	8.40	7.40	24.80	14.80
23	1	1	0.2	0.2	8.60	7.60	24.80	14.80
24	0	1	0	1	8.60	8.60	24.80	14.80
25	0	0	0.6	0.6	9.20	9.20	24.80	14.80
26	1	1	0.2	0.2	9.40	9.40	24.80	14.80
27	0	1	0	1	9.40	10.40	24.80	14.80
28	1	0	1	0	10.40	10.40	24.80	14.80
29	1	0	1	0	11.40	10.40	24.80	14.80
30	1	0	1	0	12.40	10.40	24.80	14.80
31	0	0	0.6	0.6	13.00	11.00	24.80	14.80
32	1	1	0.2	0.2	13.20	11.20	24.80	14.80
33	1	1	0.2	0.2	13.40	11.40	24.80	14.80
34	0	0	0.6	0.6	14.00	12.00	24.80	14.80
35	1	1	0.2	0.2	14.20	12.20	24.80	14.80
36	1	0	1	0	15.20	12.20	24.80	14.80
37	0	0	0.6	0.6	15.80	12.80	24.80	14.80
38	1	1	0.2	0.2	16.00	13.00	24.80	14.80
39	1	1	0.2	0.2	16.20	13.20	24.80	14.80
40	1	0	1	0	17.20	13.20	24.80	14.80
41	1	0	1	0	18.20	13.20	24.80	14.80
42	1	0	1	0	19.20	13.20	24.80	14.80
43	1	0	1	0	20.20	13.20	24.80	14.80
44	1	0	1	0	21.20	13.20	24.80	14.80
45	0	0	0.6	0.6	21.80	13.80	24.80	14.80
46	1	0	1	0	22.80	13.80	24.80	14.80
47	1	1	0.2	0.2	23.00	14.00	24.80	14.80
48	1	0	1	0	24.00	14.00	24.80	14.80
49	1	1	0.2	0.2	24.20	14.20	24.80	14.80
50	0	0	0.6	0.6	24.80	14.80	24.80	14.80
