ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	18.00	24.00
2	0	0	0.6	0.6	1.60	0.60	18.00	24.00
3	1	0	1	0	2.60	0.60	18.00	24.00
4	0	1	0	1	2.60	1.60	18.00	24.00
5	0	0	0.6	0.6	3.20	2.20	18.00	24.00
6	1	1	0.2	0.2	3.40	2.40	18.00	24.00
7	1	1	0.2	0.2	3.60	2.60	18.00	24.00
8	0	0	0.6	0.6	4.20	3.20	18.00	24.00
9	1	1	0.2	0.2	4.40	3.40	18.00	24.00
10	1	1	0.2	0.2	4.60	3.60	18.00	24.00
11	0	0	0.6	0.6	5.20	4.20	18.00	24.00
12	1	1	0.2	0.2	5.40	4.40	18.00	24.00
13	1	1	0.2	0.2	5.60	4.60	18.00	24.00
14	0	0	0.6	0.6	6.20	5.20	18.00	24.00
15	0	0	0.6	0.6	6.80	5.80	18.00	24.00
16	1	1	0.2	0.2	7.00	6.00	18.00	24.00
17	1	1	0.2	0.2	7.20	6.20	18.00	24.00
18	1	0	1	0	8.20	6.20	18.00	24.00
19	0	1	0	1	8.20	7.20	18.00	24.00
20	0	1	0	1	8.20	8.20	18.00	24.00
21	0	1	0	1	8.20	9.20	18.00	24.00
22	0	0	0.6	0.6	8.80	9.80	18.00	24.00
23	1	1	0.2	0.2	9.00	10.00	18.00	24.00
24	1	1	0.2	0.2	9.20	10.20	18.00	24.00
25	0	0	0.6	0.6	9.80	10.80	18.00	24.00
26	1	1	0.2	0.2	10.00	11.00	18.00	24.00
27	1	1	0.2	0.2	10.20	11.20	18.00	24.00
28	0	0	0.6	0.6	10.80	11.80	18.00	24.00
29	0	1	0	1	10.80	12.80	18.00	24.00
30	1	0	1	0	11.80	12.80	18.00	24.00
31	0	0	0.6	0.6	12.40	13.40	18.00	24.00
32	0	1	0	1	12.40	14.40	18.00	24.00
33	0	0	0.6	0.6	13.00	15.00	18.00	24.00
34	1	1	0.2	0.2	13.20	15.20	18.00	24.00
35	1	1	0.2	0.2	13.40	15.40	18.00	24.00
36	0	1	0	1	13.40	16.40	18.00	24.00
37	0	0	0.6	0.6	14.00	17.00	18.00	24.00
38	0	1	0	1	14.00	18.00	18.00	24.00
39	1	1	0.2	0.2	14.20	18.20	18.00	24.00
40	0	1	0	1	14.20	19.20	18.00	24.00
41	1	1	0.2	0.2	14.40	19.40	18.00	24.00
42	0	1	0	1	14.40	20.40	18.00	24.00
43	1	1	0.2	0.2	14.60	20.60	18.00	24.00
44	0	1	0	1	14.60	21.60	18.00	24.00
45	1	0	1	0	15.60	21.60	18.00	24.00
46	0	0	0.6	0.6	16.20	22.20	18.00	24.00
47	1	1	0.2	0.2	16.40	22.40	18.00	24.00
48	0	1	0	1	16.40	23.40	18.00	24.00
49	1	0	1	0	17.40	23.40	18.00	24.00
50	0	0	0.6	0.6	18.00	24.00	18.00	24.00
