ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	19.00	23.00
2	1	0	1	0	1.00	1.00	19.00	23.00
3	1	0	1	0	2.00	1.00	19.00	23.00
4	1	1	0.2	0.2	2.20	1.20	19.00	23.00
5	0	0	0.6	0.6	2.80	1.80	19.00	23.00
6	0	0	0.6	0.6	3.40	2.40	19.00	23.00
7	1	0	1	0	4.40	2.40	19.00	23.00
8	0	1	0	1	4.40	3.40	19.00	23.00
9	0	1	0	1	4.40	4.40	19.00	23.00
10	1	0	1	0	5.40	4.40	19.00	23.00
11	1	1	0.2	0.2	5.60	4.60	19.00	23.00
12	1	0	1	0	6.60	4.60	19.00	23.00
13	0	1	0	1	6.60	5.60	19.00	23.00
14	1	1	0.2	0.2	6.80	5.80	19.00	23.00
15	0	1	0	1	6.80	6.80	19.00	23.00
16	1	1	0.2	0.2	7.00	7.00	19.00	23.00
17	1	1	0.2	0.2	7.20	7.20	19.00	23.00
18	1	0	1	0	8.20	7.20	19.00	23.00
19	1	1	0.2	0.2	8.40	7.40	19.00	23.00
20	1	1	0.2	0.2	8.60	7.60	19.00	23.00
21	1	0	1	0	9.60	7.60	19.00	23.00
22	1	1	0.2	0.2	9.80	7.80	19.00	23.00
23	0	1	0	1	9.80	8.80	19.00	23.00
24	0	1	0	1	9.80	9.80	19.00	23.00
25	0	1	0	1	9.80	10.80	19.00	23.00
26	1	1	0.2	0.2	10.00	11.00	19.00	23.00
27	0	1	0	1	10.00	12.00	19.00	23.00
28	1	1	0.2	0.2	10.20	12.20	19.00	23.00
29	1	1	0.2	0.2	10.40	12.40	19.00	23.00
30	1	1	0.2	0.2	10.60	12.60	19.00	23.00
31	1	1	0.2	0.2	10.80	12.80	19.00	23.00
32	1	1	0.2	0.2	11.00	13.00	19.00	23.00
33	1	1	0.2	0.2	11.20	13.20	19.00	23.00
34	0	0	0.6	0.6	11.80	13.80	19.00	23.00
35	0	0	0.6	0.6	12.40	14.40	19.00	23.00
36	0	1	0	1	12.40	15.40	19.00	23.00
37	0	0	0.6	0.6	13.00	16.00	19.00	23.00
38	0	1	0	1	13.00	17.00	19.00	23.00
39	1	0	1	0	14.00	17.00	19.00	23.00
40	0	1	0	1	14.00	18.00	19.00	23.00
41	1	0	1	0	15.00	18.00	19.00	23.00
42	0	1	0	1	15.00	19.00	19.00	23.00
43	1	0	1	0	16.00	19.00	19.00	23.00
44	0	1	0	1	16.00	20.00	19.00	23.00
45	1	0	1	0	17.00	20.00	19.00	23.00
46	0	1	0	1	17.00	21.00	19.00	23.00
47	1	0	1	0	18.00	21.00	19.00	23.00
48	0	1	0	1	18.00	22.00	19.00	23.00
49	1	0	1	0	19.00	22.00	19.00	23.00
50	0	1	0	1	19.00	23.00	19.00	23.00
