ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	16.00	21.00
2	0	1	0	1	0.20	1.20	16.00	21.00
3	0	0	0.6	0.6	0.80	1.80	16.00	21.00
4	1	1	0.2	0.2	1.00	2.00	16.00	21.00
5	0	1	0	1	1.00	3.00	16.00	21.00
6	1	1	0.2	0.2	1.20	3.20	16.00	21.00
7	1	0	1	0	2.20	3.20	16.00	21.00
8	1	0	1	0	3.20	3.20	16.00	21.00
9	1	1	0.2	0.2	3.40	3.40	16.00	21.00
10	0	1	0	1	3.40	4.40	16.00	21.00
11	1	1	0.2	0.2	3.60	4.60	16.00	21.00
12	1	0	1	0	4.60	4.60	16.00	21.00
13	1	0	1	0	5.60	4.60	16.00	21.00
14	1	1	0.2	0.2	5.80	4.80	16.00	21.00
15	1	1	0.2	0.2	6.00	5.00	16.00	21.00
16	0	1	0	1	6.00	6.00	16.00	21.00
17	1	1	0.2	0.2	6.20	6.20	16.00	21.00
18	0	1	0	1	6.20	7.20	16.00	21.00
19	1	1	0.2	0.2	6.40	7.40	16.00	21.00
20	0	1	0	1	6.40	8.40	16.00	21.00
21	1	1	0.2	0.2	6.60	8.60	16.00	21.00
22	1	0	1	0	7.60	8.60	16.00	21.00
23	0	1	0	1	7.60	9.60	16.00	21.00
24	1	0	1	0	8.60	9.60	16.00	21.00
25	0	1	0	1	8.60	10.60	16.00	21.00
26	1	1	0.2	0.2	8.80	10.80	16.00	21.00
27	1	1	0.2	0.2	9.00	11.00	16.00	21.00
28	0	1	0	1	9.00	12.00	16.00	21.00
29	1	1	0.2	0.2	9.20	12.20	16.00	21.00
30	1	0	1	0	10.20	12.20	16.00	21.00
31	1	1	0.2	0.2	10.40	12.40	16.00	21.00
32	1	1	0.2	0.2	10.60	12.60	16.00	21.00
33	1	1	0.2	0.2	10.80	12.80	16.00	21.00
34	0	1	0	1	10.80	13.80	16.00	21.00
35	1	1	0.2	0.2	11.00	14.00	16.00	21.00
36	1	0	1	0	12.00	14.00	16.00	21.00
37	1	0	1	0	13.00	14.00	16.00	21.00
38	0	1	0	1	13.00	15.00	16.00	21.00
39	1	1	0.2	0.2	13.20	15.20	16.00	21.00
40	0	1	0	1	13.20	16.20	16.00	21.00
41	1	1	0.2	0.2	13.40	16.40	16.00	21.00
42	0	1	0	1	13.40	17.40	16.00	21.00
43	1	1	0.2	0.2	13.60	17.60	16.00	21.00
44	1	1	0.2	0.2	13.80	17.80	16.00	21.00
45	1	1	0.2	0.2	14.00	18.00	16.00	21.00
46	0	1	0	1	14.00	19.00	16.00	21.00
47	1	0	1	0	15.00	19.00	16.00	21.00
48	0	1	0	1	15.00	20.00	16.00	21.00
49	1	0	1	0	16.00	20.00	16.00	21.00
50	0	1	0	1	16.00	21.00	16.00	21.00
