ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	21.40	24.40
2	0	1	0	1	1.00	1.00	21.40	24.40
3	1	1	0.2	0.2	1.20	1.20	21.40	24.40
4	0	1	0	1	1.20	2.20	21.40	24.40
5	1	0	1	0	2.20	2.20	21.40	24.40
6	0	0	0.6	0.6	2.80	2.80	21.40	24.40
7	0	1	0	1	2.80	3.80	21.40	24.40
8	1	0	1	0	3.80	3.80	21.40	24.40
9	0	0	0.6	0.6	4.40	4.40	21.40	24.40
10	0	1	0	1	4.40	5.40	21.40	24.40
11	1	0	1	0	5.40	5.40	21.40	24.40
12	0	1	0	1	5.40	6.40	21.40	24.40
13	1	0	1	0	6.40	6.40	21.40	24.40
14	0	1	0	1	6.40	7.40	21.40	24.40
15	1	0	1	0	7.40	7.40	21.40	24.40
16	0	0	0.6	0.6	8.00	8.00	21.40	24.40
17	1	1	0.2	0.2	8.20	8.20	21.40	24.40
18	1	0	1	0	9.20	8.20	21.40	24.40
19	0	1	0	1	9.20	9.20	21.40	24.40
20	1	1	0.2	0.2	9.40	9.40	21.40	24.40
21	0	1	0	1	9.40	10.40	21.40	24.40
22	1	1	0.2	0.2	9.60	10.60	21.40	24.40
23	1	1	0.2	0.2	9.80	10.80	21.40	24.40
24	0	1	0	1	9.80	11.80	21.40	24.40
25	1	1	0.2	0.2	10.00	12.00	21.40	24.40
26	0	1	0	1	10.00	13.00	21.40	24.40
27	1	1	0.2	0.2	10.20	13.20	21.40	24.40
28	1	1	0.2	0.2	10.40	13.40	21.40	24.40
29	1	0	1	0	11.40	13.40	21.40	24.40
30	0	1	0	1	11.40	14.40	21.40	24.40
31	1	0	1	0	12.40	14.40	21.40	24.40
32	0	1	0	1	12.40	15.40	21.40	24.40
33	1	0	1	0	13.40	15.40	21.40	24.40
34	0	1	0	1	13.40	16.40	21.40	24.40
35	1	0	1	0	14.40	16.40	21.40	24.40
36	0	1	0	1	14.40	17.40	21.40	24.40
37	1	0	1	0	15.40	17.40	21.40	24.40
38	0	1	0	1	15.40	18.40	21.40	24.40
39	1	0	1	0	16.40	18.40	21.40	24.40
40	0	1	0	1	16.40	19.40	21.40	24.40
41	1	0	1	0	17.40	19.40	21.40	24.40
42	0	1	0	1	17.40	20.40	21.40	24.40
43	1	0	1	0	18.40	20.40	21.40	24.40
44	0	1	0	1	18.40	21.40	21.40	24.40
45	1	0	1	0	19.40	21.40	21.40	24.40
46	0	1	0	1	19.40	22.40	21.40	24.40
47	1	0	1	0	20.40	22.40	21.40	24.40
48	0	1	0	1	20.40	23.40	21.40	24.40
49	1	0	1	0	21.40	23.40	21.40	24.40
50	0	1	0	1	21.40	24.40	21.40	24.40
