ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	26.80	26.80
2	0	1	0	1	0.00	2.00	26.80	26.80
3	1	1	0.2	0.2	0.20	2.20	26.80	26.80
4	0	1	0	1	0.20	3.20	26.80	26.80
5	1	0	1	0	1.20	3.20	26.80	26.80
6	0	1	0	1	1.20	4.20	26.80	26.80
7	1	0	1	0	2.20	4.20	26.80	26.80
8	1	1	0.2	0.2	2.40	4.40	26.80	26.80
9	1	0	1	0	3.40	4.40	26.80	26.80
10	1	1	0.2	0.2	3.60	4.60	26.80	26.80
11	1	1	0.2	0.2	3.80	4.80	26.80	26.80
12	1	0	1	0	4.80	4.80	26.80	26.80
13	1	1	0.2	0.2	5.00	5.00	26.80	26.80
14	1	1	0.2	0.2	5.20	5.20	26.80	26.80
15	0	0	0.6	0.6	5.80	5.80	26.80	26.80
16	0	0	0.6	0.6	6.40	6.40	26.80	26.80
17	0	0	0.6	0.6	7.00	7.00	26.80	26.80
18	0	0	0.6	0.6	7.60	7.60	26.80	26.80
19	0	0	0.6	0.6	8.20	8.20	26.80	26.80
20	0	0	0.6	0.6	8.80	8.80	26.80	26.80
21	0	0	0.6	0.6	9.40	9.40	26.80	26.80
22	0	0	0.6	0.6	10.00	10.00	26.80	26.80
23	0	0	0.6	0.6	10.60	10.60	26.80	26.80
24	0	0	0.6	0.6	11.20	11.20	26.80	26.80
25	0	0	0.6	0.6	11.80	11.80	26.80	26.80
26	0	0	0.6	0.6	12.40	12.40	26.80	26.80
27	0	0	0.6	0.6	13.00	13.00	26.80	26.80
28	0	0	0.6	0.6	13.60	13.60	26.80	26.80
29	0	0	0.6	0.6	14.20	14.20	26.80	26.80
30	0	0	0.6	0.6	14.80	14.80	26.80	26.80
31	0	0	0.6	0.6	15.40	15.40	26.80	26.80
32	0	0	0.6	0.6	16.00	16.00	26.80	26.80
33	0	0	0.6	0.6	16.60	16.60	26.80	26.80
34	0	0	0.6	0.6	17.20	17.20	26.80	26.80
35	0	0	0.6	0.6	17.80	17.80	26.80	26.80
36	0	0	0.6	0.6	18.40	18.40	26.80	26.80
37	0	0	0.6	0.6	19.00	19.00	26.80	26.80
38	0	0	0.6	0.6	19.60	19.60	26.80	26.80
39	0	0	0.6	0.6	20.20	20.20	26.80	26.80
40	0	0	0.6	0.6	20.80	20.80	26.80	26.80
41	0	0	0.6	0.6	21.40	21.40	26.80	26.80
42	0	0	0.6	0.6	22.00	22.00	26.80	26.80
43	0	0	0.6	0.6	22.60	22.60	26.80	26.80
44	0	0	0.6	0.6	23.20	23.20	26.80	26.80
45	0	0	0.6	0.6	23.80	23.80	26.80	26.80
46	0	0	0.6	0.6	24.40	24.40	26.80	26.80
47	0	0	0.6	0.6	25.00	25.00	26.80	26.80
48	0	0	0.6	0.6	25.60	25.60	26.80	26.80
49	0	0	0.6	0.6	26.20	26.20	26.80	26.80
50	0	0	0.6	0.6	26.80	26.80	26.80	26.80
