ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	20.60	19.60
2	0	0	0.6	0.6	0.60	1.60	20.60	19.60
3	1	0	1	0	1.60	1.60	20.60	19.60
4	0	0	0.6	0.6	2.20	2.20	20.60	19.60
5	1	1	0.2	0.2	2.40	2.40	20.60	19.60
6	1	1	0.2	0.2	2.60	2.60	20.60	19.60
7	0	1	0	1	2.60	3.60	20.60	19.60
8	0	0	0.6	0.6	3.20	4.20	20.60	19.60
9	1	1	0.2	0.2	3.40	4.40	20.60	19.60
10	1	1	0.2	0.2	3.60	4.60	20.60	19.60
11	0	0	0.6	0.6	4.20	5.20	20.60	19.60
12	1	1	0.2	0.2	4.40	5.40	20.60	19.60
13	1	1	0.2	0.2	4.60	5.60	20.60	19.60
14	0	0	0.6	0.6	5.20	6.20	20.60	19.60
15	1	1	0.2	0.2	5.40	6.40	20.60	19.60
16	1	1	0.2	0.2	5.60	6.60	20.60	19.60
17	0	0	0.6	0.6	6.20	7.20	20.60	19.60
18	1	1	0.2	0.2	6.40	7.40	20.60	19.60
19	1	1	0.2	0.2	6.60	7.60	20.60	19.60
20	0	0	0.6	0.6	7.20	8.20	20.60	19.60
21	1	1	0.2	0.2	7.40	8.40	20.60	19.60
22	1	1	0.2	0.2	7.60	8.60	20.60	19.60
23	0	0	0.6	0.6	8.20	9.20	20.60	19.60
24	1	1	0.2	0.2	8.40	9.40	20.60	19.60
25	1	1	0.2	0.2	8.60	9.60	20.60	19.60
26	0	0	0.6	0.6	9.20	10.20	20.60	19.60
27	1	1	0.2	0.2	9.40	10.40	20.60	19.60
28	1	1	0.2	0.2	9.60	10.60	20.60	19.60
29	0	0	0.6	0.6	10.20	11.20	20.60	19.60
30	1	1	0.2	0.2	10.40	11.40	20.60	19.60
31	1	1	0.2	0.2	10.60	11.60	20.60	19.60
32	0	0	0.6	0.6	11.20	12.20	20.60	19.60
33	1	1	0.2	0.2	11.40	12.40	20.60	19.60
34	1	1	0.2	0.2	11.60	12.60	20.60	19.60
35	0	0	0.6	0.6	12.20	13.20	20.60	19.60
36	0	1	0	1	12.20	14.20	20.60	19.60
37	0	0	0.6	0.6	12.80	14.80	20.60	19.60
38	1	1	0.2	0.2	13.00	15.00	20.60	19.60
39	1	1	0.2	0.2	13.20	15.20	20.60	19.60
40	0	0	0.6	0.6	13.80	15.80	20.60	19.60
41	0	1	0	1	13.80	16.80	20.60	19.60
42	1	0	1	0	14.80	16.80	20.60	19.60
43	1	0	1	0	15.80	16.80	20.60	19.60
44	1	0	1	0	16.80	16.80	20.60	19.60
45	0	0	0.6	0.6	17.40	17.40	20.60	19.60
46	1	0	1	0	18.40	17.40	20.60	19.60
47	0	0	0.6	0.6	19.00	18.00	20.60	19.60
48	0	1	0	1	19.00	19.00	20.60	19.60
49	1	0	1	0	20.00	19.00	20.60	19.60
50	0	0	0.6	0.6	20.60	19.60	20.60	19.60
