ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	27.40	27.40
2	0	1	0	1	0.60	1.60	27.40	27.40
3	1	0	1	0	1.60	1.60	27.40	27.40
4	0	1	0	1	1.60	2.60	27.40	27.40
5	0	0	0.6	0.6	2.20	3.20	27.40	27.40
6	0	1	0	1	2.20	4.20	27.40	27.40
7	1	0	1	0	3.20	4.20	27.40	27.40
8	0	0	0.6	0.6	3.80	4.80	27.40	27.40
9	0	0	0.6	0.6	4.40	5.40	27.40	27.40
10	1	0	1	0	5.40	5.40	27.40	27.40
11	0	0	0.6	0.6	6.00	6.00	27.40	27.40
12	0	0	0.6	0.6	6.60	6.60	27.40	27.40
13	0	0	0.6	0.6	7.20	7.20	27.40	27.40
14	0	0	0.6	0.6	7.80	7.80	27.40	27.40
15	0	1	0	1	7.80	8.80	27.40	27.40
16	0	0	0.6	0.6	8.40	9.40	27.40	27.40
17	0	0	0.6	0.6	9.00	10.00	27.40	27.40
18	0	0	0.6	0.6	9.60	10.60	27.40	27.40
19	0	0	0.6	0.6	10.20	11.20	27.40	27.40
20	0	0	0.6	0.6	10.80	11.80	27.40	27.40
21	0	0	0.6	0.6	11.40	12.40	27.40	27.40
22	1	0	1	0	12.40	12.40	27.40	27.40
23	0	0	0.6	0.6	13.00	13.00	27.40	27.40
24	0	0	0.6	0.6	13.60	13.60	27.40	27.40
25	0	0	0.6	0.6	14.20	14.20	27.40	27.40
26	0	0	0.6	0.6	14.80	14.80	27.40	27.40
27	0	0	0.6	0.6	15.40	15.40	27.40	27.40
28	0	0	0.6	0.6	16.00	16.00	27.40	27.40
29	0	0	0.6	0.6	16.60	16.60	27.40	27.40
30	0	0	0.6	0.6	17.20	17.20	27.40	27.40
31	0	0	0.6	0.6	17.80	17.80	27.40	27.40
32	0	0	0.6	0.6	18.40	18.40	27.40	27.40
33	0	1	0	1	18.40	19.40	27.40	27.40
34	1	0	1	0	19.40	19.40	27.40	27.40
35	0	1	0	1	19.40	20.40	27.40	27.40
36	1	0	1	0	20.40	20.40	27.40	27.40
37	0	1	0	1	20.40	21.40	27.40	27.40
38	1	0	1	0	21.40	21.40	27.40	27.40
39	0	1	0	1	21.40	22.40	27.40	27.40
40	1	0	1	0	22.40	22.40	27.40	27.40
41	0	1	0	1	22.40	23.40	27.40	27.40
42	1	0	1	0	23.40	23.40	27.40	27.40
43	0	1	0	1	23.40	24.40	27.40	27.40
44	1	0	1	0	24.40	24.40	27.40	27.40
45	0	1	0	1	24.40	25.40	27.40	27.40
46	1	0	1	0	25.40	25.40	27.40	27.40
47	0	1	0	1	25.40	26.40	27.40	27.40
48	1	0	1	0	26.40	26.40	27.40	27.40
49	0	1	0	1	26.40	27.40	27.40	27.40
50	1	0	1	0	27.40	27.40	27.40	27.40
