ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	29.00	27.00
2	0	1	0	1	1.00	1.00	29.00	27.00
3	0	0	0.6	0.6	1.60	1.60	29.00	27.00
4	0	0	0.6	0.6	2.20	2.20	29.00	27.00
5	1	0	1	0	3.20	2.20	29.00	27.00
6	0	0	0.6	0.6	3.80	2.80	29.00	27.00
7	0	0	0.6	0.6	4.40	3.40	29.00	27.00
8	1	0	1	0	5.40	3.40	29.00	27.00
9	0	1	0	1	5.40	4.40	29.00	27.00
10	1	0	1	0	6.40	4.40	29.00	27.00
11	0	0	0.6	0.6	7.00	5.00	29.00	27.00
12	0	0	0.6	0.6	7.60	5.60	29.00	27.00
13	0	0	0.6	0.6	8.20	6.20	29.00	27.00
14	0	1	0	1	8.20	7.20	29.00	27.00
15	0	0	0.6	0.6	8.80	7.80	29.00	27.00
16	0	0	0.6	0.6	9.40	8.40	29.00	27.00
17	0	0	0.6	0.6	10.00	9.00	29.00	27.00
18	0	0	0.6	0.6	10.60	9.60	29.00	27.00
19	0	0	0.6	0.6	11.20	10.20	29.00	27.00
20	0	0	0.6	0.6	11.80	10.80	29.00	27.00
21	0	0	0.6	0.6	12.40	11.40	29.00	27.00
22	0	0	0.6	0.6	13.00	12.00	29.00	27.00
23	1	0	1	0	14.00	12.00	29.00	27.00
24	0	0	0.6	0.6	14.60	12.60	29.00	27.00
25	0	0	0.6	0.6	15.20	13.20	29.00	27.00
26	0	0	0.6	0.6	15.80	13.80	29.00	27.00
27	0	0	0.6	0.6	16.40	14.40	29.00	27.00
28	0	0	0.6	0.6	17.00	15.00	29.00	27.00
29	0	0	0.6	0.6	17.60	15.60	29.00	27.00
30	0	0	0.6	0.6	18.20	16.20	29.00	27.00
31	0	0	0.6	0.6	18.80	16.80	29.00	27.00
32	0	0	0.6	0.6	19.40	17.40	29.00	27.00
33	0	0	0.6	0.6	20.00	18.00	29.00	27.00
34	0	0	0.6	0.6	20.60	18.60	29.00	27.00
35	0	0	0.6	0.6	21.20	19.20	29.00	27.00
36	0	0	0.6	0.6	21.80	19.80	29.00	27.00
37	0	0	0.6	0.6	22.40	20.40	29.00	27.00
38	0	0	0.6	0.6	23.00	21.00	29.00	27.00
39	0	1	0	1	23.00	22.00	29.00	27.00
40	1	0	1	0	24.00	22.00	29.00	27.00
41	0	1	0	1	24.00	23.00	29.00	27.00
42	1	0	1	0	25.00	23.00	29.00	27.00
43	0	1	0	1	25.00	24.00	29.00	27.00
44	1	0	1	0	26.00	24.00	29.00	27.00
45	0	1	0	1	26.00	25.00	29.00	27.00
46	1	0	1	0	27.00	25.00	29.00	27.00
47	0	1	0	1	27.00	26.00	29.00	27.00
48	1	0	1	0	28.00	26.00	29.00	27.00
49	0	1	0	1	28.00	27.00	29.00	27.00
50	1	0	1	0	29.00	27.00	29.00	27.00
