ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	17.20	19.20
2	0	1	0	1	0.60	1.60	17.20	19.20
3	1	1	0.2	0.2	0.80	1.80	17.20	19.20
4	0	1	0	1	0.80	2.80	17.20	19.20
5	1	0	1	0	1.80	2.80	17.20	19.20
6	1	1	0.2	0.2	2.00	3.00	17.20	19.20
7	1	0	1	0	3.00	3.00	17.20	19.20
8	1	1	0.2	0.2	3.20	3.20	17.20	19.20
9	1	1	0.2	0.2	3.40	3.40	17.20	19.20
10	0	1	0	1	3.40	4.40	17.20	19.20
11	1	1	0.2	0.2	3.60	4.60	17.20	19.20
12	1	0	1	0	4.60	4.60	17.20	19.20
13	1	1	0.2	0.2	4.80	4.80	17.20	19.20
14	0	1	0	1	4.80	5.80	17.20	19.20
15	0	1	0	1	4.80	6.80	17.20	19.20
16	1	0	1	0	5.80	6.80	17.20	19.20
17	1	1	0.2	0.2	6.00	7.00	17.20	19.20
18	1	0	1	0	7.00	7.00	17.20	19.20
19	0	1	0	1	7.00	8.00	17.20	19.20
20	0	1	0	1	7.00	9.00	17.20	19.20
21	1	1	0.2	0.2	7.20	9.20	17.20	19.20
22	0	1	0	1	7.20	10.20	17.20	19.20
23	1	1	0.2	0.2	7.40	10.40	17.20	19.20
24	0	1	0	1	7.40	11.40	17.20	19.20
25	1	1	0.2	0.2	7.60	11.60	17.20	19.20
26	1	1	0.2	0.2	7.80	11.80	17.20	19.20
27	1	0	1	0	8.80	11.80	17.20	19.20
28	1	0	1	0	9.80	11.80	17.20	19.20
29	1	1	0.2	0.2	10.00	12.00	17.20	19.20
30	1	0	1	0	11.00	12.00	17.20	19.20
31	0	1	0	1	11.00	13.00	17.20	19.20
32	0	1	0	1	11.00	14.00	17.20	19.20
33	1	1	0.2	0.2	11.20	14.20	17.20	19.20
34	1	1	0.2	0.2	11.40	14.40	17.20	19.20
35	0	1	0	1	11.40	15.40	17.20	19.20
36	1	1	0.2	0.2	11.60	15.60	17.20	19.20
37	1	1	0.2	0.2	11.80	15.80	17.20	19.20
38	1	0	1	0	12.80	15.80	17.20	19.20
39	1	0	1	0	13.80	15.80	17.20	19.20
40	1	0	1	0	14.80	15.80	17.20	19.20
41	1	1	0.2	0.2	15.00	16.00	17.20	19.20
42	1	1	0.2	0.2	15.20	16.20	17.20	19.20
43	1	0	1	0	16.20	16.20	17.20	19.20
44	1	1	0.2	0.2	16.40	16.40	17.20	19.20
45	1	1	0.2	0.2	16.60	16.60	17.20	19.20
46	1	1	0.2	0.2	16.80	16.80	17.20	19.20
47	0	1	0	1	16.80	17.80	17.20	19.20
48	1	1	0.2	0.2	17.00	18.00	17.20	19.20
49	1	1	0.2	0.2	17.20	18.20	17.20	19.20
50	0	1	0	1	17.20	19.20	17.20	19.20
