ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	20.40	14.40
2	1	0	1	0	1.00	1.00	20.40	14.40
3	1	1	0.2	0.2	1.20	1.20	20.40	14.40
4	1	0	1	0	2.20	1.20	20.40	14.40
5	1	1	0.2	0.2	2.40	1.40	20.40	14.40
6	1	0	1	0	3.40	1.40	20.40	14.40
7	0	1	0	1	3.40	2.40	20.40	14.40
8	1	0	1	0	4.40	2.40	20.40	14.40
9	0	1	0	1	4.40	3.40	20.40	14.40
10	1	0	1	0	5.40	3.40	20.40	14.40
11	1	1	0.2	0.2	5.60	3.60	20.40	14.40
12	1	1	0.2	0.2	5.80	3.80	20.40	14.40
13	1	1	0.2	0.2	6.00	4.00	20.40	14.40
14	1	0	1	0	7.00	4.00	20.40	14.40
15	1	1	0.2	0.2	7.20	4.20	20.40	14.40
16	0	1	0	1	7.20	5.20	20.40	14.40
17	1	1	0.2	0.2	7.40	5.40	20.40	14.40
18	1	1	0.2	0.2	7.60	5.60	20.40	14.40
19	1	1	0.2	0.2	7.80	5.80	20.40	14.40
20	1	1	0.2	0.2	8.00	6.00	20.40	14.40
21	1	0	1	0	9.00	6.00	20.40	14.40
22	1	1	0.2	0.2	9.20	6.20	20.40	14.40
23	1	1	0.2	0.2	9.40	6.40	20.40	14.40
24	1	1	0.2	0.2	9.60	6.60	20.40	14.40
25	1	1	0.2	0.2	9.80	6.80	20.40	14.40
26	1	1	0.2	0.2	10.00	7.00	20.40	14.40
27	1	0	1	0	11.00	7.00	20.40	14.40
28	1	1	0.2	0.2	11.20	7.20	20.40	14.40
29	0	1	0	1	11.20	8.20	20.40	14.40
30	0	1	0	1	11.20	9.20	20.40	14.40
31	1	1	0.2	0.2	11.40	9.40	20.40	14.40
32	1	1	0.2	0.2	11.60	9.60	20.40	14.40
33	1	1	0.2	0.2	11.80	9.80	20.40	14.40
34	1	1	0.2	0.2	12.00	10.00	20.40	14.40
35	1	0	1	0	13.00	10.00	20.40	14.40
36	1	1	0.2	0.2	13.20	10.20	20.40	14.40
37	1	0	1	0	14.20	10.20	20.40	14.40
38	1	1	0.2	0.2	14.40	10.40	20.40	14.40
39	1	1	0.2	0.2	14.60	10.60	20.40	14.40
40	1	0	1	0	15.60	10.60	20.40	14.40
41	1	1	0.2	0.2	15.80	10.80	20.40	14.40
42	0	1	0	1	15.80	11.80	20.40	14.40
43	0	0	0.6	0.6	16.40	12.40	20.40	14.40
44	0	1	0	1	16.40	13.40	20.40	14.40
45	1	0	1	0	17.40	13.40	20.40	14.40
46	1	0	1	0	18.40	13.40	20.40	14.40
47	1	0	1	0	19.40	13.40	20.40	14.40
48	1	1	0.2	0.2	19.60	13.60	20.40	14.40
49	1	1	0.2	0.2	19.80	13.80	20.40	14.40
50	0	0	0.6	0.6	20.40	14.40	20.40	14.40
