ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	28.20	27.20
2	0	1	0	1	1.00	1.00	28.20	27.20
3	0	0	0.6	0.6	1.60	1.60	28.20	27.20
4	0	0	0.6	0.6	2.20	2.20	28.20	27.20
5	1	0	1	0	3.20	2.20	28.20	27.20
6	0	0	0.6	0.6	3.80	2.80	28.20	27.20
7	0	0	0.6	0.6	4.40	3.40	28.20	27.20
8	0	1	0	1	4.40	4.40	28.20	27.20
9	0	0	0.6	0.6	5.00	5.00	28.20	27.20
10	0	0	0.6	0.6	5.60	5.60	28.20	27.20
11	0	0	0.6	0.6	6.20	6.20	28.20	27.20
12	0	0	0.6	0.6	6.80	6.80	28.20	27.20
13	0	0	0.6	0.6	7.40	7.40	28.20	27.20
14	0	0	0.6	0.6	8.00	8.00	28.20	27.20
15	0	0	0.6	0.6	8.60	8.60	28.20	27.20
16	0	0	0.6	0.6	9.20	9.20	28.20	27.20
17	0	0	0.6	0.6	9.80	9.80	28.20	27.20
18	0	0	0.6	0.6	10.40	10.40	28.20	27.20
19	0	0	0.6	0.6	11.00	11.00	28.20	27.20
20	0	0	0.6	0.6	11.60	11.60	28.20	27.20
21	0	0	0.6	0.6	12.20	12.20	28.20	27.20
22	0	0	0.6	0.6	12.80	12.80	28.20	27.20
23	0	0	0.6	0.6	13.40	13.40	28.20	27.20
24	0	0	0.6	0.6	14.00	14.00	28.20	27.20
25	0	0	0.6	0.6	14.60	14.60	28.20	27.20
26	0	0	0.6	0.6	15.20	15.20	28.20	27.20
27	0	0	0.6	0.6	15.80	15.80	28.20	27.20
28	0	0	0.6	0.6	16.40	16.40	28.20	27.20
29	0	0	0.6	0.6	17.00	17.00	28.20	27.20
30	0	0	0.6	0.6	17.60	17.60	28.20	27.20
31	0	0	0.6	0.6	18.20	18.20	28.20	27.20
32	1	0	1	0	19.20	18.20	28.20	27.20
33	0	1	0	1	19.20	19.20	28.20	27.20
34	1	0	1	0	20.20	19.20	28.20	27.20
35	0	1	0	1	20.20	20.20	28.20	27.20
36	1	0	1	0	21.20	20.20	28.20	27.20
37	0	1	0	1	21.20	21.20	28.20	27.20
38	1	0	1	0	22.20	21.20	28.20	27.20
39	0	1	0	1	22.20	22.20	28.20	27.20
40	1	0	1	0	23.20	22.20	28.20	27.20
41	0	1	0	1	23.20	23.20	28.20	27.20
42	1	0	1	0	24.20	23.20	28.20	27.20
43	0	1	0	1	24.20	24.20	28.20	27.20
44	1	0	1	0	25.20	24.20	28.20	27.20
45	0	1	0	1	25.20	25.20	28.20	27.20
46	1	0	1	0	26.20	25.20	28.20	27.20
47	0	1	0	1	26.20	26.20	28.20	27.20
48	1	0	1	0	27.20	26.20	28.20	27.20
49	0	1	0	1	27.20	27.20	28.20	27.20
50	1	0	1	0	28.20	27.20	28.20	27.20
