ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	22.80	22.80
2	1	0	1	0	2.00	0.00	22.80	22.80
3	1	1	0.2	0.2	2.20	0.20	22.80	22.80
4	1	1	0.2	0.2	2.40	0.40	22.80	22.80
5	1	1	0.2	0.2	2.60	0.60	22.80	22.80
6	1	0	1	0	3.60	0.60	22.80	22.80
7	1	1	0.2	0.2	3.80	0.80	22.80	22.80
8	1	1	0.2	0.2	4.00	1.00	22.80	22.80
9	1	0	1	0	5.00	1.00	22.80	22.80
10	1	1	0.2	0.2	5.20	1.20	22.80	22.80
11	1	1	0.2	0.2	5.40	1.40	22.80	22.80
12	0	1	0	1	5.40	2.40	22.80	22.80
13	1	1	0.2	0.2	5.60	2.60	22.80	22.80
14	1	1	0.2	0.2	5.80	2.80	22.80	22.80
15	1	1	0.2	0.2	6.00	3.00	22.80	22.80
16	0	1	0	1	6.00	4.00	22.80	22.80
17	1	1	0.2	0.2	6.20	4.20	22.80	22.80
18	1	0	1	0	7.20	4.20	22.80	22.80
19	0	1	0	1	7.20	5.20	22.80	22.80
20	1	0	1	0	8.20	5.20	22.80	22.80
21	0	1	0	1	8.20	6.20	22.80	22.80
22	1	1	0.2	0.2	8.40	6.40	22.80	22.80
23	1	1	0.2	0.2	8.60	6.60	22.80	22.80
24	0	1	0	1	8.60	7.60	22.80	22.80
25	1	1	0.2	0.2	8.80	7.80	22.80	22.80
26	0	1	0	1	8.80	8.80	22.80	22.80
27	1	1	0.2	0.2	9.00	9.00	22.80	22.80
28	0	0	0.6	0.6	9.60	9.60	22.80	22.80
29	0	0	0.6	0.6	10.20	10.20	22.80	22.80
30	0	0	0.6	0.6	10.80	10.80	22.80	22.80
31	0	0	0.6	0.6	11.40	11.40	22.80	22.80
32	0	0	0.6	0.6	12.00	12.00	22.80	22.80
33	0	0	0.6	0.6	12.60	12.60	22.80	22.80
34	0	0	0.6	0.6	13.20	13.20	22.80	22.80
35	0	0	0.6	0.6	13.80	13.80	22.80	22.80
36	0	0	0.6	0.6	14.40	14.40	22.80	22.80
37	0	0	0.6	0.6	15.00	15.00	22.80	22.80
38	0	0	0.6	0.6	15.60	15.60	22.80	22.80
39	0	0	0.6	0.6	16.20	16.20	22.80	22.80
40	0	0	0.6	0.6	16.80	16.80	22.80	22.80
41	0	0	0.6	0.6	17.40	17.40	22.80	22.80
42	0	0	0.6	0.6	18.00	18.00	22.80	22.80
43	0	0	0.6	0.6	18.60	18.60	22.80	22.80
44	0	0	0.6	0.6	19.20	19.20	22.80	22.80
45	0	0	0.6	0.6	19.80	19.80	22.80	22.80
46	0	0	0.6	0.6	20.40	20.40	22.80	22.80
47	0	0	0.6	0.6	21.00	21.00	22.80	22.80
48	0	0	0.6	0.6	21.60	21.60	22.80	22.80
49	0	0	0.6	0.6	22.20	22.20	22.80	22.80
50	0	0	0.6	0.6	22.80	22.80	22.80	22.80
