ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	27.80	27.80
2	0	0	0.6	0.6	0.60	1.60	27.80	27.80
3	0	0	0.6	0.6	1.20	2.20	27.80	27.80
4	0	0	0.6	0.6	1.80	2.80	27.80	27.80
5	0	0	0.6	0.6	2.40	3.40	27.80	27.80
6	0	0	0.6	0.6	3.00	4.00	27.80	27.80
7	0	0	0.6	0.6	3.60	4.60	27.80	27.80
8	0	0	0.6	0.6	4.20	5.20	27.80	27.80
9	0	0	0.6	0.6	4.80	5.80	27.80	27.80
10	0	0	0.6	0.6	5.40	6.40	27.80	27.80
11	0	0	0.6	0.6	6.00	7.00	27.80	27.80
12	0	0	0.6	0.6	6.60	7.60	27.80	27.80
13	0	0	0.6	0.6	7.20	8.20	27.80	27.80
14	0	0	0.6	0.6	7.80	8.80	27.80	27.80
15	0	0	0.6	0.6	8.40	9.40	27.80	27.80
16	0	0	0.6	0.6	9.00	10.00	27.80	27.80
17	0	0	0.6	0.6	9.60	10.60	27.80	27.80
18	0	0	0.6	0.6	10.20	11.20	27.80	27.80
19	0	0	0.6	0.6	10.80	11.80	27.80	27.80
20	0	0	0.6	0.6	11.40	12.40	27.80	27.80
21	0	0	0.6	0.6	12.00	13.00	27.80	27.80
22	0	0	0.6	0.6	12.60	13.60	27.80	27.80
23	0	0	0.6	0.6	13.20	14.20	27.80	27.80
24	0	0	0.6	0.6	13.80	14.80	27.80	27.80
25	0	0	0.6	0.6	14.40	15.40	27.80	27.80
26	0	0	0.6	0.6	15.00	16.00	27.80	27.80
27	0	0	0.6	0.6	15.60	16.60	27.80	27.80
28	0	0	0.6	0.6	16.20	17.20	27.80	27.80
29	0	0	0.6	0.6	16.80	17.80	27.80	27.80
30	0	0	0.6	0.6	17.40	18.40	27.80	27.80
31	0	0	0.6	0.6	18.00	19.00	27.80	27.80
32	1	0	1	0	19.00	19.00	27.80	27.80
33	0	0	0.6	0.6	19.60	19.60	27.80	27.80
34	1	0	1	0	20.60	19.60	27.80	27.80
35	1	1	0.2	0.2	20.80	19.80	27.80	27.80
36	0	1	0	1	20.80	20.80	27.80	27.80
37	1	0	1	0	21.80	20.80	27.80	27.80
38	0	1	0	1	21.80	21.80	27.80	27.80
39	1	0	1	0	22.80	21.80	27.80	27.80
40	0	1	0	1	22.80	22.80	27.80	27.80
41	1	0	1	0	23.80	22.80	27.80	27.80
42	0	1	0	1	23.80	23.80	27.80	27.80
43	1	0	1	0	24.80	23.80	27.80	27.80
44	0	1	0	1	24.80	24.80	27.80	27.80
45	1	0	1	0	25.80	24.80	27.80	27.80
46	0	1	0	1	25.80	25.80	27.80	27.80
47	1	0	1	0	26.80	25.80	27.80	27.80
48	0	1	0	1	26.80	26.80	27.80	27.80
49	1	0	1	0	27.80	26.80	27.80	27.80
50	0	1	0	1	27.80	27.80	27.80	27.80
