ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	22.80	24.80
2	0	1	0	1	0.60	1.60	22.80	24.80
3	0	0	0.6	0.6	1.20	2.20	22.80	24.80
4	1	1	0.2	0.2	1.40	2.40	22.80	24.80
5	1	1	0.2	0.2	1.60	2.60	22.80	24.80
6	0	0	0.6	0.6	2.20	3.20	22.80	24.80
7	0	0	0.6	0.6	2.80	3.80	22.80	24.80
8	0	0	0.6	0.6	3.40	4.40	22.80	24.80
9	0	0	0.6	0.6	4.00	5.00	22.80	24.80
10	0	0	0.6	0.6	4.60	5.60	22.80	24.80
11	0	0	0.6	0.6	5.20	6.20	22.80	24.80
12	0	0	0.6	0.6	5.80	6.80	22.80	24.80
13	0	0	0.6	0.6	6.40	7.40	22.80	24.80
14	0	0	0.6	0.6	7.00	8.00	22.80	24.80
15	0	0	0.6	0.6	7.60	8.60	22.80	24.80
16	0	0	0.6	0.6	8.20	9.20	22.80	24.80
17	0	0	0.6	0.6	8.80	9.80	22.80	24.80
18	0	0	0.6	0.6	9.40	10.40	22.80	24.80
19	0	0	0.6	0.6	10.00	11.00	22.80	24.80
20	0	0	0.6	0.6	10.60	11.60	22.80	24.80
21	0	0	0.6	0.6	11.20	12.20	22.80	24.80
22	1	0	1	0	12.20	12.20	22.80	24.80
23	0	1	0	1	12.20	13.20	22.80	24.80
24	0	0	0.6	0.6	12.80	13.80	22.80	24.80
25	1	0	1	0	13.80	13.80	22.80	24.80
26	1	1	0.2	0.2	14.00	14.00	22.80	24.80
27	1	0	1	0	15.00	14.00	22.80	24.80
28	1	1	0.2	0.2	15.20	14.20	22.80	24.80
29	1	1	0.2	0.2	15.40	14.40	22.80	24.80
30	1	1	0.2	0.2	15.60	14.60	22.80	24.80
31	0	1	0	1	15.60	15.60	22.80	24.80
32	1	1	0.2	0.2	15.80	15.80	22.80	24.80
33	0	1	0	1	15.80	16.80	22.80	24.80
34	1	1	0.2	0.2	16.00	17.00	22.80	24.80
35	1	1	0.2	0.2	16.20	17.20	22.80	24.80
36	1	1	0.2	0.2	16.40	17.40	22.80	24.80
37	0	1	0	1	16.40	18.40	22.80	24.80
38	1	1	0.2	0.2	16.60	18.60	22.80	24.80
39	0	0	0.6	0.6	17.20	19.20	22.80	24.80
40	0	1	0	1	17.20	20.20	22.80	24.80
41	1	0	1	0	18.20	20.20	22.80	24.80
42	0	1	0	1	18.20	21.20	22.80	24.80
43	1	0	1	0	19.20	21.20	22.80	24.80
44	0	0	0.6	0.6	19.80	21.80	22.80	24.80
45	0	1	0	1	19.80	22.80	22.80	24.80
46	1	0	1	0	20.80	22.80	22.80	24.80
47	0	1	0	1	20.80	23.80	22.80	24.80
48	1	0	1	0	21.80	23.80	22.80	24.80
49	0	1	0	1	21.80	24.80	22.80	24.80
50	1	0	1	0	22.80	24.80	22.80	24.80
