ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	35.00	21.00
2	0	0	0.6	0.6	0.60	1.60	35.00	21.00
3	0	0	0.6	0.6	1.20	2.20	35.00	21.00
4	0	0	0.6	0.6	1.80	2.80	35.00	21.00
5	0	0	0.6	0.6	2.40	3.40	35.00	21.00
6	1	0	1	0	3.40	3.40	35.00	21.00
7	0	0	0.6	0.6	4.00	4.00	35.00	21.00
8	0	0	0.6	0.6	4.60	4.60	35.00	21.00
9	0	0	0.6	0.6	5.20	5.20	35.00	21.00
10	0	0	0.6	0.6	5.80	5.80	35.00	21.00
11	0	0	0.6	0.6	6.40	6.40	35.00	21.00
12	0	0	0.6	0.6	7.00	7.00	35.00	21.00
13	0	0	0.6	0.6	7.60	7.60	35.00	21.00
14	0	0	0.6	0.6	8.20	8.20	35.00	21.00
15	0	0	0.6	0.6	8.80	8.80	35.00	21.00
16	0	1	0	1	8.80	9.80	35.00	21.00
17	0	0	0.6	0.6	9.40	10.40	35.00	21.00
18	0	0	0.6	0.6	10.00	11.00	35.00	21.00
19	0	0	0.6	0.6	10.60	11.60	35.00	21.00
20	0	0	0.6	0.6	11.20	12.20	35.00	21.00
21	0	0	0.6	0.6	11.80	12.80	35.00	21.00
22	0	0	0.6	0.6	12.40	13.40	35.00	21.00
23	0	0	0.6	0.6	13.00	14.00	35.00	21.00
24	0	0	0.6	0.6	13.60	14.60	35.00	21.00
25	0	0	0.6	0.6	14.20	15.20	35.00	21.00
26	1	0	1	0	15.20	15.20	35.00	21.00
27	0	0	0.6	0.6	15.80	15.80	35.00	21.00
28	0	0	0.6	0.6	16.40	16.40	35.00	21.00
29	0	0	0.6	0.6	17.00	17.00	35.00	21.00
30	0	0	0.6	0.6	17.60	17.60	35.00	21.00
31	0	1	0	1	17.60	18.60	35.00	21.00
32	0	0	0.6	0.6	18.20	19.20	35.00	21.00
33	0	0	0.6	0.6	18.80	19.80	35.00	21.00
34	0	0	0.6	0.6	19.40	20.40	35.00	21.00
35	0	0	0.6	0.6	20.00	21.00	35.00	21.00
36	1	0	1	0	21.00	21.00	35.00	21.00
37	1	0	1	0	22.00	21.00	35.00	21.00
38	1	0	1	0	23.00	21.00	35.00	21.00
39	1	0	1	0	24.00	21.00	35.00	21.00
40	1	0	1	0	25.00	21.00	35.00	21.00
41	1	0	1	0	26.00	21.00	35.00	21.00
42	1	0	1	0	27.00	21.00	35.00	21.00
43	1	0	1	0	28.00	21.00	35.00	21.00
44	1	0	1	0	29.00	21.00	35.00	21.00
45	1	0	1	0	30.00	21.00	35.00	21.00
46	1	0	1	0	31.00	21.00	35.00	21.00
47	1	0	1	0	32.00	21.00	35.00	21.00
48	1	0	1	0	33.00	21.00	35.00	21.00
49	1	0	1	0	34.00	21.00	35.00	21.00
50	1	0	1	0	35.00	21.00	35.00	21.00
