ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	25.80	26.80
2	0	0	0.6	0.6	1.60	0.60	25.80	26.80
3	0	0	0.6	0.6	2.20	1.20	25.80	26.80
4	0	0	0.6	0.6	2.80	1.80	25.80	26.80
5	0	0	0.6	0.6	3.40	2.40	25.80	26.80
6	0	0	0.6	0.6	4.00	3.00	25.80	26.80
7	0	0	0.6	0.6	4.60	3.60	25.80	26.80
8	0	0	0.6	0.6	5.20	4.20	25.80	26.80
9	0	0	0.6	0.6	5.80	4.80	25.80	26.80
10	0	0	0.6	0.6	6.40	5.40	25.80	26.80
11	0	0	0.6	0.6	7.00	6.00	25.80	26.80
12	0	0	0.6	0.6	7.60	6.60	25.80	26.80
13	0	0	0.6	0.6	8.20	7.20	25.80	26.80
14	0	1	0	1	8.20	8.20	25.80	26.80
15	1	0	1	0	9.20	8.20	25.80	26.80
16	0	1	0	1	9.20	9.20	25.80	26.80
17	1	0	1	0	10.20	9.20	25.80	26.80
18	0	1	0	1	10.20	10.20	25.80	26.80
19	1	0	1	0	11.20	10.20	25.80	26.80
20	0	1	0	1	11.20	11.20	25.80	26.80
21	1	0	1	0	12.20	11.20	25.80	26.80
22	0	1	0	1	12.20	12.20	25.80	26.80
23	1	0	1	0	13.20	12.20	25.80	26.80
24	0	1	0	1	13.20	13.20	25.80	26.80
25	1	0	1	0	14.20	13.20	25.80	26.80
26	0	1	0	1	14.20	14.20	25.80	26.80
27	1	0	1	0	15.20	14.20	25.80	26.80
28	0	1	0	1	15.20	15.20	25.80	26.80
29	1	0	1	0	16.20	15.20	25.80	26.80
30	0	1	0	1	16.20	16.20	25.80	26.80
31	1	0	1	0	17.20	16.20	25.80	26.80
32	0	1	0	1	17.20	17.20	25.80	26.80
33	1	0	1	0	18.20	17.20	25.80	26.80
34	0	1	0	1	18.20	18.20	25.80	26.80
35	1	0	1	0	19.20	18.20	25.80	26.80
36	0	1	0	1	19.20	19.20	25.80	26.80
37	1	0	1	0	20.20	19.20	25.80	26.80
38	0	1	0	1	20.20	20.20	25.80	26.80
39	1	0	1	0	21.20	20.20	25.80	26.80
40	0	1	0	1	21.20	21.20	25.80	26.80
41	1	0	1	0	22.20	21.20	25.80	26.80
42	0	1	0	1	22.20	22.20	25.80	26.80
43	1	0	1	0	23.20	22.20	25.80	26.80
44	0	1	0	1	23.20	23.20	25.80	26.80
45	1	0	1	0	24.20	23.20	25.80	26.80
46	0	1	0	1	24.20	24.20	25.80	26.80
47	0	0	0.6	0.6	24.80	24.80	25.80	26.80
48	0	1	0	1	24.80	25.80	25.80	26.80
49	1	0	1	0	25.80	25.80	25.80	26.80
50	0	1	0	1	25.80	26.80	25.80	26.80
