ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	21.20	16.20
2	0	0	0.6	0.6	0.80	0.80	21.20	16.20
3	1	0	1	0	1.80	0.80	21.20	16.20
4	0	0	0.6	0.6	2.40	1.40	21.20	16.20
5	1	1	0.2	0.2	2.60	1.60	21.20	16.20
6	1	1	0.2	0.2	2.80	1.80	21.20	16.20
7	0	0	0.6	0.6	3.40	2.40	21.20	16.20
8	1	0	1	0	4.40	2.40	21.20	16.20
9	0	0	0.6	0.6	5.00	3.00	21.20	16.20
10	1	1	0.2	0.2	5.20	3.20	21.20	16.20
11	1	1	0.2	0.2	5.40	3.40	21.20	16.20
12	0	1	0	1	5.40	4.40	21.20	16.20
13	1	0	1	0	6.40	4.40	21.20	16.20
14	0	0	0.6	0.6	7.00	5.00	21.20	16.20
15	1	1	0.2	0.2	7.20	5.20	21.20	16.20
16	0	1	0	1	7.20	6.20	21.20	16.20
17	0	0	0.6	0.6	7.80	6.80	21.20	16.20
18	1	1	0.2	0.2	8.00	7.00	21.20	16.20
19	1	1	0.2	0.2	8.20	7.20	21.20	16.20
20	0	0	0.6	0.6	8.80	7.80	21.20	16.20
21	1	1	0.2	0.2	9.00	8.00	21.20	16.20
22	1	1	0.2	0.2	9.20	8.20	21.20	16.20
23	0	0	0.6	0.6	9.80	8.80	21.20	16.20
24	1	1	0.2	0.2	10.00	9.00	21.20	16.20
25	1	1	0.2	0.2	10.20	9.20	21.20	16.20
26	0	0	0.6	0.6	10.80	9.80	21.20	16.20
27	1	1	0.2	0.2	11.00	10.00	21.20	16.20
28	1	1	0.2	0.2	11.20	10.20	21.20	16.20
29	0	0	0.6	0.6	11.80	10.80	21.20	16.20
30	1	1	0.2	0.2	12.00	11.00	21.20	16.20
31	1	1	0.2	0.2	12.20	11.20	21.20	16.20
32	0	0	0.6	0.6	12.80	11.80	21.20	16.20
33	1	1	0.2	0.2	13.00	12.00	21.20	16.20
34	1	1	0.2	0.2	13.20	12.20	21.20	16.20
35	0	0	0.6	0.6	13.80	12.80	21.20	16.20
36	1	1	0.2	0.2	14.00	13.00	21.20	16.20
37	1	1	0.2	0.2	14.20	13.20	21.20	16.20
38	0	0	0.6	0.6	14.80	13.80	21.20	16.20
39	1	1	0.2	0.2	15.00	14.00	21.20	16.20
40	1	1	0.2	0.2	15.20	14.20	21.20	16.20
41	0	0	0.6	0.6	15.80	14.80	21.20	16.20
42	1	1	0.2	0.2	16.00	15.00	21.20	16.20
43	1	1	0.2	0.2	16.20	15.20	21.20	16.20
44	1	0	1	0	17.20	15.20	21.20	16.20
45	1	0	1	0	18.20	15.20	21.20	16.20
46	1	0	1	0	19.20	15.20	21.20	16.20
47	1	0	1	0	20.20	15.20	21.20	16.20
48	0	0	0.6	0.6	20.80	15.80	21.20	16.20
49	1	1	0.2	0.2	21.00	16.00	21.20	16.20
50	1	1	0.2	0.2	21.20	16.20	21.20	16.20
