ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	23.00	24.00
2	1	0	1	0	1.60	0.60	23.00	24.00
3	1	0	1	0	2.60	0.60	23.00	24.00
4	1	1	0.2	0.2	2.80	0.80	23.00	24.00
5	0	1	0	1	2.80	1.80	23.00	24.00
6	0	1	0	1	2.80	2.80	23.00	24.00
7	1	1	0.2	0.2	3.00	3.00	23.00	24.00
8	1	1	0.2	0.2	3.20	3.20	23.00	24.00
9	1	0	1	0	4.20	3.20	23.00	24.00
10	1	1	0.2	0.2	4.40	3.40	23.00	24.00
11	1	1	0.2	0.2	4.60	3.60	23.00	24.00
12	1	0	1	0	5.60	3.60	23.00	24.00
13	1	1	0.2	0.2	5.80	3.80	23.00	24.00
14	0	1	0	1	5.80	4.80	23.00	24.00
15	0	1	0	1	5.80	5.80	23.00	24.00
16	1	1	0.2	0.2	6.00	6.00	23.00	24.00
17	0	1	0	1	6.00	7.00	23.00	24.00
18	1	0	1	0	7.00	7.00	23.00	24.00
19	0	0	0.6	0.6	7.60	7.60	23.00	24.00
20	0	1	0	1	7.60	8.60	23.00	24.00
21	1	0	1	0	8.60	8.60	23.00	24.00
22	0	0	0.6	0.6	9.20	9.20	23.00	24.00
23	0	1	0	1	9.20	10.20	23.00	24.00
24	1	0	1	0	10.20	10.20	23.00	24.00
25	0	1	0	1	10.20	11.20	23.00	24.00
26	1	0	1	0	11.20	11.20	23.00	24.00
27	0	1	0	1	11.20	12.20	23.00	24.00
28	1	0	1	0	12.20	12.20	23.00	24.00
29	0	1	0	1	12.20	13.20	23.00	24.00
30	1	0	1	0	13.20	13.20	23.00	24.00
31	0	1	0	1	13.20	14.20	23.00	24.00
32	1	0	1	0	14.20	14.20	23.00	24.00
33	0	1	0	1	14.20	15.20	23.00	24.00
34	1	0	1	0	15.20	15.20	23.00	24.00
35	0	1	0	1	15.20	16.20	23.00	24.00
36	1	0	1	0	16.20	16.20	23.00	24.00
37	0	0	0.6	0.6	16.80	16.80	23.00	24.00
38	0	1	0	1	16.80	17.80	23.00	24.00
39	1	0	1	0	17.80	17.80	23.00	24.00
40	0	0	0.6	0.6	18.40	18.40	23.00	24.00
41	0	1	0	1	18.40	19.40	23.00	24.00
42	1	0	1	0	19.40	19.40	23.00	24.00
43	0	0	0.6	0.6	20.00	20.00	23.00	24.00
44	0	1	0	1	20.00	21.00	23.00	24.00
45	1	0	1	0	21.00	21.00	23.00	24.00
46	0	1	0	1	21.00	22.00	23.00	24.00
47	1	0	1	0	22.00	22.00	23.00	24.00
48	0	1	0	1	22.00	23.00	23.00	24.00
49	1	0	1	0	23.00	23.00	23.00	24.00
50	0	1	0	1	23.00	24.00	23.00	24.00
