ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	34.60	20.60
2	0	0	0.6	0.6	0.60	1.60	34.60	20.60
3	0	0	0.6	0.6	1.20	2.20	34.60	20.60
4	0	0	0.6	0.6	1.80	2.80	34.60	20.60
5	0	0	0.6	0.6	2.40	3.40	34.60	20.60
6	0	0	0.6	0.6	3.00	4.00	34.60	20.60
7	0	0	0.6	0.6	3.60	4.60	34.60	20.60
8	0	0	0.6	0.6	4.20	5.20	34.60	20.60
9	0	0	0.6	0.6	4.80	5.80	34.60	20.60
10	0	0	0.6	0.6	5.40	6.40	34.60	20.60
11	0	0	0.6	0.6	6.00	7.00	34.60	20.60
12	0	0	0.6	0.6	6.60	7.60	34.60	20.60
13	0	0	0.6	0.6	7.20	8.20	34.60	20.60
14	0	0	0.6	0.6	7.80	8.80	34.60	20.60
15	0	0	0.6	0.6	8.40	9.40	34.60	20.60
16	0	0	0.6	0.6	9.00	10.00	34.60	20.60
17	0	0	0.6	0.6	9.60	10.60	34.60	20.60
18	0	0	0.6	0.6	10.20	11.20	34.60	20.60
19	0	0	0.6	0.6	10.80	11.80	34.60	20.60
20	0	0	0.6	0.6	11.40	12.40	34.60	20.60
21	1	0	1	0	12.40	12.40	34.60	20.60
22	0	0	0.6	0.6	13.00	13.00	34.60	20.60
23	0	0	0.6	0.6	13.60	13.60	34.60	20.60
24	0	0	0.6	0.6	14.20	14.20	34.60	20.60
25	0	0	0.6	0.6	14.80	14.80	34.60	20.60
26	0	0	0.6	0.6	15.40	15.40	34.60	20.60
27	0	0	0.6	0.6	16.00	16.00	34.60	20.60
28	0	0	0.6	0.6	16.60	16.60	34.60	20.60
29	0	0	0.6	0.6	17.20	17.20	34.60	20.60
30	0	0	0.6	0.6	17.80	17.80	34.60	20.60
31	1	0	1	0	18.80	17.80	34.60	20.60
32	1	0	1	0	19.80	17.80	34.60	20.60
33	1	0	1	0	20.80	17.80	34.60	20.60
34	1	0	1	0	21.80	17.80	34.60	20.60
35	1	0	1	0	22.80	17.80	34.60	20.60
36	1	0	1	0	23.80	17.80	34.60	20.60
37	1	0	1	0	24.80	17.80	34.60	20.60
38	1	0	1	0	25.80	17.80	34.60	20.60
39	1	0	1	0	26.80	17.80	34.60	20.60
40	1	0	1	0	27.80	17.80	34.60	20.60
41	1	0	1	0	28.80	17.80	34.60	20.60
42	1	0	1	0	29.80	17.80	34.60	20.60
43	1	0	1	0	30.80	17.80	34.60	20.60
44	1	1	0.2	0.2	31.00	18.00	34.60	20.60
45	0	1	0	1	31.00	19.00	34.60	20.60
46	1	0	1	0	32.00	19.00	34.60	20.60
47	0	0	0.6	0.6	32.60	19.60	34.60	20.60
48	0	1	0	1	32.60	20.60	34.60	20.60
49	1	0	1	0	33.60	20.60	34.60	20.60
50	1	0	1	0	34.60	20.60	34.60	20.60
