ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	16.20	25.20
2	0	0	0.6	0.6	1.20	1.20	16.20	25.20
3	0	1	0	1	1.20	2.20	16.20	25.20
4	0	0	0.6	0.6	1.80	2.80	16.20	25.20
5	1	1	0.2	0.2	2.00	3.00	16.20	25.20
6	1	1	0.2	0.2	2.20	3.20	16.20	25.20
7	1	0	1	0	3.20	3.20	16.20	25.20
8	0	0	0.6	0.6	3.80	3.80	16.20	25.20
9	1	1	0.2	0.2	4.00	4.00	16.20	25.20
10	1	1	0.2	0.2	4.20	4.20	16.20	25.20
11	0	0	0.6	0.6	4.80	4.80	16.20	25.20
12	1	1	0.2	0.2	5.00	5.00	16.20	25.20
13	1	1	0.2	0.2	5.20	5.20	16.20	25.20
14	0	0	0.6	0.6	5.80	5.80	16.20	25.20
15	1	1	0.2	0.2	6.00	6.00	16.20	25.20
16	1	1	0.2	0.2	6.20	6.20	16.20	25.20
17	0	0	0.6	0.6	6.80	6.80	16.20	25.20
18	0	1	0	1	6.80	7.80	16.20	25.20
19	0	0	0.6	0.6	7.40	8.40	16.20	25.20
20	1	1	0.2	0.2	7.60	8.60	16.20	25.20
21	1	1	0.2	0.2	7.80	8.80	16.20	25.20
22	0	0	0.6	0.6	8.40	9.40	16.20	25.20
23	0	1	0	1	8.40	10.40	16.20	25.20
24	1	0	1	0	9.40	10.40	16.20	25.20
25	1	0	1	0	10.40	10.40	16.20	25.20
26	1	0	1	0	11.40	10.40	16.20	25.20
27	0	0	0.6	0.6	12.00	11.00	16.20	25.20
28	1	1	0.2	0.2	12.20	11.20	16.20	25.20
29	1	1	0.2	0.2	12.40	11.40	16.20	25.20
30	0	0	0.6	0.6	13.00	12.00	16.20	25.20
31	1	1	0.2	0.2	13.20	12.20	16.20	25.20
32	0	1	0	1	13.20	13.20	16.20	25.20
33	0	0	0.6	0.6	13.80	13.80	16.20	25.20
34	1	1	0.2	0.2	14.00	14.00	16.20	25.20
35	1	1	0.2	0.2	14.20	14.20	16.20	25.20
36	0	0	0.6	0.6	14.80	14.80	16.20	25.20
37	1	1	0.2	0.2	15.00	15.00	16.20	25.20
38	1	1	0.2	0.2	15.20	15.20	16.20	25.20
39	0	1	0	1	15.20	16.20	16.20	25.20
40	0	1	0	1	15.20	17.20	16.20	25.20
41	0	1	0	1	15.20	18.20	16.20	25.20
42	0	0	0.6	0.6	15.80	18.80	16.20	25.20
43	1	1	0.2	0.2	16.00	19.00	16.20	25.20
44	1	1	0.2	0.2	16.20	19.20	16.20	25.20
45	0	1	0	1	16.20	20.20	16.20	25.20
46	0	1	0	1	16.20	21.20	16.20	25.20
47	0	1	0	1	16.20	22.20	16.20	25.20
48	0	1	0	1	16.20	23.20	16.20	25.20
49	0	1	0	1	16.20	24.20	16.20	25.20
50	0	1	0	1	16.20	25.20	16.20	25.20
