ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	0	0.6	0.6	0.60	0.60	18.00	22.00
2	0	0	0.6	0.6	1.20	1.20	18.00	22.00
3	0	1	0	1	1.20	2.20	18.00	22.00
4	0	0	0.6	0.6	1.80	2.80	18.00	22.00
5	1	0	1	0	2.80	2.80	18.00	22.00
6	1	0	1	0	3.80	2.80	18.00	22.00
7	0	0	0.6	0.6	4.40	3.40	18.00	22.00
8	0	0	0.6	0.6	5.00	4.00	18.00	22.00
9	0	1	0	1	5.00	5.00	18.00	22.00
10	0	0	0.6	0.6	5.60	5.60	18.00	22.00
11	1	1	0.2	0.2	5.80	5.80	18.00	22.00
12	1	1	0.2	0.2	6.00	6.00	18.00	22.00
13	1	0	1	0	7.00	6.00	18.00	22.00
14	0	1	0	1	7.00	7.00	18.00	22.00
15	0	0	0.6	0.6	7.60	7.60	18.00	22.00
16	1	1	0.2	0.2	7.80	7.80	18.00	22.00
17	1	0	1	0	8.80	7.80	18.00	22.00
18	0	0	0.6	0.6	9.40	8.40	18.00	22.00
19	1	1	0.2	0.2	9.60	8.60	18.00	22.00
20	1	1	0.2	0.2	9.80	8.80	18.00	22.00
21	0	0	0.6	0.6	10.40	9.40	18.00	22.00
22	1	1	0.2	0.2	10.60	9.60	18.00	22.00
23	1	1	0.2	0.2	10.80	9.80	18.00	22.00
24	0	0	0.6	0.6	11.40	10.40	18.00	22.00
25	1	1	0.2	0.2	11.60	10.60	18.00	22.00
26	1	1	0.2	0.2	11.80	10.80	18.00	22.00
27	0	0	0.6	0.6	12.40	11.40	18.00	22.00
28	1	1	0.2	0.2	12.60	11.60	18.00	22.00
29	1	1	0.2	0.2	12.80	11.80	18.00	22.00
30	0	0	0.6	0.6	13.40	12.40	18.00	22.00
31	1	1	0.2	0.2	13.60	12.60	18.00	22.00
32	1	1	0.2	0.2	13.80	12.80	18.00	22.00
33	0	0	0.6	0.6	14.40	13.40	18.00	22.00
34	1	1	0.2	0.2	14.60	13.60	18.00	22.00
35	1	1	0.2	0.2	14.80	13.80	18.00	22.00
36	0	0	0.6	0.6	15.40	14.40	18.00	22.00
37	1	1	0.2	0.2	15.60	14.60	18.00	22.00
38	1	1	0.2	0.2	15.80	14.80	18.00	22.00
39	0	1	0	1	15.80	15.80	18.00	22.00
40	0	0	0.6	0.6	16.40	16.40	18.00	22.00
41	1	1	0.2	0.2	16.60	16.60	18.00	22.00
42	1	1	0.2	0.2	16.80	16.80	18.00	22.00
43	0	1	0	1	16.80	17.80	18.00	22.00
44	0	0	0.6	0.6	17.40	18.40	18.00	22.00
45	1	1	0.2	0.2	17.60	18.60	18.00	22.00
46	0	1	0	1	17.60	19.60	18.00	22.00
47	1	1	0.2	0.2	17.80	19.80	18.00	22.00
48	0	1	0	1	17.80	20.80	18.00	22.00
49	1	1	0.2	0.2	18.00	21.00	18.00	22.00
50	0	1	0	1	18.00	22.00	18.00	22.00
