ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	17.00	29.00
2	0	0	0.6	0.6	1.60	0.60	17.00	29.00
3	1	0	1	0	2.60	0.60	17.00	29.00
4	0	1	0	1	2.60	1.60	17.00	29.00
5	0	0	0.6	0.6	3.20	2.20	17.00	29.00
6	0	1	0	1	3.20	3.20	17.00	29.00
7	1	0	1	0	4.20	3.20	17.00	29.00
8	0	0	0.6	0.6	4.80	3.80	17.00	29.00
9	1	0	1	0	5.80	3.80	17.00	29.00
10	0	1	0	1	5.80	4.80	17.00	29.00
11	0	0	0.6	0.6	6.40	5.40	17.00	29.00
12	0	1	0	1	6.40	6.40	17.00	29.00
13	1	0	1	0	7.40	6.40	17.00	29.00
14	0	0	0.6	0.6	8.00	7.00	17.00	29.00
15	1	0	1	0	9.00	7.00	17.00	29.00
16	0	1	0	1	9.00	8.00	17.00	29.00
17	0	1	0	1	9.00	9.00	17.00	29.00
18	0	1	0	1	9.00	10.00	17.00	29.00
19	0	0	0.6	0.6	9.60	10.60	17.00	29.00
20	1	1	0.2	0.2	9.80	10.80	17.00	29.00
21	1	1	0.2	0.2	10.00	11.00	17.00	29.00
22	0	0	0.6	0.6	10.60	11.60	17.00	29.00
23	0	1	0	1	10.60	12.60	17.00	29.00
24	1	0	1	0	11.60	12.60	17.00	29.00
25	0	0	0.6	0.6	12.20	13.20	17.00	29.00
26	0	1	0	1	12.20	14.20	17.00	29.00
27	0	0	0.6	0.6	12.80	14.80	17.00	29.00
28	1	1	0.2	0.2	13.00	15.00	17.00	29.00
29	1	1	0.2	0.2	13.20	15.20	17.00	29.00
30	0	0	0.6	0.6	13.80	15.80	17.00	29.00
31	1	1	0.2	0.2	14.00	16.00	17.00	29.00
32	1	1	0.2	0.2	14.20	16.20	17.00	29.00
33	0	0	0.6	0.6	14.80	16.80	17.00	29.00
34	1	1	0.2	0.2	15.00	17.00	17.00	29.00
35	1	1	0.2	0.2	15.20	17.20	17.00	29.00
36	0	1	0	1	15.20	18.20	17.00	29.00
37	0	0	0.6	0.6	15.80	18.80	17.00	29.00
38	1	1	0.2	0.2	16.00	19.00	17.00	29.00
39	1	1	0.2	0.2	16.20	19.20	17.00	29.00
40	0	1	0	1	16.20	20.20	17.00	29.00
41	0	1	0	1	16.20	21.20	17.00	29.00
42	0	1	0	1	16.20	22.20	17.00	29.00
43	0	1	0	1	16.20	23.20	17.00	29.00
44	0	1	0	1	16.20	24.20	17.00	29.00
45	0	1	0	1	16.20	25.20	17.00	29.00
46	0	1	0	1	16.20	26.20	17.00	29.00
47	0	1	0	1	16.20	27.20	17.00	29.00
48	0	1	0	1	16.20	28.20	17.00	29.00
49	0	0	0.6	0.6	16.80	28.80	17.00	29.00
50	1	1	0.2	0.2	17.00	29.00	17.00	29.00
