ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	1	0.2	0.2	0.20	0.20	25.20	24.20
2	1	0	1	0	1.20	0.20	25.20	24.20
3	1	1	0.2	0.2	1.40	0.40	25.20	24.20
4	0	1	0	1	1.40	1.40	25.20	24.20
5	1	1	0.2	0.2	1.60	1.60	25.20	24.20
6	1	0	1	0	2.60	1.60	25.20	24.20
7	1	0	1	0	3.60	1.60	25.20	24.20
8	0	1	0	1	3.60	2.60	25.20	24.20
9	1	1	0.2	0.2	3.80	2.80	25.20	24.20
10	0	1	0	1	3.80	3.80	25.20	24.20
11	1	1	0.2	0.2	4.00	4.00	25.20	24.20
12	1	1	0.2	0.2	4.20	4.20	25.20	24.20
13	0	1	0	1	4.20	5.20	25.20	24.20
14	1	1	0.2	0.2	4.40	5.40	25.20	24.20
15	1	0	1	0	5.40	5.40	25.20	24.20
16	1	0	1	0	6.40	5.40	25.20	24.20
17	1	1	0.2	0.2	6.60	5.60	25.20	24.20
18	1	1	0.2	0.2	6.80	5.80	25.20	24.20
19	1	1	0.2	0.2	7.00	6.00	25.20	24.20
20	1	1	0.2	0.2	7.20	6.20	25.20	24.20
21	0	0	0.6	0.6	7.80	6.80	25.20	24.20
22	0	0	0.6	0.6	8.40	7.40	25.20	24.20
23	0	0	0.6	0.6	9.00	8.00	25.20	24.20
24	0	0	0.6	0.6	9.60	8.60	25.20	24.20
25	0	0	0.6	0.6	10.20	9.20	25.20	24.20
26	0	0	0.6	0.6	10.80	9.80	25.20	24.20
27	0	0	0.6	0.6	11.40	10.40	25.20	24.20
28	0	0	0.6	0.6	12.00	11.00	25.20	24.20
29	0	0	0.6	0.6	12.60	11.60	25.20	24.20
30	0	0	0.6	0.6	13.20	12.20	25.20	24.20
31	0	0	0.6	0.6	13.80	12.80	25.20	24.20
32	0	0	0.6	0.6	14.40	13.40	25.20	24.20
33	0	0	0.6	0.6	15.00	14.00	25.20	24.20
34	0	0	0.6	0.6	15.60	14.60	25.20	24.20
35	0	0	0.6	0.6	16.20	15.20	25.20	24.20
36	0	0	0.6	0.6	16.80	15.80	25.20	24.20
37	0	0	0.6	0.6	17.40	16.40	25.20	24.20
38	0	0	0.6	0.6	18.00	17.00	25.20	24.20
39	0	0	0.6	0.6	18.60	17.60	25.20	24.20
40	0	0	0.6	0.6	19.20	18.20	25.20	24.20
41	0	0	0.6	0.6	19.80	18.80	25.20	24.20
42	0	0	0.6	0.6	20.40	19.40	25.20	24.20
43	0	0	0.6	0.6	21.00	20.00	25.20	24.20
44	0	0	0.6	0.6	21.60	20.60	25.20	24.20
45	0	0	0.6	0.6	22.20	21.20	25.20	24.20
46	0	0	0.6	0.6	22.80	21.80	25.20	24.20
47	0	0	0.6	0.6	23.40	22.40	25.20	24.20
48	0	0	0.6	0.6	24.00	23.00	25.20	24.20
49	0	0	0.6	0.6	24.60	23.60	25.20	24.20
50	0	0	0.6	0.6	25.20	24.20	25.20	24.20
