ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	1	0	1	0	1.00	0.00	26.40	25.40
2	1	1	0.2	0.2	1.20	0.20	26.40	25.40
3	1	0	1	0	2.20	0.20	26.40	25.40
4	0	0	0.6	0.6	2.80	0.80	26.40	25.40
5	0	0	0.6	0.6	3.40	1.40	26.40	25.40
6	0	0	0.6	0.6	4.00	2.00	26.40	25.40
7	0	0	0.6	0.6	4.60	2.60	26.40	25.40
8	0	0	0.6	0.6	5.20	3.20	26.40	25.40
9	0	0	0.6	0.6	5.80	3.80	26.40	25.40
10	0	1	0	1	5.80	4.80	26.40	25.40
11	1	0	1	0	6.80	4.80	26.40	25.40
12	0	1	0	1	6.80	5.80	26.40	25.40
13	1	0	1	0	7.80	5.80	26.40	25.40
14	0	1	0	1	7.80	6.80	26.40	25.40
15	1	0	1	0	8.80	6.80	26.40	25.40
16	0	1	0	1	8.80	7.80	26.40	25.40
17	1	0	1	0	9.80	7.80	26.40	25.40
18	0	1	0	1	9.80	8.80	26.40	25.40
19	1	0	1	0	10.80	8.80	26.40	25.40
20	0	1	0	1	10.80	9.80	26.40	25.40
21	1	0	1	0	11.80	9.80	26.40	25.40
22	0	1	0	1	11.80	10.80	26.40	25.40
23	1	0	1	0	12.80	10.80	26.40	25.40
24	0	1	0	1	12.80	11.80	26.40	25.40
25	1	0	1	0	13.80	11.80	26.40	25.40
26	0	1	0	1	13.80	12.80	26.40	25.40
27	1	0	1	0	14.80	12.80	26.40	25.40
28	0	1	0	1	14.80	13.80	26.40	25.40
29	1	0	1	0	15.80	13.80	26.40	25.40
30	0	1	0	1	15.80	14.80	26.40	25.40
31	1	0	1	0	16.80	14.80	26.40	25.40
32	0	1	0	1	16.80	15.80	26.40	25.40
33	1	0	1	0	17.80	15.80	26.40	25.40
34	0	1	0	1	17.80	16.80	26.40	25.40
35	1	0	1	0	18.80	16.80	26.40	25.40
36	0	1	0	1	18.80	17.80	26.40	25.40
37	1	0	1	0	19.80	17.80	26.40	25.40
38	0	1	0	1	19.80	18.80	26.40	25.40
39	1	0	1	0	20.80	18.80	26.40	25.40
40	0	1	0	1	20.80	19.80	26.40	25.40
41	1	0	1	0	21.80	19.80	26.40	25.40
42	0	1	0	1	21.80	20.80	26.40	25.40
43	0	0	0.6	0.6	22.40	21.40	26.40	25.40
44	0	0	0.6	0.6	23.00	22.00	26.40	25.40
45	0	0	0.6	0.6	23.60	22.60	26.40	25.40
46	0	0	0.6	0.6	24.20	23.20	26.40	25.40
47	1	0	1	0	25.20	23.20	26.40	25.40
48	0	0	0.6	0.6	25.80	23.80	26.40	25.40
49	0	1	0	1	25.80	24.80	26.40	25.40
50	0	0	0.6	0.6	26.40	25.40	26.40	25.40
