ROUND_NO	CHOICE1	CHOICE2	PAYOFF1	PAYOFF2	CUM1	CUM2	TOTAL1	TOTAL2
1	0	1	0	1	0.00	1.00	27.40	24.40
2	1	0	1	0	1.00	1.00	27.40	24.40
3	0	1	0	1	1.00	2.00	27.40	24.40
4	1	0	1	0	2.00	2.00	27.40	24.40
5	1	1	0.2	0.2	2.20	2.20	27.40	24.40
6	1	0	1	0	3.20	2.20	27.40	24.40
7	1	1	0.2	0.2	3.40	2.40	27.40	24.40
8	1	1	0.2	0.2	3.60	2.60	27.40	24.40
9	1	0	1	0	4.60	2.60	27.40	24.40
10	1	1	0.2	0.2	4.80	2.80	27.40	24.40
11	1	0	1	0	5.80	2.80	27.40	24.40
12	1	1	0.2	0.2	6.00	3.00	27.40	24.40
13	1	1	0.2	0.2	6.20	3.20	27.40	24.40
14	0	1	0	1	6.20	4.20	27.40	24.40
15	1	1	0.2	0.2	6.40	4.40	27.40	24.40
16	1	0	1	0	7.40	4.40	27.40	24.40
17	1	0	1	0	8.40	4.40	27.40	24.40
18	0	1	0	1	8.40	5.40	27.40	24.40
19	0	0	0.6	0.6	9.00	6.00	27.40	24.40
20	1	0	1	0	10.00	6.00	27.40	24.40
21	0	1	0	1	10.00	7.00	27.40	24.40
22	0	0	0.6	0.6	10.60	7.60	27.40	24.40
23	0	0	0.6	0.6	11.20	8.20	27.40	24.40
24	0	0	0.6	0.6	11.80	8.80	27.40	24.40
25	0	0	0.6	0.6	12.40	9.40	27.40	24.40
26	0	0	0.6	0.6	13.00	10.00	27.40	24.40
27	0	0	0.6	0.6	13.60	10.60	27.40	24.40
28	0	0	0.6	0.6	14.20	11.20	27.40	24.40
29	0	0	0.6	0.6	14.80	11.80	27.40	24.40
30	0	0	0.6	0.6	15.40	12.40	27.40	24.40
31	0	0	0.6	0.6	16.00	13.00	27.40	24.40
32	0	0	0.6	0.6	16.60	13.60	27.40	24.40
33	0	0	0.6	0.6	17.20	14.20	27.40	24.40
34	0	0	0.6	0.6	17.80	14.80	27.40	24.40
35	0	0	0.6	0.6	18.40	15.40	27.40	24.40
36	0	0	0.6	0.6	19.00	16.00	27.40	24.40
37	0	0	0.6	0.6	19.60	16.60	27.40	24.40
38	0	0	0.6	0.6	20.20	17.20	27.40	24.40
39	0	0	0.6	0.6	20.80	17.80	27.40	24.40
40	0	0	0.6	0.6	21.40	18.40	27.40	24.40
41	0	0	0.6	0.6	22.00	19.00	27.40	24.40
42	0	0	0.6	0.6	22.60	19.60	27.40	24.40
43	0	0	0.6	0.6	23.20	20.20	27.40	24.40
44	0	0	0.6	0.6	23.80	20.80	27.40	24.40
45	0	0	0.6	0.6	24.40	21.40	27.40	24.40
46	0	0	0.6	0.6	25.00	22.00	27.40	24.40
47	0	0	0.6	0.6	25.60	22.60	27.40	24.40
48	0	0	0.6	0.6	26.20	23.20	27.40	24.40
49	0	0	0.6	0.6	26.80	23.80	27.40	24.40
50	0	0	0.6	0.6	27.40	24.40	27.40	24.40
